tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,  13238272,     100,    8.174537,   20.000000, 8465.804688,    0.846608, 8442.356445,    0.013693,   23.433348,    0.814432,    0.731228,    0.760372,      3677,          524288,000,000,000001
001,1585315840,   12094, 1080.760376,   20.000000,14231.541992,  110.373695,12127.698242,    2.191793, 2102.715088,  106.107521,   93.636612,   99.646317,    301000,          524288,000,000,000001
002,    786432,       5,    0.405013,   20.000000, 4217.839355,    0.002273, 4217.833984,    0.000878,    0.000067,    0.000265,    0.000000,    0.000000,         0,          524288,000,000,000001
003,  26345472,     200,   18.394001,   20.000000, 9602.108398,    1.974118, 6038.917969,    0.041433, 3563.157471,    1.896500,    1.590338,    1.767238,      7717,          524288,000,000,000001
004, 721027072,    5500,  493.062134,   20.000000,17668.546875,   47.576130,16720.044922,    0.884242,  948.102417,   45.783390,   42.091393,   42.854168,    134689,          524288,000,000,000001
005,1018429440,    7769,  691.251648,   20.000000,14404.649414,   69.962555,13257.171875,    1.459195, 1146.895508,   67.105743,   58.987598,   63.083759,    162975,          524288,000,000,000001
006, 760348672,    5800,  527.973145,   20.000000,15379.711914,   49.998981,13776.872070,    0.969910, 1602.386475,   48.034962,   44.406399,   44.972553,    234980,          524288,000,000,000001
007,   5898240,      44,    3.670942,   20.000000,10617.094727,    0.293287,10609.900391,    0.008285,    7.187395,    0.274522,    0.244967,    0.255083,      1105,          524288,000,000,000001
008, 526909440,    4019,  366.439331,   20.000000,17139.728516,   35.931152,15730.285156,    0.723415, 1409.123291,   34.515713,   31.198013,   31.772873,    165800,          524288,000,000,000001
009, 619577344,    4726,  422.993011,   20.000000,13181.534180,   41.587673,12326.616211,    0.741962,  854.473206,   40.015999,   36.788979,   37.048080,    100777,          524288,000,000,000001
010, 506593280,    3864,  352.967224,   20.000000,19604.968750,   34.309048,18144.224609,    0.730205, 1460.426514,   32.893902,   29.842867,   30.448481,    175726,          524288,000,000,000001
011, 277348352,    2115,  189.815994,   20.000000,13967.875977,   18.575045,13349.855469,    0.406470,  617.820496,   17.781502,   16.331177,   16.452648,     73311,          524288,000,000,000001
012, 103415808,     788,   71.301041,   20.000000,18429.324219,    7.092162,18179.144531,    0.136475,  250.101868,    6.820880,    6.070273,    6.296065,     29668,          524288,000,000,000001
013,  91881472,     700,   61.500679,   20.000000,14116.167969,    6.048703,14032.980469,    0.108702,   83.110527,    5.815615,    5.305119,    5.381454,      9634,          524288,000,000,000001
014, 852099072,    6500,  572.812561,   20.000000,14507.934570,   57.802319,13949.668945,    0.991057,  557.776062,   55.979481,   50.073162,   51.879528,     62244,          524288,000,000,000001
015,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          524288,000,000,000001
000,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          524288,000,001,000001
001, 494403584,    3771,  332.464600,   20.000000,19518.394531,   32.576614,19013.837891,    0.663927,  504.202942,   31.279440,   28.794834,   29.288200,     71177,          524288,000,001,000001
002,  39452672,     300,   26.899706,   20.000000,15374.972656,    3.033439,15280.317383,    0.047493,   94.622978,    2.935436,    2.447664,    2.743767,     13762,          524288,000,001,000001
003, 629276672,    4800,  441.232330,   20.000000,19347.671875,   41.553875,17855.279297,    0.864810, 1491.993652,   39.901928,   36.874985,   37.365101,    217578,          524288,000,001,000001
004, 354025472,    2700,  242.094696,   20.000000,15751.070312,   23.137220,15213.479492,    0.431206,  537.387268,   22.253969,   20.528143,   20.806986,     77406,          524288,000,001,000001
005, 445775872,    3400,  300.975464,   20.000000,15164.648438,   30.441813,14704.173828,    0.643050,  460.213074,   29.192087,   25.842758,   27.373053,     64532,          524288,000,001,000001
006, 747241472,    5700,  515.629517,   20.000000, 7401.593262,   51.379959, 6072.576660,    0.894495, 1328.568481,   49.530621,   43.976715,   46.496235,    192976,          524288,000,001,000001
007, 585236480,    4464,  393.975861,   20.000000,16909.687500,   38.223480,16405.902344,    0.811302,  503.437714,   36.647373,   33.897385,   34.306438,     70267,          524288,000,001,000001
008, 747241472,    5700,  520.846802,   20.000000,16153.369141,   50.643097,14186.348633,    0.919845, 1966.581543,   48.739994,   44.086182,   44.958927,    231411,          524288,000,001,000001
009, 112459776,     857,   76.081329,   20.000000,17209.654297,    7.485497,16995.054688,    0.134073,  214.518188,    7.206035,    6.562147,    6.670130,     25619,          524288,000,001,000001
010, 930873344,    7101,  646.386902,   20.000000,19284.660156,   63.021946,16677.898438,    1.248227, 2606.204346,   60.544075,   55.089394,   56.047726,    312881,          524288,000,001,000001
011, 458620928,    3498,  318.652863,   20.000000,10767.101562,   31.058094, 9606.382812,    0.634958, 1160.431641,   29.786110,   27.269474,   27.536686,    137660,          524288,000,001,000001
012, 222953472,    1700,  154.936768,   20.000000,18058.162109,   15.130337,17448.666016,    0.268793,  609.340820,   14.578892,   13.262537,   13.471568,     72387,          524288,000,001,000001
013, 262275072,    2000,  181.823074,   20.000000,14822.106445,   17.648943,14079.473633,    0.310073,  742.466003,   17.011606,   15.487715,   15.715495,     88647,          524288,000,001,000001
014, 183631872,    1400,  120.547707,   20.000000,16933.607422,   12.846012,16833.857422,    0.190732,   99.637856,   12.490602,   10.882718,   11.618832,     10792,          524288,000,001,000001
015,1325662208,   10113,  900.592102,   20.000000,18695.091797,   88.685989,16722.679688,    1.818137, 1971.688965,   85.123962,   78.001686,   78.806732,    230700,          524288,000,001,000001
000,   4194304,      31,    2.553323,   20.000000,12995.401367,    0.286320,12981.535156,    0.004463,   13.852948,    0.275105,    0.245090,    0.257222,      2236,          524288,000,002,000001
001, 216268800,    1649,  143.830185,   20.000000, 1012.914795,   14.251357,  915.376404,    0.290468,   97.385750,   13.681613,   12.544606,   12.815668,     12631,          524288,000,002,000001
002,   2359296,      17,    1.336575,   20.000000,19768.429688,    0.146065,19766.513672,    0.002743,    1.910328,    0.140373,    0.122190,    0.130917,       281,          524288,000,002,000001
003, 812777472,    6200,  562.918884,   20.000000,17835.601562,   53.613773,16182.239258,    1.167607, 1652.843750,   51.436356,   47.477242,   48.102257,    240107,          524288,000,002,000001
004, 301596672,    2300,  211.352051,   20.000000,17351.121094,   19.643776,16702.146484,    0.389722,  648.795715,   18.858421,   17.520338,   17.645781,     94301,          524288,000,002,000001
005, 104988672,     800,   72.255936,   20.000000,12067.993164,    6.932529, 8348.663086,    0.152159, 3719.260254,    6.636311,    6.246804,    6.212678,     37540,          524288,000,002,000001
006, 489029632,    3730,  339.562012,   20.000000,19371.705078,   32.255165,18269.791016,    0.610528, 1101.601074,   31.009951,   28.653543,   29.026806,    161627,          524288,000,002,000001
007, 327811072,    2500,  228.824982,   20.000000,12278.621094,   21.625820,11493.479492,    0.484122,  784.935059,   20.701141,   19.222891,   19.364868,    114932,          524288,000,002,000001
008,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          524288,000,002,000001
009, 190447616,    1452,  127.592079,   20.000000, 7581.120117,   12.599796, 7436.849609,    0.224480,  144.140366,   12.132073,   11.096474,   11.238281,     16267,          524288,000,002,000001
010, 668598272,    5100,  461.357025,   20.000000,19257.623047,   44.971748,17737.537109,    0.922913, 1519.689453,   43.165009,   39.350658,   39.940548,    181891,          524288,000,002,000001
011, 354156544,    2701,  243.175598,   20.000000,11486.583008,   23.929268,10726.822266,    0.512485,  759.543518,   22.927628,   20.917114,   21.209558,     89677,          524288,000,002,000001
012,1036910592,    7910,  717.862854,   20.000000,14989.313477,   70.103294,12736.506836,    1.323720, 2252.217041,   67.488136,   61.330254,   62.296028,    265442,          524288,000,002,000001
013, 445775872,    3400,  301.893921,   20.000000,17855.505859,   30.213547,17506.302734,    0.530812,  348.953400,   29.145340,   26.216234,   27.023060,     39204,          524288,000,002,000001
014, 704643072,    5375,  489.467041,   20.000000,19450.107422,   47.216190,17556.626953,    0.809373, 1893.054688,   45.744652,   41.534679,   42.283020,    225961,          524288,000,002,000001
015, 208142336,    1587,  144.780167,   20.000000,17913.896484,   14.229174,17323.828125,    0.322505,  589.944275,   13.627377,   12.266187,   12.584142,     70529,          524288,000,002,000001
000, 337641472,    2575,  226.876129,   20.000000,11822.924805,   22.128771,11507.274414,    0.435309,  315.445709,   21.280783,   19.635719,   19.905884,     44879,          524288,001,000,000001
001,  58458112,     445,   39.065254,   20.000000, 7625.575195,    3.856080, 7574.882812,    0.074135,   50.644726,    3.706517,    3.410942,    3.464273,      7211,          524288,001,000,000001
002, 462815232,    3530,  299.889313,   20.000000,19063.685547,   30.679827,18439.078125,    0.484778,  624.308899,   29.630394,   26.763596,   27.537039,     95137,          524288,001,000,000001
003, 322699264,    2461,  215.852798,   20.000000,10839.723633,   21.126513,10574.525391,    0.394513,  264.984436,   20.302223,   18.781115,   19.012815,     36875,          524288,001,000,000001
004, 184287232,    1405,  127.846283,   20.000000,17010.232422,   12.186071,16612.537109,    0.263510,  397.574066,   11.684116,   10.909155,   10.929682,     57920,          524288,001,000,000001
005, 865206272,    6600,  593.515869,   20.000000,18260.128906,   56.870522,16949.875000,    1.096085, 1309.733032,   54.626507,   50.496250,   51.151402,    188286,          524288,001,000,000001
006, 803340288,    6128,  546.072632,   20.000000,13155.463867,   55.131115,12182.348633,    1.056825,  972.669678,   53.035053,   46.978832,   49.767288,    140013,          524288,001,000,000001
007,  13238272,     100,    8.532930,   20.000000, 7283.696777,    0.965160, 7270.946289,    0.016638,   12.735167,    0.931272,    0.852425,    0.871610,      1842,          524288,001,000,000001
008, 425721856,    3247,  285.497803,   20.000000, 7164.739258,   29.151070, 6850.472168,    0.568130,  313.990570,   28.009007,   25.102835,   25.840612,     34684,          524288,001,000,000001
009, 627703808,    4788,  437.686981,   20.000000,13541.929688,   42.227581,11889.578125,    0.852083, 1651.899536,   40.574066,   36.911781,   37.501881,    197387,          524288,001,000,000001
010, 144310272,    1100,   97.280617,   20.000000, 8095.351562,    9.577127, 7966.679199,    0.188020,  128.574722,    9.179004,    8.626719,    8.497252,     14870,          524288,001,000,000001
011, 432668672,    3300,  297.126892,   20.000000,17711.101562,   29.131224,16756.910156,    0.549845,  953.887573,   27.992773,   25.513756,   25.909998,    113433,          524288,001,000,000001
012, 547225600,    4174,  376.057648,   20.000000,18683.841797,   37.285027,17590.896484,    0.725483, 1092.571533,   35.817699,   32.628777,   33.153820,    129808,          524288,001,000,000001
013, 694812672,    5300,  472.954132,   20.000000,15781.379883,   46.977009,14948.875977,    0.837247,  832.059204,   45.342999,   41.160984,   41.935070,     96599,          524288,001,000,000001
014, 722599936,    5512,  486.484009,   20.000000,13020.811523, 2947.043213,12427.400391,    0.922810,  592.979919, 2945.152100,   42.887920, 2941.519287,     66871,          524288,001,000,000001
015, 760217600,    5799,  526.362366,   20.000000,19387.828125,   51.437439,17391.681641,    0.957137, 1995.707886,   49.476627,   44.857414,   45.794952,    237820,          524288,001,000,000001
000, 721027072,    5500,  502.076111,   20.000000,19405.166016,   47.952755,17741.847656,    0.993949, 1662.896118,   46.045265,   42.281456,   43.032215,    242113,          524288,001,001,000001
001,  29229056,     222,   19.796835,   20.000000,19975.675781,    1.820699,19899.380859,    0.038290,   76.260925,    1.733807,    1.716725,    1.618823,     11216,          524288,001,001,000001
002, 354025472,    2700,  232.173767,   20.000000,19348.281250,   23.422817,18601.923828,    0.421135,  746.136230,   22.569157,   20.541430,   20.962206,    116015,          524288,001,001,000001
003, 694812672,    5300,  483.829712,   20.000000,17994.777344,   46.116119,16418.927734,    0.927245, 1575.395142,   44.257301,   40.531696,   41.346439,    229519,          524288,001,001,000001
004, 399900672,    3050,  280.485321,   20.000000,12547.746094,   26.515265,11504.624023,    0.579153, 1042.859131,   25.401218,   23.535761,   23.716022,    151817,          524288,001,001,000001
005, 327811072,    2500,  228.291412,   20.000000,17533.916016,   21.324657,16758.460938,    0.423816,  775.238159,   20.456863,   18.987089,   19.142296,    112982,          524288,001,001,000001
006, 608567296,    4642,  422.689178,   20.000000,17330.962891,   40.035267,16059.108398,    0.864738, 1271.503418,   38.369041,   35.389786,   35.867939,    186393,          524288,001,001,000001
007, 298450944,    2276,  208.294418,   20.000000,16257.136719,   19.748198,15590.456055,    0.391875,  666.450562,   18.974466,   17.531231,   17.758448,     97463,          524288,001,001,000001
008,  35520512,     270,   24.563475,   20.000000, 3356.910400,    2.440023, 3224.110107,    0.047280,  132.772873,    2.343590,    2.118618,    2.161043,     15491,          524288,001,001,000001
009, 104988672,     800,   72.981384,   20.000000,15949.484375,    7.109682,15700.775391,    0.148732,  248.607727,    6.818737,    6.208283,    6.311310,     29571,          524288,001,001,000001
010, 262275072,    2000,  182.594559,   20.000000,17594.085938,   17.751419,16837.632812,    0.362778,  756.294128,   17.010483,   15.484530,   15.729979,     90799,          524288,001,001,000001
011, 485097472,    3700,  336.044922,   20.000000,17675.294922,   32.604195,16422.593750,    0.652108, 1252.387207,   31.291174,   28.635817,   28.933701,    149329,          524288,001,001,000001
012,  26476544,     201,   18.076733,   20.000000,13250.270508,    1.849605,13174.170898,    0.039138,   76.074463,    1.773407,    1.610828,    1.643650,      9132,          524288,001,001,000001
013, 548405248,    4183,  383.499054,   20.000000,11194.165039,   37.827202, 7109.130371,    0.729638, 4084.680908,   36.460781,   32.790417,   33.688965,    139864,          524288,001,001,000001
014, 131203072,    1000,   90.365356,   20.000000,10344.415039,    8.929225, 9993.479492,    0.174810,  350.835846,    8.578709,    7.812738,    7.931645,     42047,          524288,001,001,000001
015, 407240704,    3106,  282.329895,   20.000000,16917.654297,   27.578659,15789.778320,    0.528115, 1127.633057,   26.521238,   24.163176,   24.542135,    134769,          524288,001,001,000001
000, 127926272,     975,   85.974480,   20.000000, 2262.737061,    8.245620, 2152.886719,    0.180998,  109.780769,    7.908487,    7.439165,    7.402777,     15604,          524288,001,002,000001
001, 589955072,    4500,  407.833679,   20.000000,12782.208984,   38.883820,11587.163086,    0.725477, 1194.682129,   37.381077,   34.488098,   34.937347,    174390,          524288,001,002,000001
002, 267517952,    2040,  174.810822,   20.000000,18786.923828,   17.938847,18150.382812,    0.315540,  636.395447,   17.309240,   15.656392,   16.098358,     98737,          524288,001,002,000001
003, 134217728,    1023,   92.633583,   20.000000,17913.343750,    8.815685,17642.039062,    0.158178,  271.220062,    8.477879,    7.833310,    7.931163,     39534,          524288,001,002,000001
004, 683802624,    5216,  475.526123,   20.000000, 9782.945312,   45.325844, 8405.176758,    0.997877, 1377.364014,   43.415234,   39.933262,   40.552090,    199283,          524288,001,002,000001
005,1061814272,    8100,  724.407288,   20.000000,17687.824219,   69.896637,16276.323242,    1.305022, 1410.872314,   67.187439,   61.760799,   62.867455,    201490,          524288,001,002,000001
006,  13238272,     100,    8.856437,   20.000000,11700.514648,    0.836150,11660.488281,    0.018070,   40.014973,    0.801023,    0.734997,    0.751133,      5956,          524288,001,002,000001
007,  52559872,     400,   33.535095,   20.000000,12278.685547,    3.787120,12275.144531,    0.064747,    3.506245,    3.659152,    3.088502,    3.449718,        55,          524288,001,002,000001
008, 104988672,     800,   70.085388,   20.000000,13179.509766,    7.244302,13083.865234,    0.142095,   95.580589,    6.967957,    6.055995,    6.423268,     10761,          524288,001,002,000001
009, 351010816,    2677,  244.074936,   20.000000,11391.594727,   23.642607,10515.915039,    0.484027,  875.440674,   22.712133,   20.704466,   21.035336,    104145,          524288,001,002,000001
010, 773455872,    5900,  520.950684,   20.000000,18438.033203,   52.806320,17607.468750,    0.938330,  830.132202,   50.810905,   45.595688,   47.169918,     96209,          524288,001,002,000001
011, 825884672,    6300,  566.810669,   20.000000,17017.898438,   55.533207,15388.108398,    0.990942, 1629.291504,   53.447350,   48.759720,   49.463894,    192701,          524288,001,002,000001
012, 236060672,    1800,  158.836594,   20.000000,11659.526367,   15.792050,11352.330078,    0.340675,  307.047852,   15.139555,   13.841157,   14.032398,     36036,          524288,001,002,000001
013, 327811072,    2500,  225.056778,   20.000000,14888.010742,   21.976263,14223.216797,    0.402536,  664.592590,   21.203747,   19.573614,   19.601685,     78434,          524288,001,002,000001
014,1782710272,   13600, 1232.813232,   20.000000,14887.966797,  120.142212,11041.435547,    2.151537, 3845.510742,  115.623596,  105.288055,  106.822456,    457459,          524288,001,002,000001
015, 340393984,    2596,  235.476318,   20.000000,19737.623047,   22.916813,18827.490234,    0.439733,  909.928833,   22.036301,   20.054659,   20.390301,    108836,          524288,001,002,000001
000, 209846272,    1600,  137.964874,   20.000000,11624.838867,   14.087633, 7402.556641,    0.284110, 4222.148926,   13.530390,   12.245628,   12.560973,     29025,          524288,002,000,000001
001, 786563072,    6000,  532.677856,   20.000000,17703.597656,   53.951645,16870.136719,    0.982177,  832.946899,   51.962791,   46.028721,   48.736038,    117419,          524288,002,000,000001
002, 406454272,    3100,  282.229401,   20.000000,16188.083008,   26.811119,15370.767578,    0.554563,  817.051025,   25.688410,   23.638119,   23.973864,    117888,          524288,002,000,000001
003,  77725696,     592,   51.716118,   20.000000,19940.429688,    5.128517,19848.849609,    0.100643,   91.510345,    4.913798,    4.527761,    4.593005,     13219,          524288,002,000,000001
004,  13238272,     100,    8.136845,   20.000000,19035.148438,    0.845702,19022.121094,    0.017265,   13.000049,    0.809460,    0.732127,    0.756352,      1876,          524288,002,000,000001
005,1037565952,    7915,  716.935120,   20.000000,16156.262695,   68.319633,14253.401367,    1.341118, 1902.265381,   65.551590,   60.657528,   61.288387,    276729,          524288,002,000,000001
006, 473563136,    3612,  326.081665,   20.000000,19570.091797,   31.150934,18718.355469,    0.629514,  851.460327,   29.886009,   27.612848,   27.970713,    123826,          524288,002,000,000001
007, 327811072,    2500,  225.320404,   20.000000,17751.255859,   21.547396,17088.324219,    0.421932,  662.725037,   20.698273,   19.080469,   19.348385,     96305,          524288,002,000,000001
008, 752091136,    5737,  518.489624,   20.000000,10518.925781,   51.275723, 8881.536133,    1.050688, 1636.943359,   49.168766,   44.525948,   45.343960,    190842,          524288,002,000,000001
009,  78774272,     600,   54.751507,   20.000000,16708.792969,    5.300728,16415.632812,    0.117267,  293.080536,    5.071272,    4.589218,    4.684178,     35080,          524288,002,000,000001
010, 663224320,    5059,  460.539734,   20.000000,14961.382812,   44.909172,13222.437500,    0.917917, 1738.515991,   43.103420,   39.273209,   39.858849,    207882,          524288,002,000,000001
011,1079508992,    8235,  731.900818,   20.000000, 6840.493164,   73.141541, 5886.971191,    1.365575,  952.881714,   70.327065,   63.641968,   65.120483,    109655,          524288,002,000,000001
012,  13238272,     100,    8.455116,   20.000000, 8126.188477,    0.864068, 8115.191406,    0.016497,   10.967188,    0.825585,    0.739947,    0.760657,      1260,          524288,002,000,000001
013,  78774272,     600,   53.933746,   20.000000,10023.504883,    5.254063, 9865.741211,    0.103050,  157.700562,    5.037653,    4.592368,    4.650486,     18875,          524288,002,000,000001
014, 136970240,    1044,   93.806229,   20.000000,10286.636719,    9.214273,10008.922852,    0.186487,  277.613403,    8.837332,    8.042310,    8.169213,     32991,          524288,002,000,000001
015, 293208064,    2236,  201.924530,   20.000000,18820.691406,   20.018538,18141.287109,    0.411658,  679.229309,   19.199661,   17.339590,   17.735371,     80699,          524288,002,000,000001
000,  65667072,     500,   42.637875,   20.000000,11257.273438,    4.345240,11143.832031,    0.085238,  113.393677,    4.169549,    3.798490,    3.871242,     17289,          524288,002,001,000001
001, 676593664,    5161,  463.351044,   20.000000,18282.623047,   44.724297,17233.224609,    0.888016, 1048.932251,   42.937592,   39.610432,   40.186028,    151005,          524288,002,001,000001
002, 535298048,    4083,  365.292572,   20.000000,19114.609375,   35.214367,18376.257812,    0.704699,  738.032593,   33.786476,   31.068363,   31.574564,    104737,          524288,002,001,000001
003,  88604672,     675,   58.431068,   20.000000,13403.418945,    7.761910,13365.419922,    0.110819,   37.937706,    7.531254,    5.410189,    7.157187,      4910,          524288,002,001,000001
004,  78774272,     600,   54.483528,   20.000000,11710.840820,    5.287020,11530.667969,    0.108398,  180.117447,    5.071800,    4.655095,    4.733531,     26091,          524288,002,001,000001
005, 891420672,    6800,  599.958374,   20.000000,18806.445312,   59.012047,17998.617188,    1.071957,  807.323181,   56.733772,   51.961861,   53.113041,    111299,          524288,002,001,000001
006, 288489472,    2200,  201.301559,   20.000000,15426.155273,   19.556561,14705.848633,    0.383551,  720.124878,   18.762184,   16.905907,   17.567738,    103764,          524288,002,001,000001
007, 589955072,    4500,  408.133575,   20.000000,15059.670898,   38.838043,13899.151367,    0.765453, 1160.171021,   37.310482,   34.390263,   34.870571,    167147,          524288,002,001,000001
008,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          524288,002,001,000001
009, 763887616,    5827,  533.704956,   20.000000,19394.455078,   51.776165,17390.076172,    1.043560, 2003.836426,   49.771999,   45.141354,   46.069038,    238259,          524288,002,001,000001
010, 724697088,    5528,  484.983093,   20.000000, 1742.811890,   48.742653, 1407.576050,    0.902553,  334.817688,   46.922913,   42.664860,   43.474167,     35309,          524288,002,001,000001
011, 603062272,    4600,  416.827789,   20.000000,19033.445312,   40.576378,17548.734375,    0.750385, 1484.340088,   39.008877,   35.533558,   36.070763,    177000,          524288,002,001,000001
012, 249167872,    1900,  172.900650,   20.000000,16325.406250,   16.839272,15647.933594,    0.324110,  677.313843,   16.201006,   14.764898,   14.988011,     79824,          524288,002,001,000001
013, 355991552,    2715,  237.309631,   20.000000, 7290.440430,   23.937281, 7087.640137,    0.450200,  202.581406,   23.032654,   20.969727,   21.347122,     22078,          524288,002,001,000001
014, 477888512,    3645,  330.754028,   20.000000,13626.783203,   33.323967,12481.736328,    0.626273, 1144.775269,   32.028000,   28.164146,   29.710489,    136263,          524288,002,001,000001
015,1264975872,    9650,  880.879639,   20.000000,18497.625000,   85.535110,14959.726562,    1.547987, 3537.171143,   82.265038,   74.846794,   76.003098,    421029,          524288,002,001,000001
000, 474349568,    3618,  310.266846,   20.000000,11641.825195,   31.578676,10535.846680,    0.610012, 1105.679077,   30.353350,   27.647875,   28.204313,    169306,          524288,002,002,000001
001, 350093312,    2670,  243.011780,   20.000000,14358.935547,   23.263098,13565.957031,    0.473255,  792.735596,   22.325619,   20.582354,   20.858183,    115954,          524288,002,002,000001
002,  52953088,     403,   36.445396,   20.000000,10189.852539,    3.344402,10052.976562,    0.069737,  136.838562,    3.198022,    3.072352,    2.989338,     19832,          524288,002,002,000001
003,1123549184,    8571,  766.566406,   20.000000,17565.826172,   74.279274,16008.277344,    1.473243, 1556.807739,   71.288307,   65.441803,   66.750824,    223342,          524288,002,002,000001
004,  43384832,     330,   28.903419,   20.000000,15867.950195,    2.767587,15801.925781,    0.058283,   65.989494,    2.651120,    2.440503,    2.479623,      9536,          524288,002,002,000001
