lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006633,0000401,0000061,0001005,0005130,0005611,0012283,001024,001,000,0512
0012233,0011510,0000712,0002148,0009508,0010039,0019026,001024,001,000,0512
0006532,0000290,0000061,0001005,0005220,0006161,0012214,001024,002,000,0512
0011431,0011107,0000631,0002035,0009427,0010409,0018645,001024,002,000,0512
0006652,0000331,0000081,0001005,0005290,0006222,0012403,001024,003,000,0512
0014448,0010020,0000822,0001801,0011552,0013094,0022332,001024,003,000,0512
0006662,0000401,0000061,0001005,0005140,0005671,0012314,001024,004,000,0512
0011001,0012812,0000762,0002270,0008126,0008897,0017773,001024,004,000,0512
0006523,0000301,0000061,0001005,0005230,0006142,0012223,001024,001,001,0512
0011532,0011338,0000642,0002032,0008997,0010460,0018626,001024,001,001,0512
0006623,0000391,0000061,0001005,0005130,0005600,0012263,001024,002,001,0512
0012283,0011368,0000722,0002148,0009338,0010049,0019016,001024,002,001,0512
0006632,0000350,0000081,0001005,0005290,0006202,0012393,001024,003,001,0512
0014728,0010190,0000812,0001800,0011843,0013505,0022081,001024,003,001,0512
0006652,0000421,0000061,0001005,0005140,0005651,0012313,001024,004,001,0512
0011322,0012717,0000791,0002371,0008416,0009067,0017873,001024,004,001,0512
0006622,0000391,0000061,0001005,0005130,0005591,0012253,001024,001,002,0512
0012503,0011911,0000711,0002147,0009107,0010179,0019116,001024,001,002,0512
0006513,0000290,0000061,0001005,0005220,0006141,0012203,001024,002,002,0512
0011231,0011085,0000641,0002037,0008927,0010139,0018425,001024,002,002,0512
0006633,0000350,0000081,0001005,0005290,0006211,0012393,001024,003,002,0512
0014217,0009437,0000821,0001796,0011822,0013044,0021981,001024,003,002,0512
0006652,0000400,0000061,0001005,0005140,0005650,0012303,001024,004,002,0512
0011312,0012338,0000781,0002354,0008065,0009147,0017914,001024,004,002,0512
