tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00482116,010,00535601,00013833,001024,000,000,00016384
001,00000000,00486334,010,00536466,00013814,001024,000,000,00016384
002,00000000,00481007,010,00528489,00013691,001024,000,000,00016384
003,00000000,00484213,010,00532938,00013813,001024,000,000,00016384
004,00000000,00477012,010,00531884,00013650,001024,000,000,00016384
005,00000000,00480926,010,00535256,00013814,001024,000,000,00016384
006,00000000,00480537,010,00531770,00013863,001024,000,000,00016384
007,00000000,00480094,010,00533282,00013711,001024,000,000,00016384
008,00000000,00480491,010,00529874,00013863,001024,000,000,00016384
009,00000000,00479624,010,00529494,00013800,001024,000,000,00016384
010,00000000,00477904,010,00532567,00013844,001024,000,000,00016384
011,00000000,00480932,010,00529831,00013793,001024,000,000,00016384
012,00000000,00477603,010,00525502,00013783,001024,000,000,00016384
013,00000000,00477245,010,00528662,00013668,001024,000,000,00016384
014,00000000,00476865,010,00526363,00013787,001024,000,000,00016384
015,00000000,00475818,010,00525782,00013723,001024,000,000,00016384
016,00000000,00480190,010,00530801,00013861,001024,000,000,00016384
017,00000000,00478068,010,00530097,00013613,001024,000,000,00016384
018,00000000,00478328,010,00526549,00013711,001024,000,000,00016384
019,00000000,00478086,010,00521988,00013493,001024,000,000,00016384
020,00000000,00477185,010,00529344,00013873,001024,000,000,00016384
021,00000000,00475229,010,00527627,00013559,001024,000,000,00016384
022,00000000,00477912,010,00528511,00013725,001024,000,000,00016384
023,00000000,00477985,010,00526107,00013662,001024,000,000,00016384
024,00000000,00478243,010,00532534,00013630,001024,000,000,00016384
025,00000000,00477830,010,00528622,00013674,001024,000,000,00016384
026,00000000,00478794,010,00528045,00013655,001024,000,000,00016384
027,00000000,00477305,010,00529681,00013669,001024,000,000,00016384
028,00000000,00481396,010,00535694,00013801,001024,000,000,00016384
029,00000000,00479224,010,00531124,00013762,001024,000,000,00016384
030,00000000,00478752,010,00527401,00013984,001024,000,000,00016384
031,00000000,00477987,010,00530220,00013654,001024,000,000,00016384
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
