tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     29152,   29152,    0.748697,    3.000000, 2953.842041,   44.875702, 2807.664307,   19.891163,  143.516495,   22.233494,    0.180389,    0.198218,     14524,               0,000,000
001,     35830,   35830,    0.819130,    3.000000, 2953.374268,   45.286690, 2814.381348,   21.345869,  136.068573,   20.885031,    0.181085,    0.209308,     16768,               0,000,000
002,     29858,   29858,    0.794245,    3.000000, 2952.869873,   45.799835, 2794.087158,   20.392637,  155.980377,   22.517117,    0.176065,    0.201146,     15842,               0,000,000
003,     28638,   28638,    0.736806,    3.000000, 2954.864990,   43.972557, 2808.719482,   19.337040,  143.530350,   21.922991,    0.164597,    0.186747,     14554,               0,000,000
004,     26210,   26210,    0.699494,    3.000000, 2957.545654,   41.326450, 2822.161621,   18.284130,  132.831116,   20.357527,    0.156066,    0.170025,     13188,               0,000,000
005,     29240,   29240,    0.747733,    3.000000, 2953.730713,   45.089039, 2802.877197,   19.905615,  148.165939,   22.416336,    0.170574,    0.193733,     14997,               0,000,000
006,     27796,   27796,    0.714460,    3.000000, 2955.750000,   43.111362, 2812.691406,   19.133694,  140.480804,   21.325769,    0.175463,    0.182520,     14113,               0,000,000
007,     31317,   31317,    0.794161,    3.000000, 2950.980713,   47.772949, 2789.598145,   21.172308,  158.538330,   23.666962,    0.180284,    0.206107,     16249,               0,000,000
008,     27523,   27523,    0.706260,    3.000000, 2952.504639,   46.417675, 2807.604248,   19.688810,  141.892990,   23.971754,    0.167280,    0.183476,     12447,               0,000,000
009,     24106,   24106,    0.625480,    3.000000, 2958.683350,   40.432247, 2834.304688,   17.817345,  122.101402,   20.254257,    0.149322,    0.162374,     10809,               0,000,000
010,     25371,   25371,    0.663455,    3.000000, 2956.048828,   42.903378, 2821.810059,   18.393223,  131.873062,   22.046370,    0.166014,    0.181520,     11479,               0,000,000
011,     25348,   25348,    0.655382,    3.000000, 2956.838379,   42.240898, 2821.333984,   18.508627,  133.073044,   21.253950,    0.161205,    0.178377,     11763,               0,000,000
012,     26535,   26535,    0.697687,    3.000000, 2954.345703,   44.595242, 2813.284424,   19.057705,  138.589233,   22.962751,    0.173481,    0.179638,     12089,               0,000,000
013,     25536,   25536,    0.676082,    3.000000, 2956.251709,   42.703114, 2820.816162,   18.583675,  133.053207,   21.659937,    0.151566,    0.173517,     11818,               0,000,000
014,     25868,   25868,    0.666965,    3.000000, 2956.136475,   42.886829, 2820.963623,   18.695004,  132.764648,   21.729755,    0.149026,    0.181604,     11728,               0,000,000
015,     26008,   26008,    0.668228,    3.000000, 2955.354980,   43.594528, 2812.020264,   18.739378,  140.904068,   22.363054,    0.153331,    0.167662,     12340,               0,000,000
000,     27148,   27148,    0.842857,    3.000000, 2955.356201,   43.084412, 2812.371094,   19.011387,  140.347580,   21.322029,    0.310651,    0.181074,     14137,               0,000,001
001,     34348,   34348,    0.967095,    3.000000, 2954.206055,   44.085922, 2819.305908,   20.472376,  131.867630,   20.496336,    0.351968,    0.204995,     16190,               0,000,001
002,     27809,   27809,    0.887782,    3.000000, 2954.946289,   43.491314, 2808.364502,   19.465992,  143.826157,   21.175842,    0.307551,    0.184062,     14745,               0,000,001
003,     26688,   26688,    0.831382,    3.000000, 2956.631592,   41.925163, 2815.602295,   18.619370,  138.417114,   20.624269,    0.294736,    0.176214,     14009,               0,000,001
004,     26551,   26551,    0.855543,    3.000000, 2956.007324,   42.582195, 2816.249023,   18.989519,  137.045776,   20.734694,    0.293616,    0.174545,     13778,               0,000,001
005,     25663,   25663,    0.799698,    3.000000, 2957.792969,   40.727135, 2823.032227,   18.134933,  132.261047,   20.008823,    0.281673,    0.170642,     13372,               0,000,001
006,     27246,   27246,    0.836454,    3.000000, 2955.285156,   43.210224, 2815.344971,   19.219271,  137.288895,   21.269583,    0.296353,    0.179672,     13929,               0,000,001
007,     28190,   28190,    0.866970,    3.000000, 2954.697998,   43.887936, 2805.425537,   19.332680,  146.573914,   21.740616,    0.308437,    0.186059,     15019,               0,000,001
008,     26321,   26321,    1.159970,    3.000000, 2952.997803,   44.444008, 2802.098145,   17.926535,  147.595886,   23.370022,    0.637864,    0.178696,     12808,               0,000,001
009,     26241,   26241,    1.161793,    3.000000, 2954.645020,   42.805511, 2814.077637,   17.692604,  137.660751,   22.047729,    0.633843,    0.182869,     12114,               0,000,001
010,     26281,   26281,    1.135830,    3.000000, 2953.206787,   44.319889, 2808.597900,   18.197956,  141.677963,   23.084112,    0.647681,    0.175485,     12211,               0,000,001
011,     25532,   25532,    1.120549,    3.000000, 2954.779053,   42.730251, 2817.644287,   17.575296,  134.322113,   22.189501,    0.607702,    0.170298,     11688,               0,000,001
012,     24611,   24611,    1.104976,    3.000000, 2956.292236,   41.475315, 2821.693115,   17.067757,  131.726685,   21.578768,    0.640480,    0.176507,     11319,               0,000,001
013,     26688,   26688,    1.209295,    3.000000, 2953.042969,   44.473679, 2805.822754,   18.130564,  144.278030,   23.320145,    0.835687,    0.180447,     12673,               0,000,001
014,     27217,   27217,    1.264633,    3.000000, 2952.594238,   44.790218, 2808.864746,   18.437044,  140.699402,   23.257685,    0.658355,    0.179702,     12221,               0,000,001
015,     26938,   26938,    1.194808,    3.000000, 2952.906006,   44.583267, 2801.097656,   18.402643,  148.829086,   23.103966,    0.724633,    0.179157,     12991,               0,000,001
000,     28631,   28631,    0.876679,    3.000000, 2952.518066,   45.437969, 2804.127441,   20.179346,  145.617554,   22.387859,    0.314841,    0.191950,     14794,               0,000,002
001,     34070,   34070,    0.942231,    3.000000, 2953.391357,   44.458218, 2817.253174,   21.152946,  133.158249,   20.219088,    0.334513,    0.200327,     16450,               0,000,002
002,     28897,   28897,    0.916606,    3.000000, 2952.558350,   45.473660, 2799.582275,   20.537983,  150.100006,   21.978653,    0.314374,    0.193670,     15443,               0,000,002
003,     28656,   28656,    0.882842,    3.000000, 2952.708740,   45.402065, 2802.277100,   20.332775,  147.673981,   22.217594,    0.302027,    0.188920,     15006,               0,000,002
004,     27792,   27792,    0.883052,    3.000000, 2953.466309,   44.594837, 2811.470947,   20.028109,  139.157166,   21.589781,    0.297287,    0.185084,     14079,               0,000,002
005,     27093,   27093,    0.818322,    3.000000, 2955.842285,   42.387959, 2814.575684,   19.136326,  138.663605,   20.574234,    0.289200,    0.172464,     14085,               0,000,002
006,     27023,   27023,    0.828497,    3.000000, 2954.902344,   43.171528, 2814.858643,   19.480734,  137.440475,   20.991232,    0.297142,    0.180280,     13857,               0,000,002
007,     27833,   27833,    0.852515,    3.000000, 2953.857178,   44.312672, 2806.043213,   20.007271,  145.115891,   21.525297,    0.302040,    0.185537,     14856,               0,000,002
008,     28707,   28707,    0.908309,    3.000000, 2949.916504,   48.023548, 2790.844238,   20.213732,  155.739120,   24.773029,    0.346771,    0.188615,     13680,               0,000,002
009,     26010,   26010,    0.819123,    3.000000, 2955.239014,   42.996101, 2815.045898,   18.989269,  137.519531,   21.375916,    0.288262,    0.170932,     12258,               0,000,002
010,     24695,   24695,    0.785802,    3.000000, 2955.913330,   42.383057, 2823.496094,   18.450453,  129.963120,   21.422714,    0.291056,    0.163758,     11334,               0,000,002
011,     25668,   25668,    0.800286,    3.000000, 2955.347412,   42.876255, 2820.950684,   18.594030,  131.881851,   21.684254,    0.306684,    0.168335,     11559,               0,000,002
012,     23167,   23167,    0.748659,    3.000000, 2958.764160,   39.649540, 2830.620605,   17.263741,  125.848694,   20.011623,    0.262651,    0.156954,     10984,               0,000,002
013,     24583,   24583,    0.774523,    3.000000, 2956.513916,   41.807281, 2822.950928,   18.376654,  131.102539,   20.889114,    0.283321,    0.160765,     11687,               0,000,002
014,     26258,   26258,    0.822320,    3.000000, 2954.347412,   43.898972, 2805.589355,   18.998156,  146.160446,   22.251503,    0.295389,    0.172519,     12835,               0,000,002
015,     26644,   26644,    0.848769,    3.000000, 2953.307861,   44.813396, 2810.512695,   19.404646,  140.191467,   22.708977,    0.301638,    0.176446,     12310,               0,000,002
000,     29600,   29600,    0.761285,    3.000000, 2952.811279,   45.595058, 2796.129883,   20.168560,  153.953918,   22.627766,    0.179605,    0.226756,     15508,               0,001,000
001,     34897,   34897,    0.793285,    3.000000, 2953.559570,   44.811153, 2807.239990,   21.113396,  143.345123,   20.392693,    0.172611,    0.255671,     17015,               0,001,000
002,     28755,   28755,    0.761283,    3.000000, 2953.535889,   44.820568, 2808.188232,   19.897337,  142.629959,   22.149988,    0.164350,    0.222831,     14489,               0,001,000
003,     29444,   29444,    0.754441,    3.000000, 2953.403809,   45.110897, 2801.727539,   20.076887,  148.980545,   22.273182,    0.168956,    0.229437,     15073,               0,001,000
004,     27261,   27261,    0.724043,    3.000000, 2955.892090,   42.678413, 2813.111816,   18.976929,  140.179459,   20.958336,    0.158138,    0.209496,     14159,               0,001,000
005,     28338,   28338,    0.726950,    3.000000, 2954.539795,   43.918625, 2811.367188,   19.777843,  140.552032,   21.456347,    0.167505,    0.220568,     14112,               0,001,000
006,     30254,   30254,    0.773151,    3.000000, 2952.011963,   46.360275, 2799.936035,   20.745049,  149.274704,   22.767179,    0.173115,    0.230631,     15364,               0,001,000
007,     30648,   30648,    0.780106,    3.000000, 2950.884277,   47.535072, 2792.546143,   20.880667,  155.519852,   23.784794,    0.174046,    0.235470,     15690,               0,001,000
