tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,3.0, 0.525219977, 0.551379979, 0.743438363, 0.152769998, 0.154317498, 0.178065002, 0.153983340, 0.155520827, 0.176781669, 0.002398333, 0.002520000, 0.002551667, 0.000275000, 0.000289167, 0.000321667, 0.016249999, 0.016627500, 0.017356666, 0.015939999, 0.016604999, 0.017448334, 0.131171674, 0.132207498, 0.155618340, 0.133383334, 0.134147495, 0.155289993, 1.000000000, 1.000000000, 1.000000000,          524288,000,000002
000,3.0, 0.525268316, 0.550620019, 0.655451655, 0.151419997, 0.152973339, 0.170410007, 0.153741673, 0.156551674, 0.174050003, 0.002380000, 0.002515833, 0.004176666, 0.000276667, 0.000294167, 0.000486667, 0.014966667, 0.016199166, 0.022693334, 0.015283333, 0.016098334, 0.022490000, 0.130926669, 0.131538332, 0.138710007, 0.133158326, 0.135828331, 0.153304994, 1.000000000, 1.000000000, 1.000000000,          524288,000,000002
000,3.0, 0.524811685, 0.545626640, 0.558368325, 0.152885005, 0.153961673, 0.155090004, 0.154318333, 0.155420840, 0.177963331, 0.002358333, 0.002465000, 0.002568333, 0.000276667, 0.000301667, 0.000318333, 0.016070001, 0.016660834, 0.016940000, 0.016150000, 0.016617499, 0.016893333, 0.131009996, 0.131950840, 0.132929996, 0.133456662, 0.133970827, 0.156841666, 1.000000000, 1.000000000, 1.000000000,          524288,000,000002
