lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0013235,0000681,0000050,0001012,0014708,0012253,0031119,001024,001,000,0256
0031018,0001123,0000731,0001205,0029195,0029946,0056897,001024,001,000,0256
0013105,0000672,0000040,0001012,0014507,0012123,0030798,001024,002,000,0256
0030778,0001122,0000732,0001205,0029045,0029686,0056867,001024,002,000,0256
0007194,0000721,0000060,0001005,0005169,0006091,0012924,001024,003,000,0256
0027952,0001082,0000781,0001197,0015108,0026820,0035506,001024,003,000,0256
0013526,0000672,0000050,0001012,0015429,0012544,0032101,001024,004,000,0256
0031209,0001127,0000732,0001204,0029857,0030116,0057658,001024,004,000,0256
0025758,0000672,0000050,0001025,0014337,0024757,0040596,001024,001,001,0256
0045786,0001189,0000731,0001276,0035436,0044674,0069681,001024,001,001,0256
0025749,0000672,0000040,0001025,0014317,0024767,0040577,001024,002,001,0256
0045736,0001189,0000731,0001275,0035517,0044614,0069872,001024,002,001,0256
0021971,0000731,0000060,0001022,0006923,0020899,0030538,001024,003,001,0256
0042490,0001191,0000851,0001283,0029656,0041178,0057157,001024,003,001,0256
0025959,0000671,0000040,0001025,0014778,0024987,0041037,001024,004,001,0256
0045986,0001190,0000742,0001273,0035667,0044884,0071023,001024,004,001,0256
0025668,0000681,0000041,0001025,0014467,0024697,0040456,001024,001,002,0256
0045156,0001187,0000731,0001273,0034986,0044033,0068920,001024,001,002,0256
0025769,0000671,0000040,0001025,0014528,0024787,0040557,001024,002,002,0256
0045155,0001189,0000731,0001272,0035066,0044063,0068981,001024,002,002,0256
0021811,0000731,0000060,0001022,0006994,0020749,0030246,001024,003,002,0256
0041017,0001188,0000852,0001280,0028964,0039745,0054443,001024,003,002,0256
0025869,0000671,0000040,0001025,0014828,0024887,0040877,001024,004,002,0256
0045656,0001189,0000741,0001271,0035337,0044484,0070393,001024,004,002,0256
