tid,lock_impl_time(ms)
RUN 0
001, 19560.512
002, 19717.795
003, 19621.119
004, 19618.844
005, 19686.039
006, 19640.449
007, 19556.654
008, 19729.758
009, 19598.182
010, 19648.807
011, 19510.600
012, 19670.137
013, 19802.861
014, 19539.549
015, 19674.992
016, 19792.918
017, 19740.342
018, 19514.508
019, 19553.365
020, 19622.461
021, 19662.924
022, 19642.053
023, 19645.648
024, 19375.146
025, 19617.344
026, 19812.244
027, 19688.771
028, 19572.939
029, 19676.625
-----------------------------------------------------------------------------------------------

RUN 1
001, 19681.373
002, 19775.893
003, 19738.227
004, 19567.885
005, 19613.275
006, 19815.918
007, 19552.002
008, 19765.561
009, 19703.035
010, 19666.262
011, 19529.859
012, 19578.732
013, 19655.033
014, 19623.498
015, 19589.664
016, 19557.287
017, 19663.742
018, 19582.213
019, 19642.512
020, 19660.703
021, 19727.791
022, 19540.148
023, 19695.359
024, 19796.977
025, 19603.619
026, 19744.643
027, 19601.697
028, 19819.215
029, 19676.527
-----------------------------------------------------------------------------------------------

RUN 2
001, 19632.838
002, 19568.182
003, 19682.219
004, 19580.070
005, 19640.150
006, 19755.463
007, 19608.934
008, 19593.152
009, 19733.572
010, 19617.330
011, 19687.207
012, 19681.166
013, 19605.387
014, 19629.061
015, 19729.232
016, 19510.678
017, 19625.906
018, 19672.135
019, 19559.898
020, 19756.596
021, 19718.117
022, 19633.324
023, 19602.242
024, 19682.932
025, 19806.867
026, 19646.422
027, 19718.061
028, 19686.803
029, 19672.441
-----------------------------------------------------------------------------------------------

RUN 3
001, 19664.455
002, 19645.438
003, 19691.875
004, 19695.393
005, 19652.570
006, 19775.371
007, 19697.090
008, 19888.521
009, 19676.213
010, 19406.559
011, 19621.227
012, 19793.244
013, 19672.744
014, 19692.445
015, 19607.039
016, 19593.691
017, 19697.502
018, 19636.908
019, 19640.590
020, 19815.559
021, 19757.018
022, 19615.016
023, 19509.725
024, 19745.201
025, 19729.557
026, 19620.838
027, 19593.475
028, 19577.102
029, 19727.137
-----------------------------------------------------------------------------------------------

RUN 4
001, 19660.805
002, 19507.672
003, 19615.066
004, 19708.422
005, 19537.184
006, 19791.357
007, 19599.412
008, 19717.521
009, 19591.148
010, 19788.555
011, 19604.375
012, 19797.246
013, 19664.096
014, 19599.033
015, 19466.930
016, 19565.223
017, 19564.986
018, 19739.455
019, 19615.480
020, 19720.066
021, 19672.326
022, 19726.383
023, 19874.451
024, 19626.080
025, 19772.232
026, 19811.369
027, 19724.490
028, 19855.682
029, 19765.383
-----------------------------------------------------------------------------------------------

