tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00101504,00101504,020,00118888,00003040,00000000,001024,000,000,00000512
001,00100208,00100208,020,00117437,00003003,00000000,001024,000,000,00000512
002,00101016,00101016,020,00118278,00003018,00000000,001024,000,000,00000512
003,00100480,00100480,020,00117976,00003030,00000000,001024,000,000,00000512
004,00099369,00099369,020,00116029,00002994,00000000,001024,000,000,00000512
005,00099916,00099916,020,00116681,00003020,00000000,001024,000,000,00000512
006,00098737,00098737,020,00115415,00003015,00000000,001024,000,000,00000512
007,00099077,00099077,020,00115653,00003060,00000000,001024,000,000,00000512
008,00098710,00098710,020,00115518,00003018,00000000,001024,000,000,00000512
009,00097668,00097668,020,00114028,00003016,00000000,001024,000,000,00000512
010,00097388,00097388,020,00114206,00002989,00000000,001024,000,000,00000512
011,00097783,00097783,020,00114641,00002960,00000000,001024,000,000,00000512
012,00097015,00097015,020,00113061,00003002,00000000,001024,000,000,00000512
013,00097314,00097314,020,00113533,00002952,00000000,001024,000,000,00000512
014,00096550,00096550,020,00112639,00002873,00000000,001024,000,000,00000512
015,00096199,00096199,020,00112546,00002865,00000000,001024,000,000,00000512
016,00096210,00096210,020,00112617,00002924,00000000,001024,000,000,00000512
017,00095804,00095804,020,00111698,00002821,00000000,001024,000,000,00000512
018,00095428,00095428,020,00110884,00002956,00000000,001024,000,000,00000512
019,00095617,00095617,020,00111344,00002954,00000000,001024,000,000,00000512
020,00095380,00095380,020,00110856,00002947,00000000,001024,000,000,00000512
021,00095295,00095295,020,00110844,00002990,00000000,001024,000,000,00000512
022,00094252,00094252,020,00109792,00003017,00000000,001024,000,000,00000512
023,00094236,00094236,020,00109312,00002910,00000000,001024,000,000,00000512
024,00094353,00094353,020,00109256,00003044,00000000,001024,000,000,00000512
025,00093941,00093941,020,00108954,00002845,00000000,001024,000,000,00000512
026,00093902,00093902,020,00109347,00002909,00000000,001024,000,000,00000512
027,00093178,00093178,020,00108061,00002853,00000000,001024,000,000,00000512
028,00093481,00093481,020,00108233,00002960,00000000,001024,000,000,00000512
029,00093406,00093406,020,00108328,00002853,00000000,001024,000,000,00000512
030,00092695,00092695,020,00107116,00002902,00000000,001024,000,000,00000512
031,00092328,00092328,020,00106585,00002892,00000000,001024,000,000,00000512
000,00131522,00131522,020,00157499,00004107,00000000,001024,001,000,00000512
001,00130494,00130494,020,00156054,00004178,00000000,001024,001,000,00000512
002,00125500,00125500,020,00150408,00003853,00000000,001024,001,000,00000512
003,00124561,00124561,020,00148169,00003932,00000000,001024,001,000,00000512
004,00126531,00126531,020,00151168,00003973,00000000,001024,001,000,00000512
005,00125429,00125429,020,00149503,00003910,00000000,001024,001,000,00000512
006,00122112,00122112,020,00144822,00003871,00000000,001024,001,000,00000512
007,00121206,00121206,020,00144104,00003833,00000000,001024,001,000,00000512
008,00122249,00122249,020,00145730,00003723,00000000,001024,001,000,00000512
009,00118992,00118992,020,00140944,00003775,00000000,001024,001,000,00000512
010,00117688,00117688,020,00139631,00003662,00000000,001024,001,000,00000512
011,00119685,00119685,020,00142518,00003777,00000000,001024,001,000,00000512
012,00118430,00118430,020,00140657,00003734,00000000,001024,001,000,00000512
013,00115856,00115856,020,00137278,00003714,00000000,001024,001,000,00000512
014,00117750,00117750,020,00139359,00003716,00000000,001024,001,000,00000512
015,00114924,00114924,020,00136084,00003703,00000000,001024,001,000,00000512
016,00116345,00116345,020,00137418,00003882,00000000,001024,001,000,00000512
017,00113426,00113426,020,00134098,00003655,00000000,001024,001,000,00000512
018,00115100,00115100,020,00136227,00003673,00000000,001024,001,000,00000512
019,00112400,00112400,020,00132385,00003655,00000000,001024,001,000,00000512
020,00114168,00114168,020,00134715,00003639,00000000,001024,001,000,00000512
021,00113819,00113819,020,00134535,00003677,00000000,001024,001,000,00000512
022,00111200,00111200,020,00131450,00003643,00000000,001024,001,000,00000512
023,00113348,00113348,020,00133494,00003735,00000000,001024,001,000,00000512
024,00111029,00111029,020,00131079,00003595,00000000,001024,001,000,00000512
025,00110318,00110318,020,00129945,00003650,00000000,001024,001,000,00000512
026,00110000,00110000,020,00129652,00003535,00000000,001024,001,000,00000512
027,00112100,00112100,020,00131726,00003619,00000000,001024,001,000,00000512
028,00111900,00111900,020,00131250,00003659,00000000,001024,001,000,00000512
029,00109800,00109800,020,00129404,00003551,00000000,001024,001,000,00000512
030,00111413,00111413,020,00131425,00003567,00000000,001024,001,000,00000512
031,00109504,00109504,020,00128444,00003612,00000000,001024,001,000,00000512
000,00145276,00145276,020,00184780,00004756,00000000,001024,002,000,00000512
001,00132908,00132908,020,00166708,00004457,00000000,001024,002,000,00000512
002,00143727,00143727,020,00182256,00004665,00000000,001024,002,000,00000512
003,00143458,00143458,020,00181645,00004671,00000000,001024,002,000,00000512
004,00131215,00131215,020,00164566,00004328,00000000,001024,002,000,00000512
005,00130786,00130786,020,00164079,00004209,00000000,001024,002,000,00000512
006,00141722,00141722,020,00178898,00004602,00000000,001024,002,000,00000512
007,00129160,00129160,020,00161442,00004274,00000000,001024,002,000,00000512
008,00128935,00128935,020,00161103,00004130,00000000,001024,002,000,00000512
009,00139719,00139719,020,00176265,00004435,00000000,001024,002,000,00000512
010,00139032,00139032,020,00176089,00004552,00000000,001024,002,000,00000512
011,00138798,00138798,020,00173869,00004508,00000000,001024,002,000,00000512
012,00126221,00126221,020,00156887,00004082,00000000,001024,002,000,00000512
013,00137948,00137948,020,00173400,00004411,00000000,001024,002,000,00000512
014,00125965,00125965,020,00156158,00004119,00000000,001024,002,000,00000512
015,00137508,00137508,020,00172323,00004400,00000000,001024,002,000,00000512
016,00124990,00124990,020,00155635,00003988,00000000,001024,002,000,00000512
017,00125309,00125309,020,00154953,00003922,00000000,001024,002,000,00000512
018,00124465,00124465,020,00154392,00003978,00000000,001024,002,000,00000512
019,00136152,00136152,020,00169886,00004327,00000000,001024,002,000,00000512
020,00124385,00124385,020,00153680,00003985,00000000,001024,002,000,00000512
021,00135275,00135275,020,00170156,00004255,00000000,001024,002,000,00000512
