lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007765,0001227,0005901,0001005,0006853,0007023,0005760,001024,001,000,0001
0011872,0003028,0009778,0001008,0011472,0010580,0009899,001024,001,000,0001
0007724,0001227,0005931,0001005,0006842,0006994,0005741,001024,001,001,0001
0011271,0002953,0009108,0001008,0011121,0010119,0009388,001024,001,001,0001
0007795,0001228,0005901,0001005,0006843,0007064,0005761,001024,001,002,0001
0011451,0002972,0009187,0001007,0011442,0010239,0009629,001024,001,002,0001
0007744,0001226,0005891,0001005,0006843,0007013,0005741,001024,001,003,0001
0011802,0003131,0009337,0001007,0011292,0010520,0009748,001024,001,003,0001
0007825,0001228,0005901,0001005,0006852,0007074,0005750,001024,001,004,0001
0011552,0002932,0009709,0001008,0011812,0010329,0009919,001024,001,004,0001
0008136,0000381,0000120,0001007,0009668,0007705,0009598,001024,001,000,0512
0016051,0001033,0017082,0001014,0028543,0015599,0028414,001024,001,000,0512
0008135,0000381,0000120,0001007,0009678,0007695,0009609,001024,001,001,0512
0016070,0001033,0017073,0001014,0028594,0015610,0028484,001024,001,001,0512
0008145,0000381,0000120,0001007,0009638,0007714,0009568,001024,001,002,0512
0016090,0001033,0016952,0001014,0028614,0015630,0028484,001024,001,002,0512
0008095,0000381,0000120,0001007,0009608,0007665,0009548,001024,001,003,0512
0016020,0001033,0016992,0001014,0028363,0015569,0028243,001024,001,003,0512
0008016,0000381,0000120,0001007,0009358,0007585,0009297,001024,001,004,0512
0015900,0001032,0016671,0001014,0028253,0015449,0028133,001024,001,004,0512
