tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     21439,   21439,    0.288207,   30.000000,21806.861328,  691.790771,21035.824219,    5.521783,  767.843628,  683.521179,               0,000,000
001,     21439,   21439,    0.246574,   30.000000,21848.566406,  651.200256,21121.521484,    3.168833,  724.617493,  646.001404,               0,000,000
002,     21439,   21439,    0.235133,   30.000000,21814.509766,  684.759521,21091.292969,    3.670945,  719.760010,  679.073059,               0,000,000
003,     21439,   21439,    0.234366,   30.000000,21838.984375,  660.755493,21109.435547,    3.419367,  726.697693,  655.304138,               0,000,000
004,     21439,   21439,    0.241480,   30.000000,21853.789062,  645.777710,21134.341797,    2.832154,  716.777100,  641.117065,               0,000,000
005,     21439,   21439,    0.285123,   30.000000,21807.416016,  692.045288,21078.507812,    3.919784,  726.052612,  685.934509,               0,000,000
006,     21438,   21438,    0.275352,   30.000000,21847.933594,  650.986023,21140.027344,    3.251185,  705.682983,  645.789612,               0,000,000
007,     21438,   21438,    0.249889,   30.000000,21830.283203,  668.386719,21094.994141,    3.749365,  732.572021,  662.498596,               0,000,000
008,     21439,   21439,    0.241202,   30.000000,21778.089844,  721.016418,20998.308594,    4.447001,  777.422852,  714.004150,               0,000,000
009,     21438,   21438,    0.244926,   30.000000,21811.386719,  687.751587,21098.929688,    3.265108,  709.889038,  682.446899,               0,000,000
010,     21438,   21438,    0.254476,   30.000000,21841.093750,  658.018982,21111.902344,    3.563916,  726.546509,  652.391418,               0,000,000
011,     21439,   21439,    0.235492,   30.000000,21844.978516,  654.882141,21129.197266,    3.188364,  713.194885,  649.667175,               0,000,000
012,     21438,   21438,    0.235260,   30.000000,21832.056641,  667.142456,21128.044922,    2.774243,  701.693420,  662.611694,               0,000,000
013,     21438,   21438,    0.251906,   30.000000,21833.134766,  665.993591,21089.275391,    3.952797,  740.966003,  659.755981,               0,000,000
014,     21438,   21438,    0.240570,   30.000000,21850.117188,  649.348328,21138.638672,    3.174701,  709.227417,  644.272827,               0,000,000
015,     21438,   21438,    0.239769,   30.000000,21845.863281,  653.289307,21128.835938,    3.918132,  713.412781,  647.254883,               0,000,000
016,         1,       1,    0.000010,   30.000000,22504.544922,    0.030484,22504.509766,    0.000419,    0.036917,    0.029878,               0,000,000
017,         1,       1,    0.000011,   30.000000,22504.402344,    0.030817,22504.355469,    0.000456,    0.045581,    0.030156,               0,000,000
