lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0021570,0000150,0000031,0001010,0030277,0020869,0030237,0000000,001024,000,000,16384
0250130,0001249,0000311,0001247,0050835,0043451,0050705,0000000,001024,000,000,16384
0021200,0000150,0000031,0001010,0028754,0020508,0028705,0000000,001024,001,000,16384
0248448,0001248,0000310,0001247,0050736,0043532,0050606,0000000,001024,001,000,16384
0021560,0000150,0000031,0001010,0030197,0020859,0030156,0000000,001024,002,000,16384
0250089,0001249,0000311,0001247,0051015,0043412,0050885,0000000,001024,002,000,16384
0020709,0000150,0000031,0001010,0028533,0020008,0028493,0000000,001024,000,001,16384
0240422,0001240,0000301,0001239,0050355,0043241,0050234,0000000,001024,000,001,16384
0020719,0000150,0000031,0001009,0028414,0020018,0028374,0000000,001024,001,001,16384
0242968,0001242,0000291,0001241,0050626,0043191,0050495,0000000,001024,001,001,16384
0021149,0000150,0000031,0001010,0030377,0020458,0030337,0000000,001024,002,001,16384
0241483,0001241,0000320,0001239,0050875,0043131,0050755,0000000,001024,002,001,16384
0021601,0000150,0000031,0001010,0030378,0020909,0030337,0000000,001024,000,002,16384
0249460,0001249,0000311,0001245,0050946,0043442,0050816,0000000,001024,000,002,16384
0021110,0000150,0000030,0001010,0028514,0020399,0028474,0000000,001024,001,002,16384
0244851,0001244,0000280,0001246,0050414,0043412,0050285,0000000,001024,001,002,16384
0021590,0000150,0000031,0001010,0030357,0020889,0030317,0000000,001024,002,002,16384
0249758,0001249,0000311,0001248,0051035,0043382,0050906,0000000,001024,002,002,16384
