tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,     59374,   59374,    1.909353,      30.000,59994.363281,   12.888697,               0
001,    114412,  114412,    3.723577,      30.000,59979.550781,   24.184156,               0
002,     51965,   51965,    1.668923,      30.000,59996.343750,   11.347404,               0
003,     56018,   56018,    1.806628,      30.000,59994.753906,   12.697768,               0
004,     90844,   90844,    2.944612,      30.000,59985.722656,   19.520359,               0
005,    104322,  104322,    3.379320,      30.000,59982.136719,   22.193747,               0
006,     60115,   60115,    1.929347,      30.000,59993.953125,   13.195090,               0
007,    104452,  104452,    3.389297,      30.000,59982.308594,   22.057070,               0
008,     62425,   62425,    1.997097,      30.000,59993.382812,   13.641526,               0
009,    113147,  113147,    3.631935,      30.000,59979.960938,   23.853201,               0
010,     54825,   54825,    1.747280,      30.000,59995.632812,   11.865873,               0
011,     57962,   57962,    1.840290,      30.000,59994.234375,   13.042860,               0
012,     88648,   88648,    2.826702,      30.000,59986.363281,   18.997377,               0
013,    104954,  104954,    3.351663,      30.000,59982.062500,   22.255297,               0
014,     67239,   67239,    2.154027,      30.000,59992.015625,   14.678400,               0
015,     97739,   97739,    3.125750,      30.000,59983.863281,   20.925144,               0
016,   2927339, 2927339,   96.751053,      30.000,59462.234375,  360.598114,               0
017,   2862783, 2862783,   93.148560,      30.000,59474.082031,  353.859985,               0
018,   5279045, 5279045,  175.067093,      30.000,59041.847656,  629.902893,               0
019,   4936690, 4936690,  160.994019,      30.000,59103.574219,  591.594299,               0
020,   2423055, 2423055,   80.124641,      30.000,59557.363281,  298.089905,               0
021,   2312340, 2312340,   75.195641,      30.000,59578.218750,  285.231934,               0
022,   5054881, 5054881,  167.929916,      30.000,59084.398438,  600.886719,               0
023,   4547986, 4547986,  148.182114,      30.000,59176.351562,  544.125549,               0
024,   2560789, 2560789,   84.658371,      30.000,59530.683594,  315.912598,               0
025,   2389763, 2389763,   77.695396,      30.000,59561.699219,  296.617096,               0
026,   4441970, 4441970,  147.081497,      30.000,59189.527344,  536.536072,               0
027,   4118110, 4118110,  133.807251,      30.000,59247.757812,  500.452484,               0
028,   2839028, 2839028,   93.746666,      30.000,59480.441406,  348.449921,               0
029,   2646983, 2646983,   86.109962,      30.000,59515.304688,  326.593048,               0
030,   4737598, 4737598,  156.758789,      30.000,59132.886719,  573.876343,               0
031,   4439202, 4439202,  144.494659,      30.000,59188.312500,  538.931274,               0
-------------------------------------------------------------------------------------------------------

RUN 1
