lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000651,0000051,0001022,0023063,0024065,0047930,0000048,001024,000,000,16384
0000000,0001346,0003386,0001033,0032612,0032611,0077967,0000344,001024,000,000,16384
