lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0019266,0000320,0000050,0001019,0006482,0018164,0029736,001024,001,000,0256
0036529,0001183,0000742,0001202,0026610,0035357,0050956,001024,001,000,0256
0019227,0000320,0000050,0001019,0006452,0018094,0029746,001024,002,000,0256
0036649,0001181,0000731,0001201,0026670,0035436,0051167,001024,002,000,0256
0018926,0000311,0000050,0001018,0009789,0018435,0033153,001024,003,000,0256
0038012,0001187,0000451,0001189,0029967,0037501,0059803,001024,003,000,0256
0019967,0000461,0000070,0001019,0007144,0018666,0030898,001024,004,000,0256
0037932,0001184,0000711,0001198,0027552,0036408,0053671,001024,004,000,0256
0012664,0000311,0000050,0001009,0009308,0012173,0028935,001024,001,001,0256
0019366,0001111,0000461,0001100,0023124,0018835,0039965,001024,001,001,0256
0012363,0000311,0000050,0001009,0009307,0011882,0028473,001024,002,001,0256
0019367,0001112,0000461,0001100,0023144,0018835,0039946,001024,002,001,0256
0007053,0000311,0000050,0001006,0005250,0005931,0012894,001024,003,001,0256
0011312,0001057,0000702,0001108,0008045,0008977,0018965,001024,003,001,0256
0007284,0000361,0000060,0001005,0005300,0005981,0013215,001024,004,001,0256
0014267,0001054,0000751,0001094,0010119,0011291,0022782,001024,004,001,0256
0012002,0000311,0000050,0001009,0009568,0011512,0027792,001024,001,002,0256
0019096,0001115,0000451,0001109,0023194,0018565,0040046,001024,001,002,0256
0007113,0000311,0000050,0001006,0005270,0005951,0012984,001024,002,002,0256
0011602,0001060,0000721,0001155,0008336,0009237,0019116,001024,002,002,0256
0012203,0000311,0000050,0001009,0009629,0011713,0028163,001024,003,002,0256
0019407,0001115,0000460,0001112,0023134,0018845,0040116,001024,003,002,0256
0007163,0000371,0000070,0001005,0005330,0006001,0013134,001024,004,002,0256
0015279,0001058,0000761,0001101,0011501,0012764,0023955,001024,004,002,0256
