tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00183300,00183300,030,00182592,00000708,00000000,001024,000,000,00000512
001,00173242,00173242,030,00172590,00000652,00000000,001024,000,000,00000512
002,00172700,00172700,030,00172069,00000631,00000000,001024,000,000,00000512
003,00183200,00183200,030,00182479,00000721,00000000,001024,000,000,00000512
004,00183600,00183600,030,00182937,00000663,00000000,001024,000,000,00000512
005,00172700,00172700,030,00172080,00000620,00000000,001024,000,000,00000512
006,00184000,00184000,030,00183345,00000655,00000000,001024,000,000,00000512
007,00172400,00172400,030,00171706,00000694,00000000,001024,000,000,00000512
008,00183461,00183461,030,00182722,00000739,00000000,001024,000,000,00000512
009,00183720,00183720,030,00183062,00000658,00000000,001024,000,000,00000512
010,00172571,00172571,030,00171882,00000689,00000000,001024,000,000,00000512
011,00173710,00173710,030,00173092,00000618,00000000,001024,000,000,00000512
012,00172588,00172588,030,00171922,00000666,00000000,001024,000,000,00000512
013,00183087,00183087,030,00182409,00000678,00000000,001024,000,000,00000512
014,00183300,00183300,030,00182611,00000689,00000000,001024,000,000,00000512
015,00184800,00184800,030,00184098,00000702,00000000,001024,000,000,00000512
016,00173414,00173414,030,00172778,00000636,00000000,001024,000,000,00000512
017,00184700,00184700,030,00183976,00000724,00000000,001024,000,000,00000512
018,00172356,00172356,030,00171706,00000650,00000000,001024,000,000,00000512
019,00184640,00184640,030,00183909,00000731,00000000,001024,000,000,00000512
020,00184800,00184800,030,00184085,00000715,00000000,001024,000,000,00000512
021,00172100,00172100,030,00171495,00000605,00000000,001024,000,000,00000512
022,00173700,00173700,030,00173010,00000690,00000000,001024,000,000,00000512
023,00173100,00173100,030,00172477,00000623,00000000,001024,000,000,00000512
024,00183863,00183863,030,00183157,00000706,00000000,001024,000,000,00000512
025,00172200,00172200,030,00171504,00000696,00000000,001024,000,000,00000512
026,00174707,00174707,030,00174092,00000615,00000000,001024,000,000,00000512
027,00183900,00183900,030,00183226,00000674,00000000,001024,000,000,00000512
028,00172945,00172945,030,00172298,00000647,00000000,001024,000,000,00000512
029,00183824,00183824,030,00183119,00000705,00000000,001024,000,000,00000512
030,00183623,00183623,030,00182942,00000681,00000000,001024,000,000,00000512
031,00172400,00172400,030,00171754,00000646,00000000,001024,000,000,00000512
