tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   2329856,   36404,   14.780867,   10.000000, 9564.898438,  419.015991, 8946.973633,   63.930107,  613.776184,  350.424042,    2.633940,    1.436350,     61043,       100663296,000,000
001,   2329792,   36403,   14.663357,   10.000000, 9562.594727,  419.643860, 8962.036133,   78.683876,  596.338745,  336.552307,    2.720128,    1.431951,     60870,       100663296,000,000
002,   2329792,   36403,   16.832794,   10.000000, 9562.478516,  417.383362, 9021.845703,   64.489090,  536.455200,  348.159973,    2.441615,    1.430228,     52269,       100663296,000,000
003,   2329728,   36402,   13.235251,   10.000000, 9553.764648,  429.935303, 8870.798828,   63.139278,  677.609436,  360.532501,    9.430337,    1.262975,     66172,       100663296,000,000
004,   2329792,   36403,   14.848030,   10.000000, 9482.142578,  497.732117, 8812.640625,   74.009933,  663.942505,  417.238800,    5.733132,    1.387092,     54174,       100663296,000,000
005,   2329792,   36403,   15.723521,   10.000000, 9505.258789,  475.705872, 8870.804688,   73.637337,  630.255981,  397.637054,    2.921462,    1.451868,     54503,       100663296,000,000
006,   2329792,   36403,   16.200233,   10.000000, 9513.510742,  468.544525, 8847.151367,   65.057739,  662.158264,  399.098999,    2.685664,    1.424867,     57063,       100663296,000,000
007,   2329792,   36403,   15.146758,   10.000000, 9513.470703,  467.709808, 8877.496094,   66.026619,  631.754272,  397.361603,    2.732949,    1.451552,     55684,       100663296,000,000
000,   2329536,   36399,   14.695347,   10.000000, 9579.917969,  403.854706, 8971.748047,   64.707191,  604.050110,  334.555237,    2.647837,    1.427165,     61008,       100663296,000,001
001,   2329536,   36399,   14.803337,   10.000000, 9555.987305,  426.113251, 8909.172852,   64.910629,  642.686584,  356.694336,    2.702129,    1.431678,     61469,       100663296,000,001
002,   2329472,   36398,   14.846055,   10.000000, 9548.979492,  432.639008, 8933.124023,   79.075363,  611.732239,  349.121063,    2.469385,    1.441923,     59955,       100663296,000,001
003,   2329472,   36398,   15.295178,   10.000000, 9552.707031,  428.934570, 9001.647461,   63.408627,  545.845764,  359.670044,    8.351827,    1.284234,     56510,       100663296,000,001
004,   2329408,   36397,   14.722754,   10.000000, 9483.225586,  497.080627, 8808.801758,   70.621330,  668.861755,  420.065643,    5.611222,    1.393693,     54274,       100663296,000,001
005,   2329472,   36398,   14.910104,   10.000000, 9497.606445,  484.036377, 8868.931641,   77.451309,  624.538208,  402.209961,    2.781817,    1.438915,     54211,       100663296,000,001
006,   2329536,   36399,   16.763912,   10.000000, 9511.606445,  470.260162, 8849.409180,   65.321175,  658.103027,  400.518097,    2.532862,    1.425252,     56335,       100663296,000,001
007,   2329536,   36399,   15.082494,   10.000000, 9511.467773,  470.025665, 8879.525391,   65.977989,  627.824768,  399.786469,    2.586326,    1.451898,     55497,       100663296,000,001
