tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    113845,  113845,    1.065445,   30.000000,21882.142578,  615.432617,21220.351562,    6.929026,  654.301331,  602.937195,    113845,               0,000,000
001,    113845,  113845,    1.231932,   30.000000,21876.162109,  620.793823,21203.228516,    7.158598,  665.770203,  608.602356,    113845,               0,000,000
002,    113845,  113845,    1.125354,   30.000000,21893.341797,  604.344482,21243.808594,    7.407904,  643.584717,  591.945618,    113845,               0,000,000
003,    113844,  113844,    1.074383,   30.000000,21871.621094,  626.189270,21192.765625,    8.388705,  673.199036,  613.048584,    113844,               0,000,000
004,    113845,  113845,    1.224678,   30.000000,21853.929688,  642.648010,21136.185547,    9.316600,  711.212219,  626.816956,    113845,               0,000,000
005,    113845,  113845,    1.102953,   30.000000,21871.447266,  625.562744,21157.781250,   11.043372,  705.556946,  608.669800,    113845,               0,000,000
006,    113845,  113845,    1.075264,   30.000000,21837.357422,  660.225952,21122.207031,    8.495646,  709.086975,  646.655640,    113845,               0,000,000
007,    113844,  113844,    1.097069,   30.000000,21870.794922,  626.326172,21161.261719,   10.172849,  702.727844,  610.300598,    113844,               0,000,000
008,    113844,  113844,    1.061214,   30.000000,21748.712891,  749.096252,20967.351562,   12.843845,  768.194153,  728.840393,    113844,               0,000,000
009,    113844,  113844,    1.067381,   30.000000,21786.224609,  711.509949,21028.767578,    8.066480,  752.883118,  699.017700,    113844,               0,000,000
010,    113844,  113844,    1.069339,   30.000000,21784.537109,  713.345520,21044.208984,    7.536109,  735.734375,  701.301147,    113844,               0,000,000
011,    113844,  113844,    1.061582,   30.000000,21793.556641,  703.719421,21064.076172,    7.550135,  724.913269,  691.739990,    113844,               0,000,000
012,    113844,  113844,    1.063223,   30.000000,21792.628906,  704.641174,21045.017578,    6.600359,  742.701294,  693.362000,    113844,               0,000,000
013,    113844,  113844,    1.056621,   30.000000,21789.042969,  708.174255,21055.750000,    6.591509,  728.297974,  697.060852,    113844,               0,000,000
014,    113844,  113844,    1.076434,   30.000000,21781.802734,  716.125977,21041.650391,    5.712849,  735.704468,  705.968262,    113844,               0,000,000
015,    113844,  113844,    1.065919,   30.000000,21786.527344,  711.399658,21049.796875,    6.465403,  732.231140,  700.529663,    113844,               0,000,000
000,    112333,  112333,    1.065086,   30.000000,21883.574219,  613.932617,21232.728516,    7.194295,  641.205688,  600.999023,    112333,               0,000,001
001,    112333,  112333,    1.218458,   30.000000,21879.167969,  617.632751,21198.996094,    7.978596,  673.364319,  604.387573,    112333,               0,000,001
002,    112333,  112333,    1.069847,   30.000000,21894.888672,  602.922424,21246.003906,   10.095592,  643.502136,  588.202759,    112333,               0,000,001
003,    112334,  112334,    1.064687,   30.000000,21876.417969,  621.354736,21197.683594,   10.643088,  672.983337,  605.893005,    112334,               0,000,001
004,    112333,  112333,    1.172403,   30.000000,21868.462891,  628.510437,21153.318359,   10.325366,  709.599854,  612.690613,    112333,               0,000,001
005,    112334,  112334,    1.086889,   30.000000,21868.767578,  628.371582,21147.314453,   11.368033,  714.980713,  611.640137,    112334,               0,000,001
006,    112333,  112333,    1.081650,   30.000000,21833.617188,  663.700134,21117.910156,   11.635572,  708.676697,  646.783081,    112333,               0,000,001
007,    112334,  112334,    1.097798,   30.000000,21866.880859,  630.202820,21151.066406,   11.617751,  705.170166,  611.602234,    112334,               0,000,001
008,    112334,  112334,    1.043527,   30.000000,21752.462891,  743.231934,20950.109375,   12.784200,  790.503296,  723.027527,    112334,               0,000,001
009,    112334,  112334,    1.049128,   30.000000,21791.380859,  705.245178,21065.539062,    7.487318,  721.190552,  693.339111,    112334,               0,000,001
010,    112333,  112333,    1.057369,   30.000000,21787.517578,  709.037170,21039.775391,    7.398542,  742.924805,  697.086792,    112333,               0,000,001
011,    112334,  112334,    1.039199,   30.000000,21802.996094,  693.395203,21071.132812,    8.921043,  727.054016,  680.042969,    112334,               0,000,001
012,    112334,  112334,    1.050102,   30.000000,21804.730469,  691.810669,21064.527344,    6.779106,  734.982178,  680.526611,    112334,               0,000,001
013,    112334,  112334,    1.044286,   30.000000,21797.646484,  698.984253,21074.115234,    6.758893,  717.824829,  687.788452,    112334,               0,000,001
014,    112333,  112333,    1.045434,   30.000000,21793.023438,  704.942322,21022.140625,    9.681151,  766.475830,  690.838623,    112333,               0,000,001
015,    112334,  112334,    1.050816,   30.000000,21794.687500,  703.332092,21070.466797,    6.607923,  719.825378,  692.336243,    112334,               0,000,001
