tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     49864,   49864,    0.774809,   30.000000,22172.003906,  326.019196,21811.269531,    5.516669,  355.727386,  317.085449,     49864,               0,000,000
001,     49865,   49865,    0.596276,   30.000000,22184.363281,  314.553680,21838.750000,    4.348945,  342.129089,  307.503357,     49865,               0,000,000
002,     49865,   49865,    0.590261,   30.000000,22191.671875,  307.482208,21859.908203,    3.852417,  328.885895,  301.058685,     49865,               0,000,000
003,     49865,   49865,    0.661268,   30.000000,22193.789062,  305.333740,21864.683594,    3.617260,  326.320465,  299.251678,     49865,               0,000,000
004,     49865,   49865,    0.639019,   30.000000,22180.912109,  318.132874,21841.818359,    5.171819,  335.569885,  310.246521,     49865,               0,000,000
005,     49864,   49864,    0.692871,   30.000000,22167.500000,  330.303406,21802.257812,    5.999630,  360.157410,  320.810425,     49864,               0,000,000
006,     49865,   49865,    0.601778,   30.000000,22194.765625,  304.205170,21859.486328,    4.263414,  331.918060,  297.275177,     49865,               0,000,000
007,     49864,   49864,    0.637393,   30.000000,22172.738281,  324.935272,21808.306641,    5.751980,  360.118958,  316.006226,     49864,               0,000,000
008,     49864,   49864,    0.691234,   30.000000,22166.000000,  332.131042,21802.455078,    6.295460,  359.363037,  322.563538,     49864,               0,000,000
009,     49865,   49865,    0.616513,   30.000000,22190.912109,  308.115326,21854.582031,    4.265750,  333.180450,  301.255798,     49865,               0,000,000
010,     49865,   49865,    0.590797,   30.000000,22188.550781,  310.547394,21855.013672,    3.931521,  330.703766,  304.063385,     49865,               0,000,000
011,     49865,   49865,    0.603215,   30.000000,22194.511719,  304.569733,21866.988281,    3.851531,  324.556946,  298.073730,     49865,               0,000,000
012,     49865,   49865,    0.632816,   30.000000,22182.041016,  316.795105,21839.515625,    4.604561,  339.086884,  309.414032,     49865,               0,000,000
013,     49863,   49863,    0.656791,   30.000000,22164.644531,  332.923309,21796.160156,    5.923944,  363.719055,  323.501587,     49863,               0,000,000
014,     49864,   49864,    0.657917,   30.000000,22129.632812,  368.887665,21816.691406,    5.685295,  308.507172,  359.715271,     49864,               0,000,000
015,     49864,   49864,    0.626989,   30.000000,22170.751953,  327.388550,21807.236328,    6.575162,  359.110321,  317.515198,     49864,               0,000,000
016,     49865,   49865,    0.597501,   30.000000,22142.322266,  356.980682,21740.800781,    4.593183,  397.184113,  348.889191,     49865,               0,000,000
017,     49865,   49865,    0.585175,   30.000000,22136.953125,  362.336487,21750.896484,    6.238370,  381.628082,  352.654388,     49865,               0,000,000
018,     49864,   49864,    0.575880,   30.000000,22154.394531,  344.686066,21783.750000,    3.695237,  368.009003,  338.527679,     49864,               0,000,000
019,     49864,   49864,    0.620793,   30.000000,22155.908203,  342.925415,21783.208984,    4.578304,  369.863708,  335.872589,     49864,               0,000,000
020,     49864,   49864,    0.593058,   30.000000,22157.222656,  341.828766,21795.162109,    5.930717,  359.595947,  333.521301,     49864,               0,000,000
021,     49864,   49864,    0.595960,   30.000000,22154.326172,  344.637634,21779.730469,    3.964486,  372.005524,  338.230286,     49864,               0,000,000
022,     49864,   49864,    0.578418,   30.000000,22155.847656,  343.209229,21784.923828,    3.475788,  368.109650,  337.244110,     49864,               0,000,000
023,     49864,   49864,    0.602224,   30.000000,22157.226562,  341.817108,21788.451172,    2.981832,  365.995850,  336.300354,     49864,               0,000,000
024,     49864,   49864,    0.580287,   30.000000,22154.976562,  343.918884,21780.744141,    4.164390,  371.540894,  337.345825,     49864,               0,000,000
025,     49864,   49864,    0.575308,   30.000000,22155.806641,  343.208282,21785.291016,    3.862032,  367.933289,  336.954803,     49864,               0,000,000
026,     49864,   49864,    0.598864,   30.000000,22159.158203,  339.722687,21798.345703,    3.749815,  358.187866,  333.582367,     49864,               0,000,000
027,     49864,   49864,    0.624818,   30.000000,22157.472656,  341.375000,21779.451172,    2.928918,  375.063873,  335.939606,     49864,               0,000,000
028,     49864,   49864,    0.571150,   30.000000,22159.902344,  339.041077,21794.156250,    4.071182,  363.111206,  332.613892,     49864,               0,000,000
029,     49864,   49864,    0.576159,   30.000000,22158.750000,  340.211151,21789.224609,    2.980580,  366.599487,  334.742065,     49864,               0,000,000
030,     49864,   49864,    0.581638,   30.000000,22159.980469,  338.825958,21788.902344,    3.947059,  368.345642,  332.450806,     49864,               0,000,000
031,     49864,   49864,    0.575003,   30.000000,22158.119141,  340.740082,21789.298828,    4.314989,  365.981171,  333.897675,     49864,               0,000,000
