tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1651936, 1651936,   15.482905,   30.000000,11275.997070,11191.753906,   60.936325,  102.159157,11073.005859,10968.532227,   1651936,               0,000,000
000,   1636497, 1636497,   15.386068,   30.000000,11266.682617,11201.582031,   60.319675,  100.906387,11067.587891,10981.086914,   1636497,               0,000,001
