tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00067805,010,00033914,00000000,00000000,001024,000,000,00000004,00033914,01,0000000017663509,00020922
001,00000000,00066484,010,00033457,00000000,00000000,001024,000,000,00000004,00033457,01,0000000016658389,00020560
002,00000000,00067449,010,00033900,00000000,00000000,001024,000,000,00000004,00033900,01,0000000015414872,00020834
003,00000000,00067193,010,00033702,00000000,00000000,001024,000,000,00000004,00033702,01,0000000017677692,00020674
004,00000000,00066871,010,00033790,00000000,00000000,001024,000,000,00000004,00033790,01,0000000019966856,00020765
005,00000000,00067000,010,00033502,00000000,00000000,001024,000,000,00000004,00033502,01,0000000020440364,00020652
006,00000000,00067746,010,00034050,00000000,00000000,001024,000,000,00000004,00034050,01,0000000015876556,00020850
007,00000000,00067239,010,00033919,00000000,00000000,001024,000,000,00000004,00033919,01,0000000018448341,00020874
008,00000000,00066639,010,00033588,00000000,00000000,001024,000,000,00000004,00033588,01,0000000016324135,00020648
009,00000000,00067277,010,00033776,00000000,00000000,001024,000,000,00000004,00033776,01,0000000017322879,00020669
010,00000000,00066310,010,00033400,00000000,00000000,001024,000,000,00000004,00033400,01,0000000016436562,00020672
011,00000000,00066152,010,00033310,00000000,00000000,001024,000,000,00000004,00033310,01,0000000017733095,00020523
012,00000000,00067822,010,00034304,00000000,00000000,001024,000,000,00000004,00034304,01,0000000016921395,00021057
013,00000000,00066229,010,00033341,00000000,00000000,001024,000,000,00000004,00033341,01,0000000017547251,00020554
014,00000000,00065980,010,00033290,00000000,00000000,001024,000,000,00000004,00033290,01,0000000016633414,00020499
015,00000000,00066452,010,00033273,00000000,00000000,001024,000,000,00000004,00033273,01,0000000017770999,00020449
016,00000000,00065592,010,00032925,00000000,00000000,001024,000,000,00000004,00032925,01,0000000017107708,00020328
017,00000000,00066096,010,00033176,00000000,00000000,001024,000,000,00000004,00033176,01,0000000016110889,00020424
018,00000000,00066762,010,00033591,00000000,00000000,001024,000,000,00000004,00033591,01,0000000017539600,00020655
019,00000000,00068638,010,00034674,00000000,00000000,001024,000,000,00000004,00034674,01,0000000017863015,00021291
020,00000000,00066694,010,00033739,00000000,00000000,001024,000,000,00000004,00033739,01,0000000018311892,00020774
021,00000000,00067489,010,00033891,00000000,00000000,001024,000,000,00000004,00033891,01,0000000016232369,00020765
022,00000000,00067056,010,00033931,00000000,00000000,001024,000,000,00000004,00033931,01,0000000019038407,00020864
023,00000000,00066680,010,00033477,00000000,00000000,001024,000,000,00000004,00033477,01,0000000016210882,00020445
024,00000000,00066798,010,00033569,00000000,00000000,001024,000,000,00000004,00033569,01,0000000017429670,00020664
025,00000000,00066760,010,00033559,00000000,00000000,001024,000,000,00000004,00033559,01,0000000017246574,00020546
026,00000000,00067381,010,00033982,00000000,00000000,001024,000,000,00000004,00033982,01,0000000017351073,00020762
027,00000000,00066564,010,00033289,00000000,00000000,001024,000,000,00000004,00033289,01,0000000016775219,00020505
028,00000000,00066567,010,00033510,00000000,00000000,001024,000,000,00000004,00033510,01,0000000017000326,00020505
029,00000000,00066071,010,00033417,00000000,00000000,001024,000,000,00000004,00033417,01,0000000016139442,00020655
030,00000000,00066673,010,00033740,00000000,00000000,001024,000,000,00000004,00033740,01,0000000017144548,00020690
031,00000000,00066342,010,00033294,00000000,00000000,001024,000,000,00000004,00033294,01,0000000016330354,00020478
000,00000000,00066775,010,00033678,00000000,00000000,001024,001,000,00000004,00033678,01,0000000036072506,00020225
001,00000000,00066268,010,00033443,00000000,00000000,001024,001,000,00000004,00033443,01,0000000034925818,00020040
002,00000000,00066866,010,00033542,00000000,00000000,001024,001,000,00000004,00033542,01,0000000035482231,00020129
003,00000000,00065586,010,00033052,00000000,00000000,001024,001,000,00000004,00033052,01,0000000036142301,00019681
004,00000000,00066198,010,00033533,00000000,00000000,001024,001,000,00000004,00033533,01,0000000036504225,00020118
005,00000000,00066321,010,00033303,00000000,00000000,001024,001,000,00000004,00033303,01,0000000036077843,00020107
006,00000000,00066537,010,00033395,00000000,00000000,001024,001,000,00000004,00033395,01,0000000035968057,00019902
007,00000000,00066983,010,00033659,00000000,00000000,001024,001,000,00000004,00033659,01,0000000035863836,00020010
008,00000000,00065461,010,00032889,00000000,00000000,001024,001,000,00000004,00032889,01,0000000037371639,00019846
009,00000000,00066582,010,00033622,00000000,00000000,001024,001,000,00000004,00033622,01,0000000036504984,00020091
010,00000000,00065822,010,00033033,00000000,00000000,001024,001,000,00000004,00033033,01,0000000037285579,00019826
011,00000000,00065899,010,00033284,00000000,00000000,001024,001,000,00000004,00033284,01,0000000037547142,00019877
012,00000000,00065418,010,00033110,00000000,00000000,001024,001,000,00000004,00033110,01,0000000036871229,00019790
013,00000000,00067861,010,00034281,00000000,00000000,001024,001,000,00000004,00034281,01,0000000037192018,00020413
014,00000000,00066906,010,00033670,00000000,00000000,001024,001,000,00000004,00033670,01,0000000037727457,00020145
015,00000000,00067128,010,00033650,00000000,00000000,001024,001,000,00000004,00033650,01,0000000037138880,00020213
016,00000000,00067198,010,00033785,00000000,00000000,001024,001,000,00000004,00033785,01,0000000036579151,00020183
017,00000000,00067499,010,00033956,00000000,00000000,001024,001,000,00000004,00033956,01,0000000037993343,00020331
018,00000000,00066037,010,00033328,00000000,00000000,001024,001,000,00000004,00033328,01,0000000036140694,00019932
019,00000000,00066432,010,00033405,00000000,00000000,001024,001,000,00000004,00033405,01,0000000038170844,00020148
020,00000000,00067559,010,00033975,00000000,00000000,001024,001,000,00000004,00033975,01,0000000036914060,00020396
021,00000000,00066986,010,00033607,00000000,00000000,001024,001,000,00000004,00033607,01,0000000036879868,00020271
022,00000000,00066596,010,00033428,00000000,00000000,001024,001,000,00000004,00033428,01,0000000035653803,00019876
023,00000000,00066301,010,00033353,00000000,00000000,001024,001,000,00000004,00033353,01,0000000036213603,00019873
024,00000000,00065677,010,00033048,00000000,00000000,001024,001,000,00000004,00033048,01,0000000036523100,00019765
025,00000000,00067836,010,00034017,00000000,00000000,001024,001,000,00000004,00034017,01,0000000037995731,00020404
026,00000000,00067490,010,00033922,00000000,00000000,001024,001,000,00000004,00033922,01,0000000037775295,00020281
027,00000000,00065716,010,00033257,00000000,00000000,001024,001,000,00000004,00033257,01,0000000037748779,00019902
028,00000000,00067573,010,00033970,00000000,00000000,001024,001,000,00000004,00033970,01,0000000036232072,00020252
029,00000000,00067291,010,00033737,00000000,00000000,001024,001,000,00000004,00033737,01,0000000036827661,00020244
030,00000000,00067449,010,00033961,00000000,00000000,001024,001,000,00000004,00033961,01,0000000036447711,00020281
031,00000000,00066571,010,00033381,00000000,00000000,001024,001,000,00000004,00033381,01,0000000036649893,00020014
000,00000000,00065567,010,00032997,00000000,00000000,001024,002,000,00000004,00032997,01,0000000036465589,00020086
001,00000000,00065027,010,00033016,00000000,00000000,001024,002,000,00000004,00033016,01,0000000035899305,00020218
002,00000000,00066706,010,00033504,00000000,00000000,001024,002,000,00000004,00033504,01,0000000036682953,00020407
003,00000000,00066067,010,00033160,00000000,00000000,001024,002,000,00000004,00033160,01,0000000039416993,00020174
004,00000000,00066939,010,00033754,00000000,00000000,001024,002,000,00000004,00033754,01,0000000038723483,00020508
005,00000000,00067692,010,00033937,00000000,00000000,001024,002,000,00000004,00033937,01,0000000038357352,00020617
006,00000000,00066592,010,00033298,00000000,00000000,001024,002,000,00000004,00033298,01,0000000038271087,00020377
007,00000000,00066312,010,00033381,00000000,00000000,001024,002,000,00000004,00033381,01,0000000038422518,00020415
008,00000000,00066417,010,00033498,00000000,00000000,001024,002,000,00000004,00033498,01,0000000039721155,00020349
009,00000000,00064805,010,00032737,00000000,00000000,001024,002,000,00000004,00032737,01,0000000038892739,00020169
010,00000000,00066187,010,00033233,00000000,00000000,001024,002,000,00000004,00033233,01,0000000039245579,00020249
011,00000000,00066901,010,00033555,00000000,00000000,001024,002,000,00000004,00033555,01,0000000042398844,00020565
012,00000000,00066873,010,00033530,00000000,00000000,001024,002,000,00000004,00033530,01,0000000038702795,00020465
013,00000000,00066768,010,00033479,00000000,00000000,001024,002,000,00000004,00033479,01,0000000039813858,00020470
014,00000000,00067327,010,00033827,00000000,00000000,001024,002,000,00000004,00033827,01,0000000039229366,00020489
015,00000000,00066346,010,00033731,00000000,00000000,001024,002,000,00000004,00033731,01,0000000040774218,00020557
016,00000000,00067002,010,00033904,00000000,00000000,001024,002,000,00000004,00033904,01,0000000040240328,00020776
017,00000000,00064863,010,00032542,00000000,00000000,001024,002,000,00000004,00032542,01,0000000038007936,00019940
