tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.569103,  2.916698,000,000
001,  1.527017,  2.903713,000,000
002,  1.663467,  2.917032,000,000
003,  1.591968,  2.892861,000,000
004,  1.632475,  2.919805,000,000
005,  1.635693,  2.920863,000,000
006,  1.593531,  2.881734,000,000
007,  1.628784,  2.900145,000,000
008,  1.539855,  2.920998,000,000
009,  1.656682,  2.946939,000,000
010,  1.642001,  2.907602,000,000
011,  1.516642,  2.907446,000,000
012,  1.528487,  2.956059,000,000
013,  1.556274,  2.917847,000,000
014,  1.631002,  2.900453,000,000
015,  1.551272,  2.920722,000,000
000,  1.652747,  2.708965,000,001
001,  1.616440,  2.723063,000,001
002,  1.664931,  2.784831,000,001
003,  1.596962,  2.782001,000,001
004,  1.568833,  2.696867,000,001
005,  1.697733,  2.728359,000,001
006,  1.874300,  2.703037,000,001
007,  1.635915,  2.705849,000,001
008,  1.647906,  2.738800,000,001
009,  1.692445,  2.758034,000,001
010,  1.676878,  2.710917,000,001
011,  1.635712,  2.793057,000,001
012,  1.778963,  2.772308,000,001
013,  1.648995,  2.715128,000,001
014,  1.649513,  2.746964,000,001
015,  1.639086,  2.693852,000,001
