tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00309217,020,00172349,00007224,00007127,001024,000,000,00016384,00155887
001,00000000,00309627,020,00172350,00007178,00007084,001024,000,000,00016384,00156024
002,00000000,00309588,020,00171670,00007138,00007057,001024,000,000,00016384,00155520
003,00000000,00308211,020,00171870,00007215,00007121,001024,000,000,00016384,00155325
004,00000000,00306985,020,00171308,00007190,00007076,001024,000,000,00016384,00154761
005,00000000,00306594,020,00171227,00007060,00006947,001024,000,000,00016384,00154468
006,00000000,00306109,020,00169779,00007240,00007126,001024,000,000,00016384,00154099
007,00000000,00306016,020,00170291,00007157,00007057,001024,000,000,00016384,00154139
008,00000000,00304783,020,00169933,00007072,00006979,001024,000,000,00016384,00153475
009,00000000,00304468,020,00169888,00006997,00006903,001024,000,000,00016384,00153556
010,00000000,00303762,020,00168810,00007200,00007117,001024,000,000,00016384,00152826
011,00000000,00303362,020,00168752,00007052,00006941,001024,000,000,00016384,00152758
012,00000000,00301965,020,00168733,00007071,00006974,001024,000,000,00016384,00152469
013,00000000,00301639,020,00167858,00007079,00006986,001024,000,000,00016384,00152250
014,00000000,00302029,020,00166885,00007063,00006962,001024,000,000,00016384,00151744
015,00000000,00301509,020,00167178,00007044,00006928,001024,000,000,00016384,00151944
016,00000000,00304892,020,00168924,00007184,00007077,001024,000,000,00016384,00153443
017,00000000,00304275,020,00168520,00007311,00007199,001024,000,000,00016384,00153035
018,00000000,00303459,020,00168820,00007047,00006957,001024,000,000,00016384,00152731
019,00000000,00302381,020,00168181,00007054,00006961,001024,000,000,00016384,00152512
020,00000000,00302424,020,00167706,00007059,00006959,001024,000,000,00016384,00151968
021,00000000,00301556,020,00167371,00006981,00006875,001024,000,000,00016384,00151932
022,00000000,00300471,020,00166848,00007078,00006976,001024,000,000,00016384,00151709
023,00000000,00300469,020,00166616,00007024,00006908,001024,000,000,00016384,00151299
024,00000000,00299758,020,00166146,00007006,00006894,001024,000,000,00016384,00150899
025,00000000,00299099,020,00166496,00006942,00006847,001024,000,000,00016384,00150841
026,00000000,00298766,020,00165540,00007069,00006954,001024,000,000,00016384,00150197
027,00000000,00297801,020,00165517,00006908,00006820,001024,000,000,00016384,00150251
028,00000000,00296868,020,00165110,00006963,00006860,001024,000,000,00016384,00149995
029,00000000,00296329,020,00164749,00006962,00006854,001024,000,000,00016384,00149560
030,00000000,00296033,020,00164521,00006905,00006814,001024,000,000,00016384,00149228
031,00000000,00295648,020,00164037,00006849,00006756,001024,000,000,00016384,00148972
000,00000000,00721034,020,00477390,00019326,00018114,001024,001,000,00016384,00362933
001,00000000,00721972,020,00479192,00019208,00018082,001024,001,000,00016384,00363296
002,00000000,00722231,020,00479028,00019665,00018455,001024,001,000,00016384,00362991
003,00000000,00705362,020,00468000,00018877,00017887,001024,001,000,00016384,00355078
004,00000000,00708533,020,00469368,00018883,00017900,001024,001,000,00016384,00356460
005,00000000,00706108,020,00467501,00018997,00017959,001024,001,000,00016384,00354647
006,00000000,00705063,020,00465767,00018886,00017869,001024,001,000,00016384,00354184
007,00000000,00703172,020,00465109,00018962,00017986,001024,001,000,00016384,00353271
008,00000000,00700758,020,00464380,00018672,00017661,001024,001,000,00016384,00351947
009,00000000,00696749,020,00460585,00018723,00017699,001024,001,000,00016384,00350654
010,00000000,00695439,020,00461190,00018358,00017423,001024,001,000,00016384,00349967
011,00000000,00694457,020,00460682,00018498,00017531,001024,001,000,00016384,00348896
012,00000000,00693108,020,00460462,00018677,00017675,001024,001,000,00016384,00348395
013,00000000,00691196,020,00456905,00018535,00017520,001024,001,000,00016384,00347263
014,00000000,00690299,020,00459133,00018602,00017545,001024,001,000,00016384,00347546
015,00000000,00710004,020,00472093,00019239,00018169,001024,001,000,00016384,00357219
016,00000000,00710356,020,00471922,00018946,00017902,001024,001,000,00016384,00357320
017,00000000,00708875,020,00472404,00018706,00017742,001024,001,000,00016384,00357549
018,00000000,00705142,020,00468854,00018912,00017872,001024,001,000,00016384,00355133
019,00000000,00705790,020,00466943,00018865,00017810,001024,001,000,00016384,00354549
020,00000000,00701140,020,00463887,00018757,00017758,001024,001,000,00016384,00352337
021,00000000,00702771,020,00467421,00018895,00017817,001024,001,000,00016384,00354163
022,00000000,00699508,020,00464354,00018737,00017684,001024,001,000,00016384,00352745
023,00000000,00698930,020,00465470,00018627,00017605,001024,001,000,00016384,00352048
024,00000000,00698466,020,00462273,00018864,00017797,001024,001,000,00016384,00351698
025,00000000,00696622,020,00463404,00018774,00017730,001024,001,000,00016384,00350812
026,00000000,00693857,020,00460621,00018563,00017527,001024,001,000,00016384,00349575
027,00000000,00694089,020,00458142,00018681,00017717,001024,001,000,00016384,00348803
028,00000000,00697008,020,00461451,00018718,00017637,001024,001,000,00016384,00350738
029,00000000,00696555,020,00460704,00018711,00017659,001024,001,000,00016384,00350737
030,00000000,00695414,020,00459755,00018631,00017595,001024,001,000,00016384,00349390
031,00000000,00693470,020,00459778,00018620,00017512,001024,001,000,00016384,00349138
000,00000000,00703026,020,00452781,00019023,00018177,001024,002,000,00016384,00353985
001,00000000,00702892,020,00451688,00018756,00017900,001024,002,000,00016384,00353974
002,00000000,00702303,020,00450271,00019176,00018347,001024,002,000,00016384,00352473
003,00000000,00688859,020,00440966,00018901,00018211,001024,002,000,00016384,00346752
004,00000000,00690998,020,00443555,00018599,00017853,001024,002,000,00016384,00348103
005,00000000,00688708,020,00441399,00018777,00018013,001024,002,000,00016384,00346101
006,00000000,00688091,020,00440102,00018872,00018043,001024,002,000,00016384,00345968
007,00000000,00685126,020,00439113,00018604,00017843,001024,002,000,00016384,00344817
008,00000000,00685655,020,00439636,00018608,00017838,001024,002,000,00016384,00345204
009,00000000,00681059,020,00437657,00018556,00017851,001024,002,000,00016384,00343390
010,00000000,00681595,020,00437575,00018600,00017801,001024,002,000,00016384,00342773
011,00000000,00677008,020,00436048,00018415,00017665,001024,002,000,00016384,00340408
