0000000,0000150,0000040,0001005,0020318,0009288,0019798,0000015,001024,000,000,16384
0000000,0003621,0000561,0001631,0051197,0022292,0050907,0002462,001024,000,000,16384
0000000,0000150,0000030,0001005,0014206,0007545,0013977,0000011,001024,001,000,16384
0000000,0003375,0000491,0001514,0025489,0018575,0025268,0002212,001024,001,000,16384
0000000,0000150,0000031,0001008,0027923,0011211,0027362,0000019,001024,002,000,16384
0000000,0002466,0000541,0001487,0053100,0023394,0052809,0001422,001024,002,000,16384
0000000,0000150,0000040,0001005,0020268,0009258,0019747,0000015,001024,000,001,16384
0000000,0003578,0000571,0001632,0051226,0022202,0050896,0002434,001024,000,001,16384
0000000,0000150,0000030,0001005,0014197,0007534,0013977,0000011,001024,001,001,16384
0000000,0003344,0000471,0001509,0025528,0018625,0025298,0002191,001024,001,001,16384
0000000,0000150,0000031,0001008,0027833,0011171,0027281,0000019,001024,002,001,16384
0000000,0002474,0000541,0001486,0053772,0023514,0053431,0001429,001024,002,001,16384
0000000,0000150,0000040,0001007,0027752,0011201,0027021,0000018,001024,000,002,16384
0000000,0003146,0000562,0001623,0062528,0027461,0062218,0002025,001024,000,002,16384
0000000,0000141,0000030,0001004,0015108,0007825,0014768,0000012,001024,001,002,16384
0000000,0001838,0000461,0001342,0030919,0023304,0030628,0000770,001024,001,002,16384
0000000,0000150,0000040,0001007,0026550,0011341,0025879,0000018,001024,002,002,16384
0000000,0003014,0000551,0001598,0059251,0026390,0058911,0001897,001024,002,002,16384
