lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0016191,0000220,0000030,0002488,0024667,0015670,0026510,001024,001,000,0001
0022393,0000341,0000050,0015850,0031530,0021180,0035157,001024,001,000,0001
0016321,0000220,0000030,0002508,0024837,0015800,0026730,001024,001,001,0001
0021901,0000341,0000050,0015754,0031119,0020558,0034805,001024,001,001,0001
0016220,0000220,0000030,0002484,0024646,0015689,0026450,001024,001,002,0001
0021701,0000340,0000040,0015618,0031179,0020499,0034886,001024,001,002,0001
0016201,0000220,0000030,0002487,0024686,0015660,0026409,001024,001,003,0001
0021922,0000341,0000050,0015846,0031560,0020669,0035056,001024,001,003,0001
0016381,0000220,0000030,0002506,0024907,0015850,0026821,001024,001,004,0001
0021992,0000341,0000040,0015745,0031299,0020619,0034955,001024,001,004,0001
0007074,0000190,0000020,0001006,0006202,0006572,0006693,001024,001,000,0512
0017352,0000280,0000050,0001054,0020529,0016762,0024717,001024,001,000,0512
0007093,0000190,0000020,0001006,0006202,0006592,0006702,001024,001,001,0512
0017262,0000281,0000050,0001054,0020679,0016672,0024736,001024,001,001,0512
0009788,0000190,0000020,0001008,0009688,0009257,0012263,001024,001,002,0512
0018485,0000281,0000060,0001062,0023084,0017834,0026400,001024,001,002,0512
0007093,0000190,0000020,0001006,0006222,0006592,0006723,001024,001,003,0512
0017413,0000280,0000050,0001055,0021030,0016822,0025037,001024,001,003,0512
0007084,0000190,0000020,0001006,0006192,0006582,0006683,001024,001,004,0512
0017413,0000281,0000050,0001055,0020719,0016812,0024817,001024,001,004,0512
