tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00302291,020,00210414,00000000,00000000,001024,000,000,00016384,00151708
001,00000000,00299810,020,00209489,00000000,00000000,001024,000,000,00016384,00150510
002,00000000,00301038,020,00210147,00000000,00000000,001024,000,000,00016384,00151244
003,00000000,00292366,020,00207151,00000000,00000000,001024,000,000,00016384,00147510
004,00000000,00296070,020,00208396,00000000,00000000,001024,000,000,00016384,00149451
005,00000000,00297669,020,00207845,00000000,00000000,001024,000,000,00016384,00149593
006,00000000,00297150,020,00209096,00000000,00000000,001024,000,000,00016384,00149782
007,00000000,00298985,020,00209747,00000000,00000000,001024,000,000,00016384,00150126
008,00000000,00296578,020,00208481,00000000,00000000,001024,000,000,00016384,00149682
009,00000000,00298021,020,00210121,00000000,00000000,001024,000,000,00016384,00149916
010,00000000,00297743,020,00208624,00000000,00000000,001024,000,000,00016384,00149595
011,00000000,00297749,020,00209417,00000000,00000000,001024,000,000,00016384,00150270
012,00000000,00295591,020,00208216,00000000,00000000,001024,000,000,00016384,00148654
013,00000000,00298881,020,00210768,00000000,00000000,001024,000,000,00016384,00150801
014,00000000,00297697,020,00208834,00000000,00000000,001024,000,000,00016384,00149650
015,00000000,00294057,020,00207980,00000000,00000000,001024,000,000,00016384,00148124
016,00000000,00299443,020,00209769,00000000,00000000,001024,000,000,00016384,00150429
017,00000000,00296096,020,00209221,00000000,00000000,001024,000,000,00016384,00148712
018,00000000,00296126,020,00207571,00000000,00000000,001024,000,000,00016384,00149172
019,00000000,00300370,020,00209892,00000000,00000000,001024,000,000,00016384,00150901
020,00000000,00299021,020,00209759,00000000,00000000,001024,000,000,00016384,00150964
021,00000000,00299192,020,00209548,00000000,00000000,001024,000,000,00016384,00150540
022,00000000,00297614,020,00209350,00000000,00000000,001024,000,000,00016384,00149717
023,00000000,00297968,020,00209361,00000000,00000000,001024,000,000,00016384,00150024
024,00000000,00295472,020,00207968,00000000,00000000,001024,000,000,00016384,00148782
025,00000000,00303061,020,00211598,00000000,00000000,001024,000,000,00016384,00152405
026,00000000,00296145,020,00208763,00000000,00000000,001024,000,000,00016384,00149124
027,00000000,00294380,020,00207241,00000000,00000000,001024,000,000,00016384,00147926
028,00000000,00296831,020,00208965,00000000,00000000,001024,000,000,00016384,00149459
029,00000000,00296053,020,00208686,00000000,00000000,001024,000,000,00016384,00149268
030,00000000,00295617,020,00208302,00000000,00000000,001024,000,000,00016384,00149229
031,00000000,00295936,020,00208157,00000000,00000000,001024,000,000,00016384,00148887
000,00000000,00702431,020,00484739,00000000,00000000,001024,001,000,00016384,00353194
001,00000000,00702389,020,00483368,00000000,00000000,001024,001,000,00016384,00353069
002,00000000,00702219,020,00483601,00000000,00000000,001024,001,000,00016384,00353115
003,00000000,00698029,020,00482306,00000000,00000000,001024,001,000,00016384,00351360
004,00000000,00696373,020,00481768,00000000,00000000,001024,001,000,00016384,00349948
005,00000000,00700516,020,00483046,00000000,00000000,001024,001,000,00016384,00351869
006,00000000,00702658,020,00484075,00000000,00000000,001024,001,000,00016384,00354242
007,00000000,00701072,020,00482002,00000000,00000000,001024,001,000,00016384,00352104
008,00000000,00696181,020,00481726,00000000,00000000,001024,001,000,00016384,00349244
009,00000000,00700671,020,00483534,00000000,00000000,001024,001,000,00016384,00352002
010,00000000,00696966,020,00482119,00000000,00000000,001024,001,000,00016384,00350207
011,00000000,00697415,020,00482123,00000000,00000000,001024,001,000,00016384,00351647
012,00000000,00699949,020,00481598,00000000,00000000,001024,001,000,00016384,00351687
013,00000000,00701826,020,00483866,00000000,00000000,001024,001,000,00016384,00353004
014,00000000,00701957,020,00482486,00000000,00000000,001024,001,000,00016384,00352627
015,00000000,00702968,020,00482686,00000000,00000000,001024,001,000,00016384,00353018
016,00000000,00699951,020,00483714,00000000,00000000,001024,001,000,00016384,00351954
017,00000000,00705002,020,00484022,00000000,00000000,001024,001,000,00016384,00354557
018,00000000,00703282,020,00485198,00000000,00000000,001024,001,000,00016384,00353401
019,00000000,00702681,020,00482861,00000000,00000000,001024,001,000,00016384,00353561
020,00000000,00698128,020,00483411,00000000,00000000,001024,001,000,00016384,00351012
021,00000000,00700895,020,00482308,00000000,00000000,001024,001,000,00016384,00352306
022,00000000,00697603,020,00481917,00000000,00000000,001024,001,000,00016384,00350650
023,00000000,00698596,020,00481361,00000000,00000000,001024,001,000,00016384,00352315
024,00000000,00698300,020,00482820,00000000,00000000,001024,001,000,00016384,00350839
025,00000000,00698014,020,00481413,00000000,00000000,001024,001,000,00016384,00350823
026,00000000,00695805,020,00482048,00000000,00000000,001024,001,000,00016384,00349711
027,00000000,00696285,020,00482781,00000000,00000000,001024,001,000,00016384,00350397
028,00000000,00701168,020,00480625,00000000,00000000,001024,001,000,00016384,00352321
029,00000000,00693001,020,00479532,00000000,00000000,001024,001,000,00016384,00349580
030,00000000,00697676,020,00481982,00000000,00000000,001024,001,000,00016384,00350708
031,00000000,00696592,020,00481043,00000000,00000000,001024,001,000,00016384,00350612
000,00000000,00386631,020,00282779,00000000,00000000,001024,002,000,00016384,00194878
001,00000000,00388170,020,00282028,00000000,00000000,001024,002,000,00016384,00194799
002,00000000,00388643,020,00282748,00000000,00000000,001024,002,000,00016384,00195876
003,00000000,00384450,020,00281003,00000000,00000000,001024,002,000,00016384,00193630
004,00000000,00388273,020,00282906,00000000,00000000,001024,002,000,00016384,00196295
005,00000000,00395630,020,00285243,00000000,00000000,001024,002,000,00016384,00198829
006,00000000,00388305,020,00282148,00000000,00000000,001024,002,000,00016384,00195642
007,00000000,00383715,020,00279650,00000000,00000000,001024,002,000,00016384,00193279
008,00000000,00389624,020,00282973,00000000,00000000,001024,002,000,00016384,00195707
009,00000000,00393269,020,00284113,00000000,00000000,001024,002,000,00016384,00197794
010,00000000,00391240,020,00283087,00000000,00000000,001024,002,000,00016384,00196559
011,00000000,00385770,020,00280856,00000000,00000000,001024,002,000,00016384,00194324
012,00000000,00388959,020,00280892,00000000,00000000,001024,002,000,00016384,00195312
013,00000000,00387792,020,00281969,00000000,00000000,001024,002,000,00016384,00194995
014,00000000,00390894,020,00283875,00000000,00000000,001024,002,000,00016384,00196290
015,00000000,00389933,020,00283464,00000000,00000000,001024,002,000,00016384,00196364
016,00000000,00387331,020,00280822,00000000,00000000,001024,002,000,00016384,00194676
017,00000000,00393426,020,00284368,00000000,00000000,001024,002,000,00016384,00197786
018,00000000,00388333,020,00280830,00000000,00000000,001024,002,000,00016384,00195110
019,00000000,00386402,020,00280727,00000000,00000000,001024,002,000,00016384,00194034
020,00000000,00383574,020,00279583,00000000,00000000,001024,002,000,00016384,00193115
021,00000000,00389408,020,00281867,00000000,00000000,001024,002,000,00016384,00195399
022,00000000,00389962,020,00282585,00000000,00000000,001024,002,000,00016384,00196463
023,00000000,00391484,020,00282473,00000000,00000000,001024,002,000,00016384,00196822
024,00000000,00392345,020,00282992,00000000,00000000,001024,002,000,00016384,00197567
025,00000000,00391799,020,00283196,00000000,00000000,001024,002,000,00016384,00197343
026,00000000,00393251,020,00282991,00000000,00000000,001024,002,000,00016384,00197318
027,00000000,00387125,020,00282374,00000000,00000000,001024,002,000,00016384,00195009
028,00000000,00388801,020,00283012,00000000,00000000,001024,002,000,00016384,00195720
029,00000000,00390158,020,00282036,00000000,00000000,001024,002,000,00016384,00195914
030,00000000,00386113,020,00281546,00000000,00000000,001024,002,000,00016384,00194516
031,00000000,00389588,020,00282480,00000000,00000000,001024,002,000,00016384,00195764
000,00000000,00300789,020,00210226,00000000,00000000,001024,000,001,00016384,00151463
001,00000000,00297582,020,00208788,00000000,00000000,001024,000,001,00016384,00150003
002,00000000,00293076,020,00207640,00000000,00000000,001024,000,001,00016384,00147778
003,00000000,00300482,020,00209333,00000000,00000000,001024,000,001,00016384,00151330
