lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0009568,0000922,0000140,0001008,0005100,0008797,0015119,001024,001,000,0512
0059763,0001022,0002184,0001105,0043842,0058951,0086874,001024,001,000,0512
0010740,0000922,0000130,0001009,0006131,0009999,0017663,001024,002,000,0512
0065985,0001025,0002204,0001098,0053751,0065273,0107572,001024,002,000,0512
0009658,0000881,0000131,0001008,0005099,0008877,0015209,001024,003,000,0512
0060143,0001024,0002485,0001104,0044103,0059341,0087255,001024,003,000,0512
0010821,0001001,0000180,0001009,0006071,0010019,0017643,001024,004,000,0512
0066706,0001027,0002405,0001101,0054262,0065824,0108594,001024,004,000,0512
0013095,0000911,0000140,0001012,0005140,0012373,0018975,001024,001,001,0512
0062388,0001036,0002485,0001123,0045285,0061526,0088968,001024,001,001,0512
0013645,0000922,0000130,0001012,0006783,0012894,0020879,001024,002,001,0512
0068619,0001040,0002445,0001115,0055464,0067858,0110428,001024,002,001,0512
0013466,0000922,0000140,0001012,0005190,0012724,0019497,001024,003,001,0512
0062137,0001037,0002886,0001119,0045305,0061295,0088497,001024,003,001,0512
0014287,0001001,0000180,0001012,0006833,0013486,0021591,001024,004,001,0512
0069030,0001043,0002625,0001116,0055645,0068149,0111159,001024,004,001,0512
0007574,0000941,0000130,0001006,0005731,0006762,0013786,001024,001,002,0512
0014497,0001013,0001213,0001018,0016651,0013575,0033693,001024,001,002,0512
0007554,0000921,0000130,0001006,0005700,0006733,0013736,001024,002,002,0512
0014688,0001013,0001263,0001018,0014538,0013586,0028905,001024,002,002,0512
0006512,0000942,0000140,0001005,0005029,0005751,0012053,001024,003,002,0512
0012433,0001014,0001223,0001017,0009468,0010670,0020098,001024,003,002,0512
0007624,0001001,0000180,0001006,0005671,0006772,0013816,001024,004,002,0512
0014226,0001014,0001402,0001018,0014397,0013075,0029796,001024,004,002,0512
