tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00014052,00014052,010,00071908,001024,001,000,0512
001,00010506,00010506,010,00052943,001024,001,000,0512
002,00012609,00012609,010,00062361,001024,001,000,0512
003,00025688,00025688,010,00127998,001024,001,000,0512
004,00012248,00012248,010,00062278,001024,001,000,0512
005,00016483,00016483,010,00082356,001024,001,000,0512
006,00009206,00009206,010,00046667,001024,001,000,0512
007,00028602,00028602,010,00143028,001024,001,000,0512
008,00021923,00021923,010,00113413,001024,001,000,0512
009,00014534,00014534,010,00071285,001024,001,000,0512
010,00005391,00005391,010,00026615,001024,001,000,0512
011,00012835,00012835,010,00063563,001024,001,000,0512
012,00012342,00012342,010,00060058,001024,001,000,0512
013,00021108,00021108,010,00103429,001024,001,000,0512
014,00018749,00018749,010,00094074,001024,001,000,0512
015,00013242,00013242,010,00065867,001024,001,000,0512
016,00014497,00014497,010,00072983,001024,001,000,0512
017,00017201,00017201,010,00084114,001024,001,000,0512
018,00015467,00015467,010,00077730,001024,001,000,0512
019,00006720,00006720,010,00032760,001024,001,000,0512
020,00015121,00015121,010,00075055,001024,001,000,0512
021,00012701,00012701,010,00062222,001024,001,000,0512
022,00016397,00016397,010,00083574,001024,001,000,0512
023,00010007,00010007,010,00048402,001024,001,000,0512
024,00010366,00010366,010,00051371,001024,001,000,0512
025,00015211,00015211,010,00074982,001024,001,000,0512
026,00017338,00017338,010,00084633,001024,001,000,0512
027,00021005,00021005,010,00105640,001024,001,000,0512
028,00008147,00008147,010,00040518,001024,001,000,0512
029,00023622,00023622,010,00116727,001024,001,000,0512
030,00016915,00016915,010,00085408,001024,001,000,0512
031,00014568,00014568,010,00071265,001024,001,000,0512
000,00012002,00012002,010,00061918,001024,002,000,0512
001,00010413,00010413,010,00052853,001024,002,000,0512
002,00016543,00016543,010,00085156,001024,002,000,0512
003,00008518,00008518,010,00044250,001024,002,000,0512
004,00010596,00010596,010,00053345,001024,002,000,0512
005,00005000,00005000,010,00025450,001024,002,000,0512
006,00018385,00018385,010,00094553,001024,002,000,0512
007,00018828,00018828,010,00096141,001024,002,000,0512
008,00015472,00015472,010,00077999,001024,002,000,0512
009,00016119,00016119,010,00085177,001024,002,000,0512
010,00004158,00004158,010,00021430,001024,002,000,0512
011,00006280,00006280,010,00032253,001024,002,000,0512
012,00023057,00023057,010,00120470,001024,002,000,0512
013,00006378,00006378,010,00032209,001024,002,000,0512
014,00010122,00010122,010,00052022,001024,002,000,0512
