lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006893,0000060,0000031,0001061,0005330,0006332,0005921,001024,001,000,0001
0008036,0000100,0000041,0001426,0005590,0007333,0006182,001024,001,000,0001
0006873,0000060,0000030,0001049,0005310,0006312,0005911,001024,002,000,0001
0008085,0000110,0000060,0001428,0005580,0007394,0006182,001024,002,000,0001
0006723,0000060,0000031,0001047,0005290,0006282,0005881,001024,003,000,0001
0007845,0000110,0000060,0001455,0005550,0007244,0006131,001024,003,000,0001
0006853,0000060,0000031,0001046,0005310,0006312,0005901,001024,004,000,0001
0009969,0000111,0000070,0001444,0008596,0009087,0009799,001024,004,000,0001
0006903,0000060,0000031,0001061,0005340,0006352,0005922,001024,001,001,0001
0008105,0000110,0000060,0001410,0005591,0007384,0006172,001024,001,001,0001
0006773,0000060,0000030,0001049,0005290,0006302,0005882,001024,002,001,0001
0007905,0000110,0000060,0001464,0005551,0007334,0006122,001024,002,001,0001
0007023,0000060,0000031,0001049,0005310,0006322,0005902,001024,003,001,0001
0008146,0000110,0000060,0001428,0005580,0007364,0006151,001024,003,001,0001
0006873,0000060,0000031,0001048,0005310,0006322,0005901,001024,004,001,0001
0009898,0000111,0000061,0001434,0008626,0009047,0009548,001024,004,001,0001
0006963,0000060,0000031,0001061,0005330,0006352,0005921,001024,001,002,0001
0008095,0000110,0000060,0001425,0005590,0007394,0006172,001024,001,002,0001
0006813,0000060,0000031,0001048,0005290,0006312,0005881,001024,002,002,0001
0007945,0000101,0000050,0001454,0005550,0007344,0006122,001024,002,002,0001
0006913,0000060,0000031,0001049,0005310,0006342,0005911,001024,003,002,0001
0008145,0000110,0000060,0001425,0005580,0007414,0006172,001024,003,002,0001
0006883,0000060,0000031,0001048,0005310,0006332,0005901,001024,004,002,0001
0009879,0000110,0000060,0001445,0008617,0009077,0009528,001024,004,002,0001
0006923,0000060,0000031,0001062,0005330,0006342,0005921,001024,001,003,0001
0008075,0000110,0000060,0001432,0005590,0007293,0006162,001024,001,003,0001
0006853,0000060,0000031,0001049,0005310,0006322,0005911,001024,002,003,0001
0008005,0000110,0000060,0001436,0005571,0007314,0006162,001024,002,003,0001
0006983,0000060,0000031,0001065,0005330,0006032,0005911,001024,003,003,0001
0008736,0000110,0000060,0001404,0005600,0007033,0006182,001024,003,003,0001
0006853,0000060,0000031,0001049,0005310,0006312,0005901,001024,004,003,0001
0009758,0000110,0000060,0001441,0008866,0008987,0009769,001024,004,003,0001
0006843,0000060,0000031,0001061,0005330,0006322,0005921,001024,001,004,0001
0008025,0000110,0000060,0001434,0005581,0007244,0006172,001024,001,004,0001
0006812,0000060,0000030,0001049,0005310,0006302,0005911,001024,002,004,0001
0007965,0000110,0000060,0001429,0005580,0007213,0006162,001024,002,004,0001
