tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00268001,00268001,020,00248707,00019294,00019294,001024,000,000,00016384,00268001
001,00269961,00269961,020,00250196,00019765,00019765,001024,000,000,00016384,00269961
002,00267688,00267688,020,00248007,00019681,00019681,001024,000,000,00016384,00267688
003,00268834,00268834,020,00249307,00019527,00019527,001024,000,000,00016384,00268834
004,00267717,00267717,020,00248072,00019645,00019645,001024,000,000,00016384,00267717
005,00266862,00266862,020,00247229,00019633,00019633,001024,000,000,00016384,00266862
006,00268765,00268765,020,00249311,00019454,00019454,001024,000,000,00016384,00268765
007,00271286,00271286,020,00251701,00019585,00019585,001024,000,000,00016384,00271286
008,00270015,00270015,020,00250239,00019776,00019776,001024,000,000,00016384,00270015
009,00270085,00270085,020,00250493,00019592,00019592,001024,000,000,00016384,00270085
010,00270881,00270881,020,00251403,00019478,00019478,001024,000,000,00016384,00270881
011,00270138,00270138,020,00250747,00019391,00019391,001024,000,000,00016384,00270138
012,00268647,00268647,020,00248932,00019715,00019715,001024,000,000,00016384,00268647
013,00268597,00268597,020,00248931,00019666,00019666,001024,000,000,00016384,00268597
014,00273617,00273617,020,00253720,00019897,00019897,001024,000,000,00016384,00273617
015,00271018,00271018,020,00251207,00019811,00019811,001024,000,000,00016384,00271018
016,00273700,00273700,020,00253696,00020004,00020004,001024,000,000,00016384,00273700
017,00273412,00273412,020,00253446,00019966,00019966,001024,000,000,00016384,00273412
018,00275137,00275137,020,00255434,00019703,00019703,001024,000,000,00016384,00275137
019,00273099,00273099,020,00253041,00020058,00020058,001024,000,000,00016384,00273099
020,00275462,00275462,020,00255392,00020070,00020070,001024,000,000,00016384,00275462
021,00276089,00276089,020,00256086,00020003,00020003,001024,000,000,00016384,00276089
022,00273400,00273400,020,00253618,00019782,00019782,001024,000,000,00016384,00273400
023,00274558,00274558,020,00254565,00019993,00019993,001024,000,000,00016384,00274558
024,00275782,00275782,020,00255803,00019979,00019979,001024,000,000,00016384,00275782
025,00275712,00275712,020,00255822,00019890,00019890,001024,000,000,00016384,00275712
026,00275900,00275900,020,00256052,00019848,00019848,001024,000,000,00016384,00275900
027,00276023,00276023,020,00256147,00019876,00019876,001024,000,000,00016384,00276023
028,00268700,00268700,020,00249192,00019508,00019508,001024,000,000,00016384,00268700
029,00275037,00275037,020,00255077,00019960,00019960,001024,000,000,00016384,00275037
030,00276215,00276215,020,00256257,00019958,00019958,001024,000,000,00016384,00276215
031,00273197,00273197,020,00253468,00019729,00019729,001024,000,000,00016384,00273197
000,00321685,00321685,020,00279716,00041969,00041969,001024,000,001,00016384,00321685
001,00321098,00321098,020,00278847,00042251,00042251,001024,000,001,00016384,00321098
002,00320951,00320951,020,00278509,00042442,00042442,001024,000,001,00016384,00320951
003,00320724,00320724,020,00278877,00041847,00041847,001024,000,001,00016384,00320724
004,00321763,00321763,020,00279224,00042539,00042539,001024,000,001,00016384,00321763
005,00320767,00320767,020,00278292,00042475,00042475,001024,000,001,00016384,00320767
006,00321075,00321075,020,00278734,00042341,00042341,001024,000,001,00016384,00321075
007,00320028,00320028,020,00277805,00042223,00042223,001024,000,001,00016384,00320028
008,00321264,00321264,020,00279200,00042064,00042064,001024,000,001,00016384,00321264
009,00321263,00321263,020,00278614,00042649,00042649,001024,000,001,00016384,00321263
010,00321335,00321335,020,00278819,00042516,00042516,001024,000,001,00016384,00321335
011,00320446,00320446,020,00278639,00041807,00041807,001024,000,001,00016384,00320446
012,00320293,00320293,020,00278458,00041835,00041835,001024,000,001,00016384,00320293
013,00320570,00320570,020,00278364,00042206,00042206,001024,000,001,00016384,00320570
014,00320171,00320171,020,00277792,00042379,00042379,001024,000,001,00016384,00320171
015,00319838,00319838,020,00277918,00041920,00041920,001024,000,001,00016384,00319838
016,00320477,00320477,020,00278481,00041996,00041996,001024,000,001,00016384,00320477
017,00320396,00320396,020,00278076,00042320,00042320,001024,000,001,00016384,00320396
018,00320035,00320035,020,00278305,00041730,00041730,001024,000,001,00016384,00320035
019,00320331,00320331,020,00277921,00042410,00042410,001024,000,001,00016384,00320331
020,00320487,00320487,020,00278312,00042175,00042175,001024,000,001,00016384,00320487
021,00320046,00320046,020,00277977,00042069,00042069,001024,000,001,00016384,00320046
022,00319538,00319538,020,00277671,00041867,00041867,001024,000,001,00016384,00319538
023,00320281,00320281,020,00278288,00041993,00041993,001024,000,001,00016384,00320281
024,00320356,00320356,020,00278294,00042062,00042062,001024,000,001,00016384,00320356
025,00320734,00320734,020,00278513,00042221,00042221,001024,000,001,00016384,00320734
026,00319371,00319371,020,00277323,00042048,00042048,001024,000,001,00016384,00319371
027,00320033,00320033,020,00277985,00042048,00042048,001024,000,001,00016384,00320033
028,00320076,00320076,020,00278158,00041918,00041918,001024,000,001,00016384,00320076
029,00319994,00319994,020,00277822,00042172,00042172,001024,000,001,00016384,00319994
030,00319615,00319615,020,00277826,00041789,00041789,001024,000,001,00016384,00319615
031,00320084,00320084,020,00278130,00041954,00041954,001024,000,001,00016384,00320084
000,00319984,00319984,020,00277977,00042007,00042007,001024,000,002,00016384,00319984
001,00319294,00319294,020,00277163,00042131,00042131,001024,000,002,00016384,00319294
002,00319684,00319684,020,00277394,00042290,00042290,001024,000,002,00016384,00319684
003,00318700,00318700,020,00276699,00042001,00042001,001024,000,002,00016384,00318700
004,00319578,00319578,020,00277477,00042101,00042101,001024,000,002,00016384,00319578
005,00319610,00319610,020,00277518,00042092,00042092,001024,000,002,00016384,00319610
006,00318650,00318650,020,00276609,00042041,00042041,001024,000,002,00016384,00318650
007,00318847,00318847,020,00276993,00041854,00041854,001024,000,002,00016384,00318847
008,00319023,00319023,020,00277039,00041984,00041984,001024,000,002,00016384,00319023
009,00318786,00318786,020,00276830,00041956,00041956,001024,000,002,00016384,00318786
010,00319383,00319383,020,00277208,00042175,00042175,001024,000,002,00016384,00319383
011,00319691,00319691,020,00277678,00042013,00042013,001024,000,002,00016384,00319691
012,00318536,00318536,020,00276840,00041696,00041696,001024,000,002,00016384,00318536
013,00318400,00318400,020,00276281,00042119,00042119,001024,000,002,00016384,00318400
014,00318600,00318600,020,00276178,00042422,00042422,001024,000,002,00016384,00318600
015,00319966,00319966,020,00277983,00041983,00041983,001024,000,002,00016384,00319966
016,00319862,00319862,020,00277759,00042103,00042103,001024,000,002,00016384,00319862
017,00319800,00319800,020,00277406,00042394,00042394,001024,000,002,00016384,00319800
018,00319223,00319223,020,00277421,00041802,00041802,001024,000,002,00016384,00319223
019,00320665,00320665,020,00278429,00042236,00042236,001024,000,002,00016384,00320665
020,00319689,00319689,020,00277732,00041957,00041957,001024,000,002,00016384,00319689
021,00320073,00320073,020,00278011,00042062,00042062,001024,000,002,00016384,00320073
022,00319940,00319940,020,00277872,00042068,00042068,001024,000,002,00016384,00319940
023,00320148,00320148,020,00278240,00041908,00041908,001024,000,002,00016384,00320148
024,00320096,00320096,020,00277963,00042133,00042133,001024,000,002,00016384,00320096
025,00320465,00320465,020,00278308,00042157,00042157,001024,000,002,00016384,00320465
026,00319693,00319693,020,00277606,00042087,00042087,001024,000,002,00016384,00319693
027,00319624,00319624,020,00277549,00042075,00042075,001024,000,002,00016384,00319624
028,00320173,00320173,020,00277909,00042264,00042264,001024,000,002,00016384,00320173
029,00319471,00319471,020,00277486,00041985,00041985,001024,000,002,00016384,00319471
030,00319527,00319527,020,00276934,00042593,00042593,001024,000,002,00016384,00319527
031,00319258,00319258,020,00276995,00042263,00042263,001024,000,002,00016384,00319258
