tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00268858,00268858,020,00394277,00023108,00023108,001024,000,000,00016384,00268858
001,00268521,00268521,020,00396484,00023134,00023134,001024,000,000,00016384,00268521
002,00268168,00268168,020,00395794,00022975,00022975,001024,000,000,00016384,00268168
003,00269396,00269396,020,00395836,00023038,00023038,001024,000,000,00016384,00269396
004,00268972,00268972,020,00395954,00023140,00023140,001024,000,000,00016384,00268972
005,00268624,00268624,020,00395234,00023319,00023319,001024,000,000,00016384,00268624
006,00269206,00269206,020,00394503,00023353,00023353,001024,000,000,00016384,00269206
007,00268312,00268312,020,00395133,00023300,00023300,001024,000,000,00016384,00268312
008,00268602,00268602,020,00393979,00023210,00023210,001024,000,000,00016384,00268602
009,00268407,00268407,020,00394390,00023022,00023022,001024,000,000,00016384,00268407
010,00268109,00268109,020,00393618,00023335,00023335,001024,000,000,00016384,00268109
011,00268339,00268339,020,00391571,00023234,00023234,001024,000,000,00016384,00268339
012,00267783,00267783,020,00391938,00022932,00022932,001024,000,000,00016384,00267783
013,00268432,00268432,020,00393306,00023099,00023099,001024,000,000,00016384,00268432
014,00267649,00267649,020,00394261,00023136,00023136,001024,000,000,00016384,00267649
015,00269746,00269746,020,00394990,00023088,00023088,001024,000,000,00016384,00269746
016,00268873,00268873,020,00396225,00023249,00023249,001024,000,000,00016384,00268873
017,00268610,00268610,020,00394296,00023163,00023163,001024,000,000,00016384,00268610
018,00268829,00268829,020,00394761,00023010,00023010,001024,000,000,00016384,00268829
019,00268792,00268792,020,00393739,00023249,00023249,001024,000,000,00016384,00268792
020,00268886,00268886,020,00394422,00023232,00023232,001024,000,000,00016384,00268886
021,00268760,00268760,020,00394165,00023141,00023141,001024,000,000,00016384,00268760
022,00268936,00268936,020,00392893,00023198,00023198,001024,000,000,00016384,00268936
023,00268645,00268645,020,00394556,00022906,00022906,001024,000,000,00016384,00268645
024,00269557,00269557,020,00393138,00023070,00023070,001024,000,000,00016384,00269557
025,00268523,00268523,020,00394709,00022999,00022999,001024,000,000,00016384,00268523
026,00268532,00268532,020,00393559,00023066,00023066,001024,000,000,00016384,00268532
027,00268590,00268590,020,00395693,00023052,00023052,001024,000,000,00016384,00268590
028,00268871,00268871,020,00394110,00022957,00022957,001024,000,000,00016384,00268871
029,00268909,00268909,020,00392736,00023507,00023507,001024,000,000,00016384,00268909
030,00268320,00268320,020,00394492,00023070,00023070,001024,000,000,00016384,00268320
031,00267653,00267653,020,00393494,00023062,00023062,001024,000,000,00016384,00267653
000,00275203,00275203,020,00394362,00024315,00024315,001024,001,000,00016384,00275203
001,00275155,00275155,020,00391791,00024274,00024274,001024,001,000,00016384,00275155
002,00275642,00275642,020,00394487,00024077,00024077,001024,001,000,00016384,00275642
003,00275206,00275206,020,00395951,00024134,00024134,001024,001,000,00016384,00275206
004,00275299,00275299,020,00393706,00024177,00024177,001024,001,000,00016384,00275299
005,00275113,00275113,020,00394621,00024307,00024307,001024,001,000,00016384,00275113
006,00274931,00274931,020,00396053,00024064,00024064,001024,001,000,00016384,00274931
007,00274862,00274862,020,00393028,00023955,00023955,001024,001,000,00016384,00274862
