tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000, 313048586,313048586, 2982.054443,   30.000000, 8764.722656, 7771.363770,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,000
000, 313054952,313054952, 2981.933838,   30.000000, 8764.600586, 7771.515625,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,001
000, 313053793,313053793, 2981.858154,   30.000000, 8764.755859, 7771.488770,    0.000000,    0.000000,    0.000000,    0.000000,         0,               0,000,002
