tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.163117,  0.375736,000,000
001,  3.754478,  8.851144,000,000
002,  0.168021,  0.388837,000,000
003,  2.790060,  6.502142,000,000
004,  1.500627,  3.337467,000,000
005,  0.902719,  2.092835,000,000
006,  0.145487,  0.348134,000,000
007,  2.400204,  5.585983,000,000
008,  2.690579,  6.063556,000,000
009,  3.001478,  6.711270,000,000
010,  0.236640,  0.425611,000,000
011,  0.000059,  0.000142,000,000
012,  0.000054,  0.000148,000,000
013,  0.429697,  0.840732,000,000
014,  4.835964,  9.603596,000,000
015,  0.601217,  1.265348,000,000
000,  0.000071,  0.000140,000,001
001,  0.358170,  0.843190,000,001
002,  2.180566,  5.092080,000,001
003,  0.392723,  0.956559,000,001
004,  0.142931,  0.345581,000,001
005,  2.455626,  5.910994,000,001
006,  0.931922,  2.173054,000,001
007,  0.048444,  0.117488,000,001
008,  2.366258,  5.695351,000,001
009,  2.548896,  4.822607,000,001
010,  0.627951,  1.209047,000,001
011,  1.161847,  2.376414,000,001
012,  5.999134, 12.711102,000,001
013,  0.221694,  0.394702,000,001
014,  1.994960,  4.300726,000,001
015,  1.770091,  4.084421,000,001
