lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000371,0000050,0001009,0011512,0010700,0012053,0000021,001024,000,000,16384
0000000,0003402,0000331,0001821,0028214,0027953,0028995,0002317,001024,000,000,16384
0000000,0000450,0000050,0001006,0005110,0007574,0005170,0000014,001024,001,000,16384
0000000,0005485,0000331,0001999,0010991,0022993,0011241,0004113,001024,001,000,16384
0000000,0000371,0000041,0001017,0023304,0018054,0024105,0000124,001024,002,000,16384
0000000,0003901,0000331,0002665,0039134,0030487,0039836,0002783,001024,002,000,16384
0000000,0000391,0000041,0001017,0023514,0018144,0024295,0000125,001024,003,000,16384
0000000,0003853,0000321,0002671,0039264,0030558,0039965,0002720,001024,003,000,16384
0000000,0000380,0000050,0001012,0014327,0013966,0014828,0000027,001024,000,001,16384
0000000,0003725,0000330,0001882,0029576,0031740,0029996,0002623,001024,000,001,16384
0000000,0000380,0000050,0001010,0007404,0012243,0007855,0000018,001024,001,001,16384
0000000,0005713,0000321,0002021,0024756,0026090,0025648,0004289,001024,001,001,16384
0000000,0000481,0000041,0001009,0005420,0010149,0005461,0000080,001024,002,001,16384
0000000,0003762,0000320,0002223,0016591,0024426,0016090,0002479,001024,002,001,16384
0000000,0000391,0000041,0001017,0019577,0018575,0020579,0000131,001024,003,001,16384
0000000,0003773,0000321,0002547,0035988,0030217,0036839,0002598,001024,003,001,16384
0000000,0000370,0000050,0001009,0011662,0010811,0012203,0000021,001024,000,002,16384
0000000,0003404,0000321,0001814,0028073,0028003,0028814,0002318,001024,000,002,16384
0000000,0000460,0000050,0001007,0005119,0007675,0005170,0000014,001024,001,002,16384
0000000,0005533,0000341,0002001,0011071,0023044,0011271,0004168,001024,001,002,16384
0000000,0000380,0000050,0001017,0023243,0018114,0024035,0000124,001024,002,002,16384
0000000,0003882,0000331,0002651,0039064,0030498,0039785,0002729,001024,002,002,16384
0000000,0000400,0000041,0001017,0023204,0018084,0023995,0000124,001024,003,002,16384
0000000,0003905,0000320,0002661,0038964,0030517,0039725,0002762,001024,003,002,16384
