lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004288,0000331,0000060,0001003,0002886,0003336,0003346,0000000,001024,000,000,0512
0149422,0001150,0000371,0001142,0004318,0004989,0005150,0000000,001024,000,000,0512
0007564,0000361,0000060,0001006,0006502,0006843,0007163,0000000,001024,001,000,0512
0453224,0001457,0000411,0001184,0016691,0013946,0018555,0000000,001024,001,000,0512
0006483,0000491,0000080,0001005,0005169,0005811,0005510,0000000,001024,002,000,0512
0352412,0001356,0000440,0001190,0008486,0009167,0009007,0000000,001024,002,000,0512
0006703,0000361,0000060,0001005,0005190,0005741,0005731,0000000,001024,003,000,0512
0284437,0001287,0000381,0001231,0006923,0007404,0007645,0000000,001024,003,000,0512
0004318,0000321,0000050,0001003,0002896,0003356,0003356,0000000,001024,000,001,0512
0154742,0001156,0000380,0001148,0004339,0004969,0005039,0000000,001024,000,001,0512
0007965,0000371,0000060,0001006,0006923,0007133,0007765,0000000,001024,001,001,0512
0489343,0001492,0000431,0001186,0017362,0014137,0019176,0000000,001024,001,001,0512
0006512,0000491,0000070,0001005,0005170,0005831,0005521,0000000,001024,002,001,0512
0390153,0001395,0000451,0001197,0008526,0008946,0009007,0000000,001024,002,001,0512
0006723,0000351,0000060,0001005,0005190,0005761,0005741,0000000,001024,003,001,0512
0317700,0001321,0000400,0001247,0006813,0007374,0007464,0000000,001024,003,001,0512
0004348,0000331,0000051,0001003,0002915,0003387,0003376,0000000,001024,000,002,0512
0170902,0001171,0000421,0001159,0004238,0004939,0005110,0000000,001024,000,002,0512
0007875,0000361,0000060,0001006,0006783,0007063,0007594,0000000,001024,001,002,0512
0556850,0001561,0000431,0001211,0017043,0014067,0018906,0000000,001024,001,002,0512
0006592,0000491,0000071,0001007,0005250,0005891,0005600,0000000,001024,002,002,0512
0477698,0001481,0000481,0001246,0008566,0009258,0009188,0000000,001024,002,002,0512
0006733,0000341,0000060,0001005,0005209,0005791,0005761,0000000,001024,003,002,0512
0359919,0001364,0000381,0001245,0006642,0007234,0007284,0000000,001024,003,002,0512
