tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 226937422,226937422, 6090.019531,      30.000,28027.992188,19790.566406,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 228113937,228113937, 6089.513184,      30.000,28029.753906,19790.626953,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 228099514,228099514, 6089.665039,      30.000,28029.087891,19791.369141,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 228093111,228093111, 6089.763184,      30.000,28029.929688,19790.681641,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 228115953,228115953, 6089.724609,      30.000,28029.542969,19790.322266,               0
-------------------------------------------------------------------------------------------------------

