tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,  78905344,     300,   67.917091,   20.000000, 8966.073242,   74.221710, 8892.209961,    0.067476,   73.834808,   74.354027,   71.353653,   71.602295,       300,         1048576,000,000,000001
001,1153695744,    4400, 1018.034546,   20.000000,12747.188477, 1089.474609,11663.682617,    1.051554, 1083.085815, 1088.036987, 1047.545654, 1051.413940,      4400,         1048576,000,000,000001
002, 111149056,     423,   95.438675,   20.000000, 7020.589844,  104.513557, 6916.529297,    0.095980,  104.018951,  104.599998,  100.583382,  100.967369,       423,         1048576,000,000,000001
003,  78905344,     300,   66.671043,   20.000000,19327.185547,   74.727608,19253.304688,    0.079136,   73.846123,   74.844322,   71.422112,   72.017693,       300,         1048576,000,000,000001
004, 312475648,    1191,  274.348846,   20.000000,19427.400391,  294.492950,19134.218750,    0.208308,  293.068146,  294.350800,  283.342621,  284.408966,      1191,         1048576,000,000,000001
005, 371720192,    1417,  327.519562,   20.000000,18733.376953,  350.581146,18384.490234,    0.402733,  348.754242,  350.186127,  337.089478,  338.343445,      1417,         1048576,000,000,000001
006, 368574464,    1405,  322.956604,   20.000000, 8742.766602,  347.324341, 8396.926758,    0.313547,  345.691956,  347.038330,  334.271454,  335.467255,      1405,         1048576,000,000,000001
007, 353370112,    1347,  309.304047,   20.000000,19288.208984,  333.239655,18956.681641,    0.346902,  331.401154,  332.929108,  320.510254,  321.753479,      1347,         1048576,000,000,000001
008, 734265344,    2800,  678.923096,   20.000000,18185.580078,  706.468567,17485.212891,    0.674977,  700.035034,  705.465210,  671.872498,  676.376953,      2800,         1048576,000,000,000001
009, 917766144,    3500,  852.336426,   20.000000,12782.613281,  875.844238,11911.301758,    0.618547,  870.984009,  874.982117,  837.166443,  840.761719,      3500,         1048576,000,000,000001
010, 863240192,    3292,  802.926514,   20.000000,12154.052734,  825.654663,11333.018555,    0.718506,  820.696045,  824.748230,  788.284912,  791.956787,      3292,         1048576,000,000,000001
011,  26476544,     100,   23.855968,   20.000000,19494.019531,   25.076487,19469.082031,    0.018500,   24.929943,   25.292469,   23.929043,   24.056925,       100,         1048576,000,000,000001
012,  78905344,     300,   71.104568,   20.000000,10633.596680,   75.101913,10558.906250,    0.053131,   74.662514,   75.254677,   71.752884,   72.112877,       300,         1048576,000,000,000001
