tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00091700,00091700,010,00180522,001024,001,000,0256
001,00094000,00094000,010,00184998,001024,001,000,0256
002,00092800,00092800,010,00182688,001024,001,000,0256
003,00093300,00093300,010,00183640,001024,001,000,0256
004,00093700,00093700,010,00184462,001024,001,000,0256
005,00093820,00093820,010,00184760,001024,001,000,0256
006,00093100,00093100,010,00183252,001024,001,000,0256
007,00093200,00093200,010,00183394,001024,001,000,0256
008,00095500,00095500,010,00188240,001024,001,000,0256
009,00093600,00093600,010,00184190,001024,001,000,0256
010,00094800,00094800,010,00186680,001024,001,000,0256
011,00093600,00093600,010,00184310,001024,001,000,0256
012,00094300,00094300,010,00185738,001024,001,000,0256
013,00093400,00093400,010,00183838,001024,001,000,0256
014,00093900,00093900,010,00185008,001024,001,000,0256
015,00093720,00093720,010,00184572,001024,001,000,0256
016,00093900,00093900,010,00185024,001024,001,000,0256
017,00080200,00080200,010,00157902,001024,001,000,0256
018,00095100,00095100,010,00187272,001024,001,000,0256
019,00093700,00093700,010,00184528,001024,001,000,0256
020,00092800,00092800,010,00182762,001024,001,000,0256
021,00094100,00094100,010,00185276,001024,001,000,0256
022,00093800,00093800,010,00184716,001024,001,000,0256
023,00093700,00093700,010,00184542,001024,001,000,0256
024,00094700,00094700,010,00186556,001024,001,000,0256
025,00093900,00093900,010,00184834,001024,001,000,0256
026,00093900,00093900,010,00184812,001024,001,000,0256
027,00093400,00093400,010,00183814,001024,001,000,0256
028,00093600,00093600,010,00184278,001024,001,000,0256
029,00093900,00093900,010,00184810,001024,001,000,0256
030,00093200,00093200,010,00183482,001024,001,000,0256
031,00095186,00095186,010,00187548,001024,001,000,0256
000,00098900,00098900,010,00194774,001024,001,001,0256
001,00100500,00100500,010,00197744,001024,001,001,0256
002,00098500,00098500,010,00193846,001024,001,001,0256
003,00086800,00086800,010,00170832,001024,001,001,0256
004,00098269,00098269,010,00193446,001024,001,001,0256
005,00085692,00085692,010,00168606,001024,001,001,0256
006,00097556,00097556,010,00191912,001024,001,001,0256
007,00098300,00098300,010,00193384,001024,001,001,0256
008,00100300,00100300,010,00197394,001024,001,001,0256
009,00100600,00100600,010,00197852,001024,001,001,0256
010,00085500,00085500,010,00168084,001024,001,001,0256
011,00100300,00100300,010,00197532,001024,001,001,0256
012,00084900,00084900,010,00166918,001024,001,001,0256
013,00100800,00100800,010,00198270,001024,001,001,0256
014,00099000,00099000,010,00194622,001024,001,001,0256
015,00085700,00085700,010,00168762,001024,001,001,0256
016,00099300,00099300,010,00195508,001024,001,001,0256
017,00099800,00099800,010,00196302,001024,001,001,0256
018,00098800,00098800,010,00194404,001024,001,001,0256
019,00097849,00097849,010,00192488,001024,001,001,0256
020,00098851,00098851,010,00194514,001024,001,001,0256
021,00098196,00098196,010,00193238,001024,001,001,0256
022,00098400,00098400,010,00193598,001024,001,001,0256
023,00099400,00099400,010,00195638,001024,001,001,0256
024,00099500,00099500,010,00195734,001024,001,001,0256
025,00099100,00099100,010,00195010,001024,001,001,0256
026,00098800,00098800,010,00194414,001024,001,001,0256
027,00098683,00098683,010,00194034,001024,001,001,0256
028,00099000,00099000,010,00194756,001024,001,001,0256
029,00099600,00099600,010,00196030,001024,001,001,0256
030,00100000,00100000,010,00196690,001024,001,001,0256
031,00098932,00098932,010,00194576,001024,001,001,0256
000,00073600,00073600,010,00145572,001024,001,002,0256
001,00075600,00075600,010,00149360,001024,001,002,0256
002,00075100,00075100,010,00148410,001024,001,002,0256
003,00074600,00074600,010,00147384,001024,001,002,0256
004,00074300,00074300,010,00146806,001024,001,002,0256
005,00075100,00075100,010,00148342,001024,001,002,0256
006,00074300,00074300,010,00146882,001024,001,002,0256
007,00076600,00076600,010,00151270,001024,001,002,0256
008,00073175,00073175,010,00144554,001024,001,002,0256
009,00073319,00073319,010,00144818,001024,001,002,0256
010,00075018,00075018,010,00148216,001024,001,002,0256
011,00074399,00074399,010,00146882,001024,001,002,0256
012,00074300,00074300,010,00146768,001024,001,002,0256
013,00075100,00075100,010,00148468,001024,001,002,0256
014,00074100,00074100,010,00146308,001024,001,002,0256
015,00074281,00074281,010,00146818,001024,001,002,0256
016,00075300,00075300,010,00148794,001024,001,002,0256
017,00075616,00075616,010,00149322,001024,001,002,0256
018,00073700,00073700,010,00145532,001024,001,002,0256
019,00074519,00074519,010,00147186,001024,001,002,0256
020,00073700,00073700,010,00145636,001024,001,002,0256
021,00074787,00074787,010,00147704,001024,001,002,0256
022,00073400,00073400,010,00144968,001024,001,002,0256
023,00074800,00074800,010,00147732,001024,001,002,0256
024,00074400,00074400,010,00147014,001024,001,002,0256
025,00074500,00074500,010,00147096,001024,001,002,0256
026,00074300,00074300,010,00146718,001024,001,002,0256
027,00072600,00072600,010,00143404,001024,001,002,0256
028,00074200,00074200,010,00146646,001024,001,002,0256
029,00074400,00074400,010,00146928,001024,001,002,0256
030,00074200,00074200,010,00146496,001024,001,002,0256
031,00067200,00067200,010,00132712,001024,001,002,0256
