tid,lock_impl_time(ms)
RUN 0
003,   576.629
001,   232.608
002,   236.148
004,   452.586
005,   449.880
006,   219.576
007,   279.551
008,   584.985
011,   365.961
009,   399.948
012,   503.656
010,   236.045
014,   328.998
013,   278.555
015,   351.473
016,   301.127
-----------------------------------------------------------------------------------------------

RUN 1
003,   391.953
001,    63.461
002,   250.463
004,   323.091
005,   369.135
006,   248.084
007,   130.431
008,   501.442
011,   388.651
009,   451.695
012,   548.889
010,   312.753
014,   435.257
013,   279.139
015,   477.361
016,   472.539
-----------------------------------------------------------------------------------------------

RUN 2
003,   461.799
001,    84.052
002,   209.760
004,   328.584
005,   345.430
006,   146.348
007,   250.015
008,   535.353
011,   506.640
009,   469.920
012,   573.988
010,   428.329
014,   448.505
013,   432.126
015,   514.036
016,   380.650
-----------------------------------------------------------------------------------------------

RUN 3
003,   486.950
001,    83.328
002,   241.831
004,   294.203
005,   340.395
006,   224.402
007,   184.486
008,   455.522
011,   443.233
009,   451.551
012,   608.752
010,   418.753
014,   366.384
013,   414.270
015,   480.559
016,   497.160
-----------------------------------------------------------------------------------------------

RUN 4
003,   671.901
001,   107.584
002,   187.320
004,   262.260
005,   424.118
006,   160.480
007,   113.773
008,   643.417
011,   480.851
009,   319.165
012,   508.103
010,   303.553
014,   331.427
013,   352.547
015,   420.103
016,   423.893
-----------------------------------------------------------------------------------------------

