tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00101385,00101385,020,00118498,00003034,00000000,001024,000,000,00000512
001,00100308,00100308,020,00117151,00002854,00000000,001024,000,000,00000512
002,00100796,00100796,020,00117374,00002890,00000000,001024,000,000,00000512
003,00099445,00099445,020,00115961,00003051,00000000,001024,000,000,00000512
004,00100060,00100060,020,00116681,00002920,00000000,001024,000,000,00000512
005,00098965,00098965,020,00115020,00002924,00000000,001024,000,000,00000512
006,00099177,00099177,020,00115546,00002943,00000000,001024,000,000,00000512
007,00098186,00098186,020,00114155,00002907,00000000,001024,000,000,00000512
008,00098070,00098070,020,00113718,00002996,00000000,001024,000,000,00000512
009,00098262,00098262,020,00114277,00002897,00000000,001024,000,000,00000512
010,00097259,00097259,020,00113186,00002933,00000000,001024,000,000,00000512
011,00097436,00097436,020,00113562,00002981,00000000,001024,000,000,00000512
012,00097310,00097310,020,00113362,00002917,00000000,001024,000,000,00000512
013,00096867,00096867,020,00112229,00002854,00000000,001024,000,000,00000512
014,00096920,00096920,020,00112404,00002947,00000000,001024,000,000,00000512
015,00096051,00096051,020,00111482,00002904,00000000,001024,000,000,00000512
016,00096444,00096444,020,00111697,00002932,00000000,001024,000,000,00000512
017,00095553,00095553,020,00110576,00002803,00000000,001024,000,000,00000512
018,00095886,00095886,020,00111357,00002918,00000000,001024,000,000,00000512
019,00095374,00095374,020,00110106,00002953,00000000,001024,000,000,00000512
020,00095396,00095396,020,00110563,00002830,00000000,001024,000,000,00000512
021,00094971,00094971,020,00109976,00002812,00000000,001024,000,000,00000512
022,00095161,00095161,020,00109848,00002820,00000000,001024,000,000,00000512
023,00094481,00094481,020,00109047,00002842,00000000,001024,000,000,00000512
024,00094619,00094619,020,00109388,00002906,00000000,001024,000,000,00000512
025,00093811,00093811,020,00108605,00002830,00000000,001024,000,000,00000512
026,00093590,00093590,020,00108041,00002831,00000000,001024,000,000,00000512
027,00093770,00093770,020,00108341,00002802,00000000,001024,000,000,00000512
028,00093165,00093165,020,00107329,00002883,00000000,001024,000,000,00000512
029,00093321,00093321,020,00107886,00002856,00000000,001024,000,000,00000512
030,00093135,00093135,020,00107221,00002804,00000000,001024,000,000,00000512
031,00092666,00092666,020,00106409,00002771,00000000,001024,000,000,00000512
000,00129431,00129431,020,00153851,00004048,00000000,001024,001,000,00000512
001,00125187,00125187,020,00148574,00003887,00000000,001024,001,000,00000512
002,00126594,00126594,020,00150874,00003938,00000000,001024,001,000,00000512
003,00125885,00125885,020,00149755,00003926,00000000,001024,001,000,00000512
004,00122867,00122867,020,00145860,00003784,00000000,001024,001,000,00000512
005,00121534,00121534,020,00143652,00003867,00000000,001024,001,000,00000512
006,00122333,00122333,020,00145246,00003769,00000000,001024,001,000,00000512
007,00121289,00121289,020,00144238,00003767,00000000,001024,001,000,00000512
008,00118733,00118733,020,00140666,00003700,00000000,001024,001,000,00000512
009,00117944,00117944,020,00139438,00003630,00000000,001024,001,000,00000512
010,00118480,00118480,020,00139799,00003747,00000000,001024,001,000,00000512
011,00116217,00116217,020,00137334,00003503,00000000,001024,001,000,00000512
012,00117141,00117141,020,00138649,00003575,00000000,001024,001,000,00000512
013,00115077,00115077,020,00135891,00003518,00000000,001024,001,000,00000512
014,00115770,00115770,020,00136510,00003722,00000000,001024,001,000,00000512
015,00115139,00115139,020,00135753,00003553,00000000,001024,001,000,00000512
016,00113053,00113053,020,00133371,00003559,00000000,001024,001,000,00000512
017,00114021,00114021,020,00134212,00003636,00000000,001024,001,000,00000512
018,00112261,00112261,020,00132195,00003454,00000000,001024,001,000,00000512
019,00111313,00111313,020,00131634,00003386,00000000,001024,001,000,00000512
020,00112817,00112817,020,00132431,00003562,00000000,001024,001,000,00000512
021,00110713,00110713,020,00130611,00003457,00000000,001024,001,000,00000512
022,00111817,00111817,020,00131705,00003518,00000000,001024,001,000,00000512
023,00110325,00110325,020,00129536,00003405,00000000,001024,001,000,00000512
024,00109713,00109713,020,00129117,00003374,00000000,001024,001,000,00000512
025,00111141,00111141,020,00130498,00003485,00000000,001024,001,000,00000512
026,00109314,00109314,020,00128578,00003489,00000000,001024,001,000,00000512
027,00110459,00110459,020,00129408,00003527,00000000,001024,001,000,00000512
028,00109937,00109937,020,00129482,00003508,00000000,001024,001,000,00000512
029,00109340,00109340,020,00128283,00003467,00000000,001024,001,000,00000512
030,00110409,00110409,020,00129316,00003454,00000000,001024,001,000,00000512
031,00109507,00109507,020,00127773,00003559,00000000,001024,001,000,00000512
000,00128195,00128195,020,00161443,00004011,00000000,001024,002,000,00000512
001,00138421,00138421,020,00174929,00004280,00000000,001024,002,000,00000512
002,00127238,00127238,020,00158666,00004002,00000000,001024,002,000,00000512
003,00137244,00137244,020,00173065,00004297,00000000,001024,002,000,00000512
004,00135449,00135449,020,00171701,00004254,00000000,001024,002,000,00000512
005,00125299,00125299,020,00156189,00003881,00000000,001024,002,000,00000512
006,00135251,00135251,020,00170786,00004142,00000000,001024,002,000,00000512
007,00124124,00124124,020,00153970,00003932,00000000,001024,002,000,00000512
008,00123783,00123783,020,00153946,00003773,00000000,001024,002,000,00000512
009,00133862,00133862,020,00167995,00004185,00000000,001024,002,000,00000512
010,00133222,00133222,020,00166952,00004208,00000000,001024,002,000,00000512
011,00122001,00122001,020,00152123,00003754,00000000,001024,002,000,00000512
012,00132111,00132111,020,00166102,00004097,00000000,001024,002,000,00000512
013,00131689,00131689,020,00165233,00004019,00000000,001024,002,000,00000512
014,00131743,00131743,020,00165225,00004005,00000000,001024,002,000,00000512
015,00120669,00120669,020,00148953,00003790,00000000,001024,002,000,00000512
016,00120158,00120158,020,00149431,00003679,00000000,001024,002,000,00000512
017,00130834,00130834,020,00163065,00004090,00000000,001024,002,000,00000512
018,00120265,00120265,020,00149143,00003708,00000000,001024,002,000,00000512
019,00119893,00119893,020,00148574,00003745,00000000,001024,002,000,00000512
020,00129599,00129599,020,00161918,00003933,00000000,001024,002,000,00000512
021,00129806,00129806,020,00161831,00003985,00000000,001024,002,000,00000512
022,00119584,00119584,020,00148226,00003569,00000000,001024,002,000,00000512
023,00119083,00119083,020,00147178,00003578,00000000,001024,002,000,00000512
024,00128679,00128679,020,00160971,00003937,00000000,001024,002,000,00000512
025,00118080,00118080,020,00146100,00003569,00000000,001024,002,000,00000512
026,00129258,00129258,020,00161044,00003875,00000000,001024,002,000,00000512
027,00118551,00118551,020,00146712,00003514,00000000,001024,002,000,00000512
028,00129052,00129052,020,00160187,00003998,00000000,001024,002,000,00000512
029,00118928,00118928,020,00146656,00003539,00000000,001024,002,000,00000512
030,00129040,00129040,020,00160273,00003936,00000000,001024,002,000,00000512
031,00118836,00118836,020,00146501,00003539,00000000,001024,002,000,00000512
000,00152057,00152057,020,00182406,00005071,00000000,001024,003,000,00000512
001,00148717,00148717,020,00177101,00004956,00000000,001024,003,000,00000512
002,00149141,00149141,020,00177448,00005053,00000000,001024,003,000,00000512
003,00146298,00146298,020,00174403,00004798,00000000,001024,003,000,00000512
004,00146199,00146199,020,00174029,00004913,00000000,001024,003,000,00000512
005,00144245,00144245,020,00171692,00004682,00000000,001024,003,000,00000512
006,00144465,00144465,020,00171629,00004790,00000000,001024,003,000,00000512
007,00142585,00142585,020,00169326,00004631,00000000,001024,003,000,00000512
008,00142497,00142497,020,00169003,00004716,00000000,001024,003,000,00000512
009,00142117,00142117,020,00168341,00004732,00000000,001024,003,000,00000512
010,00140427,00140427,020,00166215,00004741,00000000,001024,003,000,00000512
011,00139960,00139960,020,00165017,00004694,00000000,001024,003,000,00000512
012,00139769,00139769,020,00165222,00004782,00000000,001024,003,000,00000512
013,00138646,00138646,020,00163089,00004617,00000000,001024,003,000,00000512
014,00138810,00138810,020,00164179,00004573,00000000,001024,003,000,00000512
015,00137426,00137426,020,00161892,00004629,00000000,001024,003,000,00000512
016,00137970,00137970,020,00162092,00004797,00000000,001024,003,000,00000512
017,00137287,00137287,020,00162314,00004602,00000000,001024,003,000,00000512
018,00136499,00136499,020,00160577,00004569,00000000,001024,003,000,00000512
019,00135872,00135872,020,00160455,00004532,00000000,001024,003,000,00000512
020,00135545,00135545,020,00159422,00004589,00000000,001024,003,000,00000512
021,00135633,00135633,020,00159986,00004542,00000000,001024,003,000,00000512
022,00136024,00136024,020,00159868,00004679,00000000,001024,003,000,00000512
023,00134974,00134974,020,00158968,00004415,00000000,001024,003,000,00000512
024,00134490,00134490,020,00158553,00004433,00000000,001024,003,000,00000512
025,00134727,00134727,020,00158625,00004569,00000000,001024,003,000,00000512
026,00134734,00134734,020,00158128,00004593,00000000,001024,003,000,00000512
027,00134131,00134131,020,00157646,00004547,00000000,001024,003,000,00000512
028,00134047,00134047,020,00157872,00004528,00000000,001024,003,000,00000512
029,00133420,00133420,020,00156855,00004488,00000000,001024,003,000,00000512
030,00133417,00133417,020,00156991,00004521,00000000,001024,003,000,00000512
031,00133090,00133090,020,00156772,00004419,00000000,001024,003,000,00000512
