tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 366608384,    2796,  260.040131,   20.000000,18856.458984,  372.334076,18489.703125,    0.677057,  366.469482,  371.293854,  342.083801,  346.946075,      2796,          524288,000,000,000001
001, 221511680,    1689,  156.985062,   20.000000,19618.287109,  220.969696,19398.082031,    0.440307,  220.057922,  220.463089,  206.479874,  207.807327,      1689,          524288,000,000,000001
002, 329121792,    2510,  233.310379,   20.000000,14461.785156,  328.891693,14134.430664,    0.655920,  327.157104,  328.065613,  307.097321,  309.197205,      2510,          524288,000,000,000001
003, 331350016,    2527,  235.184875,   20.000000,14123.806641,  331.115448,13794.089844,    0.625827,  329.495972,  330.324432,  309.267090,  311.274628,      2527,          524288,000,000,000001
004, 918814720,    7009,  652.674805,   20.000000,18415.919922,  918.021667,17502.384766,    1.526817,  913.011108,  915.880310,  857.511475,  863.390137,      7009,          524288,000,000,000001
005, 482869248,    3683,  342.563995,   20.000000,15451.884766,  483.359680,14971.457031,    0.922563,  480.123932,  482.109436,  450.687256,  454.687347,      3683,          524288,000,000,000001
006, 348258304,    2656,  246.982315,   20.000000,14665.782227,  347.846466,14319.835938,    0.704110,  345.737183,  346.963715,  324.869171,  327.349915,      2656,          524288,000,000,000001
007, 230817792,    1760,  163.631836,   20.000000,19216.802734,  230.514343,18987.089844,    0.414248,  229.564804,  230.029785,  215.341980,  216.679199,      1760,          524288,000,000,000001
008, 756809728,    5773,  601.369202,   20.000000,14999.671875,  783.603699,14223.496094,    1.634533,  775.608215,  781.070618,  718.189880,  725.258179,      5773,          524288,000,000,000001
009, 524025856,    3997,  419.635284,   20.000000,14768.191406,  549.423767,14234.719727,    0.997367,  533.124023,  548.106689,  495.172424,  508.785645,      3997,          524288,000,000,000001
010, 400949248,    3058,  321.734772,   20.000000,19262.884766,  410.552704,18854.660156,    0.814123,  408.460266,  409.509827,  379.492950,  381.848755,      3059,          524288,000,000,000001
011, 748421120,    5709,  599.318359,   20.000000,17778.132812,  767.649292,17015.755859,    1.263838,  761.924622,  765.847229,  707.523376,  713.562927,      5709,          524288,000,000,000001
012, 212992000,    1624,  169.825897,   20.000000,14473.751953,  218.167130,14256.923828,    0.364480,  216.705399,  217.718018,  201.336349,  202.817810,      1624,          524288,000,000,000001
013, 568328192,    4335,  453.910400,   20.000000,18420.119141,  580.787170,17842.515625,    0.927737,  577.273315,  579.498474,  536.867493,  540.564148,      4335,          524288,000,000,000001
014, 363855872,    2775,  292.127106,   20.000000,14589.788086,  373.065979,14218.961914,    0.659115,  370.592682,  372.229797,  343.919373,  346.695740,      2775,          524288,000,000,000001
015, 372637696,    2842,  298.764679,   20.000000,15752.961914,  382.482574,15373.281250,    0.716080,  379.464355,  381.566895,  352.290833,  355.295868,      2842,          524288,000,000,000001
000, 540803072,    4125,  383.738159,   20.000000,16980.337891,  548.725891,16439.005859,    1.162141,  540.905518,  546.965820,  504.481934,  511.276703,      4125,          524288,000,001,000001
001, 671088640,    5119,  476.568909,   20.000000,13420.902344,  669.595642,12753.573242,    1.183233,  666.888306,  667.955078,  626.883789,  629.837097,      5119,          524288,000,001,000001
002, 442892288,    3378,  314.148560,   20.000000,15698.572266,  442.642334,15258.007812,    0.878167,  440.305634,  441.496094,  413.594269,  416.077545,      3378,          524288,000,001,000001
003, 637140992,    4860,  452.445282,   20.000000,12807.907227,  636.585205,12174.020508,    1.129160,  633.463013,  634.975708,  594.776306,  598.564880,      4860,          524288,000,001,000001
004, 295698432,    2255,  209.842117,   20.000000,14937.920898,  296.126404,14644.166016,    0.527098,  293.581665,  295.491547,  275.977081,  278.556519,      2255,          524288,000,001,000001
005, 668860416,    5102,  474.903961,   20.000000,16659.542969,  667.270569,15994.877930,    1.149423,  664.250061,  665.622375,  624.271362,  627.730530,      5102,          524288,000,001,000001
006,  28180480,     214,   19.404940,   20.000000,13871.000000,   27.952259,13843.172852,    0.045654,   27.810646,   28.012421,   26.161633,   26.322939,       214,          524288,000,001,000001
007, 537264128,    4098,  381.479370,   20.000000,17542.269531,  536.711731,17007.539062,    0.894865,  534.383362,  535.479492,  502.117126,  504.810120,      4098,          524288,000,001,000001
008, 245104640,    1869,  194.642914,   20.000000,15139.289062,  253.987061,14887.702148,    0.505660,  251.395676,  253.286301,  232.731781,  234.920776,      1869,          524288,000,001,000001
009, 313917440,    2394,  251.272873,   20.000000,14650.784180,  322.177063,14330.890625,    0.582943,  319.680939,  321.454651,  296.719238,  299.304413,      2394,          524288,000,001,000001
010, 240779264,    1836,  192.942917,   20.000000,18291.480469,  247.306778,18045.679688,    0.422818,  245.657440,  246.800858,  227.883575,  229.694031,      1836,          524288,000,001,000001
011, 505151488,    3853,  403.824738,   20.000000,15530.884766,  518.086548,15016.233398,    0.926663,  514.344910,  516.836060,  477.559204,  481.596649,      3853,          524288,000,001,000001
012, 155189248,    1183,  123.619759,   20.000000,13568.774414,  159.373428,13410.574219,    0.313903,  158.111816,  158.986694,  146.736893,  147.991577,      1183,          524288,000,001,000001
013, 437649408,    3338,  349.505615,   20.000000,19197.671875,  447.831848,18750.896484,    0.761855,  446.526794,  446.824432,  415.288574,  416.665649,      3338,          524288,000,001,000001
014, 429785088,    3278,  345.114288,   20.000000,19208.662109,  441.059479,18770.625000,    0.734737,  438.266998,  440.068542,  406.737000,  409.804718,      3279,          524288,000,001,000001
015,1060110336,    8087,  851.013550,   20.000000,17827.533203, 1086.921021,16747.503906,    1.922475, 1079.404175, 1084.195801, 1002.066223, 1010.654297,      8087,          524288,000,001,000001
000, 582090752,    4440,  412.920563,   20.000000,16006.305664,  590.320251,15424.629883,    1.259843,  581.216614,  588.405762,  542.731384,  550.112610,      4440,          524288,000,002,000001
001, 342360064,    2611,  242.724503,   20.000000,15464.743164,  341.834442,15124.826172,    0.615557,  339.690247,  341.049866,  319.221619,  321.334534,      2611,          524288,000,002,000001
002, 827719680,    6314,  588.019104,   20.000000,17955.175781,  827.530518,17132.281250,    1.551556,  822.412781,  825.369263,  772.589661,  777.909424,      6314,          524288,000,002,000001
003, 243007488,    1853,  171.958847,   20.000000,18681.265625,  242.800797,18439.683594,    0.432127,  241.423355,  242.265915,  226.758423,  228.246719,      1853,          524288,000,002,000001
004, 338821120,    2584,  240.335892,   20.000000,15164.376953,  338.697540,14828.206055,    0.594424,  335.978180,  337.964172,  315.932648,  318.693298,      2584,          524288,000,002,000001
005, 475922432,    3630,  338.296234,   20.000000,19182.199219,  475.183350,18709.248047,    0.944413,  472.646088,  473.921021,  444.029755,  446.721405,      3630,          524288,000,002,000001
006, 351141888,    2678,  248.753540,   20.000000,18118.449219,  350.183868,17770.322266,    0.615022,  347.917236,  349.394623,  327.268433,  329.529541,      2678,          524288,000,002,000001
007, 142606336,    1087,  100.768829,   20.000000,15086.008789,  142.232132,14944.417969,    0.247362,  141.499802,  141.991928,  132.996155,  133.765579,      1087,          524288,000,002,000001
008, 233308160,    1779,  184.871155,   20.000000,18381.562500,  241.656754,18142.138672,    0.458685,  239.242767,  241.018539,  221.481186,  223.566513,      1779,          524288,000,002,000001
009, 442761216,    3377,  354.678040,   20.000000,14378.813477,  454.028900,13928.018555,    0.799685,  450.496216,  452.978607,  418.257233,  421.790527,      3377,          524288,000,002,000001
010, 294649856,    2247,  236.469193,   20.000000,19457.021484,  302.065399,19157.171875,    0.501390,  300.171143,  301.431885,  278.720337,  280.678284,      2248,          524288,000,002,000001
011, 781451264,    5961,  624.955872,   20.000000,16967.767578,  802.153137,16171.379883,    1.350493,  795.911072,  800.229187,  739.119385,  745.248840,      5961,          524288,000,002,000001
012, 717881344,    5476,  573.991150,   20.000000,16531.916016,  736.353943,15800.903320,    1.344543,  730.600037,  734.261292,  678.495544,  684.127197,      5476,          524288,000,002,000001
013, 551419904,    4206,  440.105652,   20.000000,18574.371094,  563.153320,18014.716797,    0.956120,  559.338562,  561.850586,  520.450562,  524.387390,      4206,          524288,000,002,000001
014, 496893952,    3790,  399.457031,   20.000000,14243.861328,  510.498718,13736.977539,    0.898297,  506.571838,  509.282990,  470.059692,  474.080109,      3790,          524288,000,002,000001
015, 365035520,    2784,  292.785614,   20.000000,15440.776367,  375.290466,15068.233398,    0.641600,  372.330597,  374.460358,  345.316223,  348.407379,      2784,          524288,000,002,000001
000,  61210624,     466,   70.125465,   20.000000,11502.085938,  240.544586,10707.075195,    0.467071,  794.933838,  240.146805,  747.342529,  193.690170,       466,          524288,000,000,000512
001,  44564480,     339,   49.086887,   20.000000, 7639.866699, 4145.354004, 2668.292725,    0.369851, 4971.526367, 4145.051270,  602.833740,  135.259232,       339,          524288,000,000,000512
002,  87162880,     664,   92.674911,   20.000000,11421.467773,  293.349060,10506.380859,    0.556524, 4907.163086, 4621.208984, 4859.411621,  241.206833,       665,          524288,000,000,000512
003,  52690944,     401,   57.066334,   20.000000,11595.525391,  204.519958, 6590.182129,    0.355430, 5005.291016,  204.307388,  633.468079,  159.440140,       401,          524288,000,000,000512
004,  79429632,     605,   84.366447,   20.000000,11456.110352,  267.707611, 6623.199219,    0.526257, 8824.389648, 4595.572266, 4810.961914,  216.656631,       606,          524288,000,000,000512
005, 170786816,    1302,  167.964401,   20.000000,15392.175781,  389.892487,14377.037109,    0.943287, 1014.990051,  389.067780,  962.249268,  332.273743,      1302,          524288,000,000,000512
006,  52559872,     400,   56.793312,   20.000000,11546.503906,  203.695847, 8186.876465,    0.456583, 3361.198975, 8522.927734,  607.740601,  164.072952,       401,          524288,000,000,000512
007,  55050240,     419,   59.335068,   20.000000, 4882.292480, 6888.469727, 4234.124512,    0.467246,  648.116577, 6888.266602,  609.434326, 4133.080566,       419,          524288,000,000,000512
008, 131203072,    1000,  158.535156,   20.000000,11361.315430, 4376.265625, 6028.885254,    0.751105, 5332.275391, 4375.620605,  948.493225, 4320.978027,      1000,          524288,000,000,000512
009,  77070336,     587,  100.891159,   20.000000,11454.641602, 4282.519531,10559.049805,    0.418894,  895.514221, 4282.131836,  847.070190, 4231.927246,       587,          524288,000,000,000512
010,  85458944,     651,  109.957603,   20.000000,11308.119141,  297.653961,10450.956055,    0.532300,  859.143311, 8706.793945,  811.540161,  251.160660,       652,          524288,000,000,000512
011,  79822848,     608,  102.856468,   20.000000, 7457.257812, 4268.441895, 6564.492676,    0.525892,  892.659302, 4268.053711,  843.768616,  248.712967,       608,          524288,000,000,000512
012,  76414976,     582,  101.274460,   20.000000, 3191.550781,12568.741211, 2315.870850,    0.412953,  875.604187,12568.591797,  826.276978,12519.178711,       582,          524288,000,000,000512
013,  57147392,     435,   74.077736,   20.000000,13050.435547, 2723.450195,12284.613281,    0.355498,  765.760742, 2723.250488,  719.635559,  181.571106,       435,          524288,000,000,000512
014,  86114304,     656,  108.630821,   20.000000,11470.113281,  299.982697,10574.798828,    0.464370,  895.225708,  299.736176,  845.907104,  251.454956,       656,          524288,000,000,000512
015,  47972352,     365,   61.927006,   20.000000, 9035.204102, 2690.112305, 8327.967773,    0.341825,  707.184021, 2690.022705,  660.298462, 2643.829834,       365,          524288,000,000,000512
000,  61210624,     466,   64.890038,   20.000000,12751.064453,  193.899506,12356.087891,    0.389730,  394.903351,  193.597076,  377.221436,  176.004761,       466,          524288,000,001,000512
001,  34078720,     259,   35.422668,   20.000000,12817.842773,  126.442146,12501.852539,    0.250197,  318.178467, 8777.617188,  303.448395,  109.880043,       260,          524288,000,001,000512
002,  28835840,     219,   30.629387,   20.000000, 4291.879883,  111.240433, 4002.344482,    0.178907,  289.509399,  111.239250,  275.268616,   96.531815,       219,          524288,000,001,000512
003,  31850496,     242,   32.834755,   20.000000,12876.882812,  110.300667,12595.567383,    0.179332,  281.286926,  110.223434,  267.264313,   95.595833,       242,          524288,000,001,000512
004,  21364736,     162,   23.125931,   20.000000, 8601.249023, 8685.290039, 8350.324219,    0.153265,  250.905655, 8685.296875,  236.575577, 4349.845703,       162,          524288,000,001,000512
005,  14942208,     113,   16.252096,   20.000000, 4290.493652, 8673.675781, 4082.690918,    0.109045,  208.903259,17325.511719,  197.185989, 8660.914062,       114,          524288,000,001,000512
006,  52559872,     400,   55.041988,   20.000000, 4387.244141, 4458.791016, 4014.525391,    0.333019,  372.670471, 4458.736328,  356.417633, 4440.361816,       400,          524288,000,001,000512
007,  12713984,      96,   14.005157,   20.000000,  187.602234, 4181.482422,    3.455348,    0.075603,  184.134674, 4181.527832,  171.987488, 4169.378906,        96,          524288,000,001,000512
008,  33161216,     252,   39.812420,   20.000000, 8716.543945, 4226.002930, 8467.740234,    0.244593,  248.763092, 4226.062988,  233.534775, 4210.844238,       252,          524288,000,001,000512
009,  17694720,     134,   23.498693,   20.000000, 8763.127930, 4194.800293, 8546.817383,    0.177034,  216.292633, 4195.223145,  204.207489, 4183.382324,       134,          524288,000,001,000512
010,  72351744,     551,   81.784027,   20.000000, 8609.229492, 4314.258789, 8265.356445,    0.342780,  343.814026, 4314.021973,  326.046875, 4296.337891,       551,          524288,000,001,000512
011,  40763392,     310,   50.533646,   20.000000, 4448.350098, 4261.189453, 4151.113281,    0.209133,  297.202423, 4261.122070,  283.019165, 4246.741211,       310,          524288,000,001,000512
012,  65667072,     500,   72.489540,   20.000000, 4152.865234, 8755.992188, 3846.369629,    0.328949,  306.437958, 8755.931641,  289.399841, 8738.137695,       500,          524288,000,001,000512
