tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.451543,  3.320302,000,000
001,  1.441598,  3.347738,000,000
002,  1.429961,  3.332870,000,000
003,  1.451497,  3.334550,000,000
004,  1.431052,  3.348602,000,000
005,  1.425884,  3.353601,000,000
006,  1.424454,  3.338837,000,000
007,  1.428785,  3.349774,000,000
008,  1.413807,  3.261131,000,000
009,  1.409499,  3.258753,000,000
010,  1.411963,  3.261264,000,000
011,  1.415099,  3.257746,000,000
012,  1.406716,  3.265963,000,000
013,  1.403066,  3.256629,000,000
014,  1.429076,  3.274895,000,000
015,  1.421962,  3.261580,000,000
000,  1.349129,  3.145355,000,001
001,  1.349274,  3.173425,000,001
002,  1.403227,  3.161729,000,001
003,  1.318653,  3.156038,000,001
004,  1.329207,  3.160178,000,001
005,  1.320354,  3.183092,000,001
006,  1.357791,  3.170347,000,001
007,  1.353657,  3.151622,000,001
008,  1.322530,  3.082615,000,001
009,  1.329338,  3.076263,000,001
010,  1.293626,  3.084877,000,001
011,  1.318889,  3.079335,000,001
012,  1.301142,  3.090342,000,001
013,  1.321230,  3.068528,000,001
014,  1.309364,  3.073133,000,001
015,  1.344161,  3.072134,000,001
