tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00387908,020,00194640,00000000,00000000,001024,000,000,00016384,00194639
001,00000000,00387234,020,00194656,00000000,00000000,001024,000,000,00016384,00194655
002,00000000,00388477,020,00195129,00000000,00000000,001024,000,000,00016384,00195129
003,00000000,00387083,020,00194340,00000000,00000000,001024,000,000,00016384,00194339
004,00000000,00388373,020,00194892,00000000,00000000,001024,000,000,00016384,00194892
005,00000000,00387983,020,00195039,00000000,00000000,001024,000,000,00016384,00195039
006,00000000,00386561,020,00194266,00000000,00000000,001024,000,000,00016384,00194266
007,00000000,00388225,020,00194748,00000000,00000000,001024,000,000,00016384,00194748
008,00000000,00388591,020,00194424,00000000,00000000,001024,000,000,00016384,00194424
009,00000000,00387399,020,00194615,00000000,00000000,001024,000,000,00016384,00194615
010,00000000,00386296,020,00193945,00000000,00000000,001024,000,000,00016384,00193945
011,00000000,00386913,020,00194391,00000000,00000000,001024,000,000,00016384,00194391
012,00000000,00386530,020,00194419,00000000,00000000,001024,000,000,00016384,00194419
013,00000000,00387814,020,00194581,00000000,00000000,001024,000,000,00016384,00194581
014,00000000,00389934,020,00195137,00000000,00000000,001024,000,000,00016384,00195136
015,00000000,00388441,020,00194998,00000000,00000000,001024,000,000,00016384,00194998
016,00000000,00387856,020,00194929,00000000,00000000,001024,000,000,00016384,00194929
017,00000000,00386830,020,00194011,00000000,00000000,001024,000,000,00016384,00194011
018,00000000,00387114,020,00194315,00000000,00000000,001024,000,000,00016384,00194315
019,00000000,00388056,020,00194731,00000000,00000000,001024,000,000,00016384,00194730
020,00000000,00387695,020,00194504,00000000,00000000,001024,000,000,00016384,00194504
021,00000000,00387076,020,00194336,00000000,00000000,001024,000,000,00016384,00194335
022,00000000,00387398,020,00194706,00000000,00000000,001024,000,000,00016384,00194706
023,00000000,00387176,020,00194386,00000000,00000000,001024,000,000,00016384,00194386
024,00000000,00387934,020,00194755,00000000,00000000,001024,000,000,00016384,00194755
025,00000000,00387005,020,00194545,00000000,00000000,001024,000,000,00016384,00194544
026,00000000,00387553,020,00194556,00000000,00000000,001024,000,000,00016384,00194555
027,00000000,00387362,020,00194334,00000000,00000000,001024,000,000,00016384,00194334
028,00000000,00387451,020,00194511,00000000,00000000,001024,000,000,00016384,00194511
029,00000000,00388006,020,00194773,00000000,00000000,001024,000,000,00016384,00194773
030,00000000,00386413,020,00194316,00000000,00000000,001024,000,000,00016384,00194315
031,00000000,00387370,020,00194875,00000000,00000000,001024,000,000,00016384,00194874
000,00000000,00387988,020,00195605,00000000,00000000,001024,000,001,00016384,00195605
001,00000000,00388756,020,00195170,00000000,00000000,001024,000,001,00016384,00195169
002,00000000,00390576,020,00196290,00000000,00000000,001024,000,001,00016384,00196290
003,00000000,00388401,020,00195243,00000000,00000000,001024,000,001,00016384,00195243
004,00000000,00389265,020,00196086,00000000,00000000,001024,000,001,00016384,00196086
005,00000000,00388045,020,00194755,00000000,00000000,001024,000,001,00016384,00194754
006,00000000,00386633,020,00194475,00000000,00000000,001024,000,001,00016384,00194475
007,00000000,00387977,020,00194804,00000000,00000000,001024,000,001,00016384,00194804
008,00000000,00389482,020,00194776,00000000,00000000,001024,000,001,00016384,00194776
009,00000000,00388405,020,00195263,00000000,00000000,001024,000,001,00016384,00195263
010,00000000,00388210,020,00194611,00000000,00000000,001024,000,001,00016384,00194610
011,00000000,00388110,020,00194150,00000000,00000000,001024,000,001,00016384,00194149
012,00000000,00388611,020,00194829,00000000,00000000,001024,000,001,00016384,00194829
013,00000000,00388511,020,00194993,00000000,00000000,001024,000,001,00016384,00194993
014,00000000,00390066,020,00195694,00000000,00000000,001024,000,001,00016384,00195693
015,00000000,00387279,020,00194922,00000000,00000000,001024,000,001,00016384,00194922
016,00000000,00389185,020,00195810,00000000,00000000,001024,000,001,00016384,00195810
017,00000000,00387215,020,00194528,00000000,00000000,001024,000,001,00016384,00194528
018,00000000,00389568,020,00195247,00000000,00000000,001024,000,001,00016384,00195247
019,00000000,00388181,020,00194634,00000000,00000000,001024,000,001,00016384,00194634
020,00000000,00388202,020,00194594,00000000,00000000,001024,000,001,00016384,00194594
021,00000000,00388121,020,00195129,00000000,00000000,001024,000,001,00016384,00195129
022,00000000,00385680,020,00194318,00000000,00000000,001024,000,001,00016384,00194318
023,00000000,00387502,020,00194332,00000000,00000000,001024,000,001,00016384,00194330
024,00000000,00388814,020,00194771,00000000,00000000,001024,000,001,00016384,00194771
025,00000000,00388460,020,00195240,00000000,00000000,001024,000,001,00016384,00195240
026,00000000,00387489,020,00194502,00000000,00000000,001024,000,001,00016384,00194502
027,00000000,00388706,020,00195602,00000000,00000000,001024,000,001,00016384,00195601
028,00000000,00388270,020,00194678,00000000,00000000,001024,000,001,00016384,00194678
029,00000000,00389657,020,00195708,00000000,00000000,001024,000,001,00016384,00195707
030,00000000,00387398,020,00194255,00000000,00000000,001024,000,001,00016384,00194255
031,00000000,00389436,020,00195785,00000000,00000000,001024,000,001,00016384,00195785
000,00000000,00388151,020,00194840,00000000,00000000,001024,000,002,00016384,00194840
001,00000000,00388292,020,00195256,00000000,00000000,001024,000,002,00016384,00195256
002,00000000,00388602,020,00195465,00000000,00000000,001024,000,002,00016384,00195465
003,00000000,00385854,020,00193711,00000000,00000000,001024,000,002,00016384,00193710
004,00000000,00388280,020,00195175,00000000,00000000,001024,000,002,00016384,00195175
005,00000000,00387801,020,00195116,00000000,00000000,001024,000,002,00016384,00195116
006,00000000,00389240,020,00195298,00000000,00000000,001024,000,002,00016384,00195298
007,00000000,00388005,020,00194708,00000000,00000000,001024,000,002,00016384,00194708
008,00000000,00388388,020,00194738,00000000,00000000,001024,000,002,00016384,00194738
009,00000000,00388172,020,00194966,00000000,00000000,001024,000,002,00016384,00194966
010,00000000,00388292,020,00195002,00000000,00000000,001024,000,002,00016384,00195002
011,00000000,00387006,020,00194468,00000000,00000000,001024,000,002,00016384,00194468
012,00000000,00388347,020,00195137,00000000,00000000,001024,000,002,00016384,00195136
013,00000000,00388702,020,00195320,00000000,00000000,001024,000,002,00016384,00195320
014,00000000,00387206,020,00194482,00000000,00000000,001024,000,002,00016384,00194482
015,00000000,00387150,020,00194134,00000000,00000000,001024,000,002,00016384,00194134
016,00000000,00387435,020,00194283,00000000,00000000,001024,000,002,00016384,00194283
017,00000000,00387066,020,00194151,00000000,00000000,001024,000,002,00016384,00194151
018,00000000,00387664,020,00194906,00000000,00000000,001024,000,002,00016384,00194906
019,00000000,00387725,020,00195089,00000000,00000000,001024,000,002,00016384,00195089
020,00000000,00386367,020,00194017,00000000,00000000,001024,000,002,00016384,00194017
021,00000000,00388003,020,00194659,00000000,00000000,001024,000,002,00016384,00194658
022,00000000,00388916,020,00195140,00000000,00000000,001024,000,002,00016384,00195140
023,00000000,00387704,020,00194912,00000000,00000000,001024,000,002,00016384,00194912
