tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00076155,010,00018557,00029408,00000593,001024,000,000,00000004,00047965,01,0000000013523975,00010511
001,00000000,00075924,010,00018794,00029301,00000566,001024,000,000,00000004,00048095,01,0000000012124507,00010730
002,00000000,00076503,010,00018788,00029428,00000610,001024,000,000,00000004,00048216,01,0000000011345346,00010461
003,00000000,00076183,010,00018601,00029290,00000596,001024,000,000,00000004,00047891,01,0000000013098048,00010539
004,00000000,00077140,010,00018547,00029536,00000631,001024,000,000,00000004,00048083,01,0000000012618076,00010468
005,00000000,00076728,010,00018652,00029630,00000609,001024,000,000,00000004,00048282,01,0000000012512124,00010665
006,00000000,00076140,010,00018316,00029479,00000608,001024,000,000,00000004,00047795,01,0000000012565108,00010529
007,00000000,00076580,010,00018721,00029308,00000641,001024,000,000,00000004,00048029,01,0000000013740554,00010718
008,00000000,00075551,010,00018404,00029138,00000538,001024,000,000,00000004,00047542,01,0000000013027728,00010635
009,00000000,00076286,010,00018496,00029554,00000507,001024,000,000,00000004,00048050,01,0000000012642557,00010593
010,00000000,00075912,010,00018323,00029158,00000494,001024,000,000,00000004,00047481,01,0000000013518286,00010393
011,00000000,00075382,010,00018435,00029369,00000559,001024,000,000,00000004,00047804,01,0000000013701228,00010519
012,00000000,00076602,010,00018425,00029464,00000585,001024,000,000,00000004,00047889,01,0000000012496046,00010333
013,00000000,00076735,010,00018838,00029343,00000556,001024,000,000,00000004,00048181,01,0000000013008341,00010639
014,00000000,00075703,010,00018171,00029472,00000541,001024,000,000,00000004,00047643,01,0000000012845078,00010592
015,00000000,00075478,010,00018445,00029420,00000538,001024,000,000,00000004,00047865,01,0000000012598612,00010493
016,00000000,00076413,010,00018347,00029529,00000594,001024,000,000,00000004,00047876,01,0000000013300842,00010603
017,00000000,00076399,010,00018719,00029450,00000633,001024,000,000,00000004,00048169,01,0000000013506066,00010715
018,00000000,00075520,010,00018294,00029147,00000608,001024,000,000,00000004,00047441,01,0000000012782612,00010226
019,00000000,00076341,010,00018614,00029218,00000615,001024,000,000,00000004,00047832,01,0000000014002821,00010569
020,00000000,00075969,010,00018302,00029367,00000639,001024,000,000,00000004,00047669,01,0000000013003006,00010500
021,00000000,00076440,010,00018355,00029490,00000638,001024,000,000,00000004,00047845,01,0000000013371192,00010674
022,00000000,00076418,010,00018646,00029511,00000617,001024,000,000,00000004,00048157,01,0000000013126925,00010606
023,00000000,00075817,010,00018360,00029330,00000629,001024,000,000,00000004,00047690,01,0000000012885759,00010532
024,00000000,00075771,010,00018487,00028964,00000648,001024,000,000,00000004,00047451,01,0000000012998604,00010435
025,00000000,00075722,010,00018327,00029263,00000617,001024,000,000,00000004,00047590,01,0000000012839040,00010228
026,00000000,00075782,010,00018266,00029346,00000630,001024,000,000,00000004,00047612,01,0000000012713138,00010410
027,00000000,00076667,010,00018887,00029554,00000649,001024,000,000,00000004,00048441,01,0000000012455528,00010803
028,00000000,00076671,010,00018473,00029433,00000595,001024,000,000,00000004,00047906,01,0000000014443890,00010546
029,00000000,00076735,010,00018314,00029714,00000590,001024,000,000,00000004,00048028,01,0000000012607092,00010570
030,00000000,00076050,010,00018494,00029357,00000648,001024,000,000,00000004,00047851,01,0000000013661114,00010519
031,00000000,00075312,010,00018191,00029166,00000627,001024,000,000,00000004,00047357,01,0000000012169857,00010254
000,00000000,00077495,010,00019932,00028481,00000668,001024,001,000,00000004,00048413,01,0000000023218084,00009462
001,00000000,00077312,010,00020238,00028418,00000650,001024,001,000,00000004,00048656,01,0000000023222824,00009541
002,00000000,00076874,010,00019821,00028451,00000639,001024,001,000,00000004,00048272,01,0000000021855514,00009465
003,00000000,00076600,010,00019954,00028304,00000671,001024,001,000,00000004,00048258,01,0000000023560047,00009558
004,00000000,00076393,010,00020056,00028686,00000695,001024,001,000,00000004,00048742,01,0000000022824742,00009551
005,00000000,00076716,010,00019639,00028368,00000666,001024,001,000,00000004,00048007,01,0000000022617115,00009292
006,00000000,00076365,010,00019894,00028571,00000629,001024,001,000,00000004,00048465,01,0000000022473125,00009312
007,00000000,00076473,010,00019994,00028294,00000630,001024,001,000,00000004,00048288,01,0000000022658403,00009366
008,00000000,00077571,010,00020069,00028581,00000663,001024,001,000,00000004,00048650,01,0000000022822092,00009579
009,00000000,00076378,010,00019715,00028305,00000662,001024,001,000,00000004,00048020,01,0000000022938224,00009300
010,00000000,00076519,010,00019888,00028487,00000579,001024,001,000,00000004,00048375,01,0000000023535147,00009635
011,00000000,00075949,010,00019610,00028359,00000649,001024,001,000,00000004,00047969,01,0000000023782968,00009364
012,00000000,00076877,010,00020214,00028609,00000647,001024,001,000,00000004,00048823,01,0000000024014662,00009712
013,00000000,00077860,010,00020056,00028447,00000651,001024,001,000,00000004,00048503,01,0000000022807943,00009610
014,00000000,00077024,010,00020332,00028429,00000657,001024,001,000,00000004,00048761,01,0000000023352734,00009606
015,00000000,00076906,010,00019752,00028571,00000715,001024,001,000,00000004,00048323,01,0000000022780343,00009512
016,00000000,00078141,010,00020550,00028905,00000678,001024,001,000,00000004,00049455,01,0000000024105527,00009883
017,00000000,00077186,010,00020262,00028460,00000649,001024,001,000,00000004,00048722,01,0000000023311234,00009619
018,00000000,00076483,010,00019389,00028108,00000681,001024,001,000,00000004,00047497,01,0000000022069327,00009116
019,00000000,00076034,010,00019619,00028330,00000684,001024,001,000,00000004,00047949,01,0000000022451010,00009281
020,00000000,00076384,010,00019674,00028366,00000670,001024,001,000,00000004,00048040,01,0000000024696138,00009217
021,00000000,00075690,010,00019568,00028346,00000634,001024,001,000,00000004,00047914,01,0000000022869731,00009478
022,00000000,00078333,010,00020419,00028838,00000648,001024,001,000,00000004,00049257,01,0000000023582199,00009742
023,00000000,00076812,010,00019800,00028268,00000667,001024,001,000,00000004,00048068,01,0000000022287307,00009425
024,00000000,00076806,010,00019844,00028670,00000702,001024,001,000,00000004,00048514,01,0000000023091702,00009623
025,00000000,00076169,010,00019628,00027884,00000659,001024,001,000,00000004,00047512,01,0000000021773495,00009182
026,00000000,00075896,010,00019607,00028431,00000671,001024,001,000,00000004,00048038,01,0000000022728725,00009470
027,00000000,00076090,010,00019491,00028384,00000644,001024,001,000,00000004,00047875,01,0000000022858459,00009509
028,00000000,00077230,010,00019857,00028535,00000675,001024,001,000,00000004,00048392,01,0000000022298318,00009551
029,00000000,00077343,010,00019971,00028574,00000696,001024,001,000,00000004,00048545,01,0000000022371028,00009482
030,00000000,00077136,010,00019895,00028414,00000704,001024,001,000,00000004,00048309,01,0000000022881445,00009491
031,00000000,00077194,010,00020241,00028603,00000648,001024,001,000,00000004,00048844,01,0000000022149666,00009520
000,00000000,00075906,010,00018961,00029116,00000593,001024,002,000,00000004,00048077,01,0000000024518999,00010491
001,00000000,00076698,010,00018659,00029503,00000611,001024,002,000,00000004,00048162,01,0000000023221139,00010407
002,00000000,00077299,010,00018859,00029486,00000563,001024,002,000,00000004,00048345,01,0000000024154670,00010385
003,00000000,00076730,010,00018789,00029324,00000565,001024,002,000,00000004,00048113,01,0000000023832711,00010182
004,00000000,00077029,010,00018939,00029474,00000560,001024,002,000,00000004,00048413,01,0000000024144748,00010304
005,00000000,00078083,010,00019506,00029843,00000592,001024,002,000,00000004,00049349,01,0000000025965363,00010590
006,00000000,00076261,010,00018635,00029555,00000537,001024,002,000,00000004,00048190,01,0000000024064447,00010195
007,00000000,00076323,010,00019112,00029260,00000567,001024,002,000,00000004,00048372,01,0000000024700381,00010370
008,00000000,00076533,010,00019039,00029270,00000602,001024,002,000,00000004,00048309,01,0000000023929388,00010241
009,00000000,00076549,010,00018811,00029286,00000619,001024,002,000,00000004,00048097,01,0000000024227559,00010208
010,00000000,00076792,010,00019325,00029282,00000639,001024,002,000,00000004,00048607,01,0000000023874061,00010393
011,00000000,00076319,010,00018406,00029217,00000681,001024,002,000,00000004,00047623,01,0000000024533450,00010039
012,00000000,00076786,010,00018896,00029521,00000619,001024,002,000,00000004,00048417,01,0000000025057195,00010293
013,00000000,00075885,010,00018424,00029330,00000636,001024,002,000,00000004,00047754,01,0000000023832379,00010199
014,00000000,00076355,010,00019029,00029369,00000646,001024,002,000,00000004,00048398,01,0000000024527005,00010538
015,00000000,00076639,010,00019123,00029262,00000629,001024,002,000,00000004,00048385,01,0000000024703217,00010327
016,00000000,00077716,010,00019215,00029502,00000605,001024,002,000,00000004,00048717,01,0000000024470108,00010641
017,00000000,00075876,010,00018492,00029484,00000668,001024,002,000,00000004,00047976,01,0000000024184745,00010185
018,00000000,00076612,010,00019179,00029337,00000608,001024,002,000,00000004,00048516,01,0000000024739512,00010334
019,00000000,00076660,010,00019041,00029426,00000660,001024,002,000,00000004,00048467,01,0000000024813806,00010622
020,00000000,00077889,010,00019247,00029793,00000636,001024,002,000,00000004,00049040,01,0000000026500140,00010776
021,00000000,00076059,010,00018887,00029263,00000631,001024,002,000,00000004,00048150,01,0000000024530443,00010252
022,00000000,00076029,010,00018828,00029263,00000620,001024,002,000,00000004,00048091,01,0000000023183141,00010173
023,00000000,00075715,010,00018547,00029235,00000660,001024,002,000,00000004,00047782,01,0000000023414231,00010173
024,00000000,00075631,010,00018908,00029141,00000634,001024,002,000,00000004,00048049,01,0000000024507583,00010232
025,00000000,00076637,010,00018743,00029267,00000666,001024,002,000,00000004,00048010,01,0000000023891528,00010135
026,00000000,00076277,010,00018991,00029151,00000639,001024,002,000,00000004,00048142,01,0000000024930753,00010207
027,00000000,00076423,010,00018863,00029443,00000613,001024,002,000,00000004,00048306,01,0000000025248955,00010498
028,00000000,00076964,010,00019015,00029283,00000646,001024,002,000,00000004,00048298,01,0000000022569999,00010363
029,00000000,00077028,010,00018947,00029470,00000649,001024,002,000,00000004,00048417,01,0000000023965625,00010549
030,00000000,00076284,010,00018728,00029298,00000637,001024,002,000,00000004,00048026,01,0000000023301982,00010180
031,00000000,00077352,010,00019147,00029438,00000578,001024,002,000,00000004,00048585,01,0000000024582891,00010453
000,00000000,00077790,010,00018804,00030193,00000591,001024,003,000,00000004,00048997,01,0000000014270311,00010839
001,00000000,00078653,010,00019178,00030394,00000654,001024,003,000,00000004,00049572,01,0000000011292318,00010944
002,00000000,00078155,010,00018867,00030324,00000665,001024,003,000,00000004,00049191,01,0000000012201571,00010852
003,00000000,00078346,010,00019193,00030587,00000622,001024,003,000,00000004,00049780,01,0000000013835886,00010869
004,00000000,00079115,010,00019287,00030285,00000649,001024,003,000,00000004,00049572,01,0000000013209626,00010857
005,00000000,00078289,010,00018870,00030394,00000601,001024,003,000,00000004,00049264,01,0000000011733107,00010769
006,00000000,00078821,010,00019301,00030354,00000597,001024,003,000,00000004,00049655,01,0000000013649064,00010853
007,00000000,00078316,010,00018631,00030341,00000546,001024,003,000,00000004,00048972,01,0000000013391597,00010590
008,00000000,00077238,010,00018704,00029723,00000624,001024,003,000,00000004,00048427,01,0000000013195063,00010477
009,00000000,00078074,010,00018803,00030513,00000513,001024,003,000,00000004,00049316,01,0000000013258931,00010642
010,00000000,00078069,010,00018869,00030360,00000542,001024,003,000,00000004,00049229,01,0000000014821018,00010807
011,00000000,00078487,010,00019063,00030359,00000573,001024,003,000,00000004,00049422,01,0000000013559358,00010906
012,00000000,00079263,010,00019125,00030519,00000567,001024,003,000,00000004,00049644,01,0000000013565742,00010946
013,00000000,00078027,010,00019067,00030284,00000533,001024,003,000,00000004,00049351,01,0000000013749693,00010827
014,00000000,00078076,010,00018927,00030035,00000547,001024,003,000,00000004,00048962,01,0000000012199449,00010659
015,00000000,00077797,010,00019060,00030206,00000616,001024,003,000,00000004,00049266,01,0000000013168262,00010682
016,00000000,00077124,010,00018679,00030097,00000630,001024,003,000,00000004,00048776,01,0000000012819632,00010559
017,00000000,00077528,010,00018947,00030042,00000676,001024,003,000,00000004,00048989,01,0000000013609757,00010742
018,00000000,00077136,010,00018624,00030106,00000635,001024,003,000,00000004,00048730,01,0000000012556750,00010507
019,00000000,00077092,010,00018391,00030115,00000613,001024,003,000,00000004,00048506,01,0000000014535028,00010608
020,00000000,00079206,010,00019281,00030334,00000653,001024,003,000,00000004,00049615,01,0000000013198263,00010970
021,00000000,00077252,010,00019191,00030190,00000699,001024,003,000,00000004,00049381,01,0000000013162967,00010785
022,00000000,00077311,010,00018788,00030161,00000625,001024,003,000,00000004,00048949,01,0000000013422973,00010734
023,00000000,00077745,010,00018776,00030224,00000647,001024,003,000,00000004,00049000,01,0000000013136453,00010599
024,00000000,00078417,010,00019193,00030081,00000686,001024,003,000,00000004,00049274,01,0000000012777987,00010664
025,00000000,00078550,010,00019359,00030404,00000623,001024,003,000,00000004,00049763,01,0000000013810074,00010983
026,00000000,00078659,010,00018886,00030424,00000654,001024,003,000,00000004,00049310,01,0000000013350087,00010653
027,00000000,00078839,010,00019322,00030226,00000683,001024,003,000,00000004,00049548,01,0000000013981707,00011112
028,00000000,00077562,010,00018841,00030137,00000627,001024,003,000,00000004,00048978,01,0000000014340612,00010702
029,00000000,00078122,010,00019298,00030272,00000615,001024,003,000,00000004,00049570,01,0000000012538336,00010913
030,00000000,00079092,010,00019383,00030364,00000656,001024,003,000,00000004,00049747,01,0000000012574524,00010961
031,00000000,00077689,010,00018760,00030113,00000656,001024,003,000,00000004,00048873,01,0000000012431269,00010697
