tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00075134,00075134,010,00150743,00000082,001024,001,000,0512
001,00078276,00078276,010,00157024,00000094,001024,001,000,0512
002,00074142,00074142,010,00148797,00000092,001024,001,000,0512
003,00074148,00074148,010,00148693,00000098,001024,001,000,0512
004,00077125,00077125,010,00154664,00000119,001024,001,000,0512
005,00072900,00072900,010,00146288,00000094,001024,001,000,0512
006,00076400,00076400,010,00153292,00000092,001024,001,000,0512
007,00073817,00073817,010,00148098,00000086,001024,001,000,0512
008,00075944,00075944,010,00152394,00000102,001024,001,000,0512
009,00077700,00077700,010,00155940,00000080,001024,001,000,0512
010,00073683,00073683,010,00147819,00000085,001024,001,000,0512
011,00073448,00073448,010,00147344,00000087,001024,001,000,0512
012,00077943,00077943,010,00156351,00000090,001024,001,000,0512
013,00077900,00077900,010,00156234,00000099,001024,001,000,0512
014,00073100,00073100,010,00146663,00000082,001024,001,000,0512
015,00073600,00073600,010,00147685,00000089,001024,001,000,0512
016,00077300,00077300,010,00155102,00000092,001024,001,000,0512
017,00077800,00077800,010,00156078,00000096,001024,001,000,0512
018,00073235,00073235,010,00146889,00000081,001024,001,000,0512
019,00072912,00072912,010,00146201,00000094,001024,001,000,0512
020,00077100,00077100,010,00154667,00000104,001024,001,000,0512
021,00076900,00076900,010,00154336,00000090,001024,001,000,0512
022,00072900,00072900,010,00146082,00000120,001024,001,000,0512
023,00072907,00072907,010,00146216,00000098,001024,001,000,0512
024,00076960,00076960,010,00154409,00000080,001024,001,000,0512
025,00076400,00076400,010,00153343,00000089,001024,001,000,0512
026,00080084,00080084,010,00160760,00000094,001024,001,000,0512
027,00079675,00079675,010,00159809,00000098,001024,001,000,0512
028,00079162,00079162,010,00158856,00000087,001024,001,000,0512
029,00074246,00074246,010,00148926,00000092,001024,001,000,0512
030,00074000,00074000,010,00148497,00000074,001024,001,000,0512
031,00078300,00078300,010,00157119,00000100,001024,001,000,0512
000,00073400,00073400,010,00147100,00000097,001024,002,000,0512
001,00072319,00072319,010,00144958,00000094,001024,002,000,0512
002,00070249,00070249,010,00140840,00000071,001024,002,000,0512
003,00070400,00070400,010,00141037,00000082,001024,002,000,0512
004,00070600,00070600,010,00141558,00000087,001024,002,000,0512
005,00070800,00070800,010,00141929,00000075,001024,002,000,0512
006,00069700,00069700,010,00139724,00000080,001024,002,000,0512
007,00068900,00068900,010,00138130,00000074,001024,002,000,0512
008,00071890,00071890,010,00144060,00000099,001024,002,000,0512
009,00070505,00070505,010,00141289,00000076,001024,002,000,0512
010,00071500,00071500,010,00143325,00000082,001024,002,000,0512
011,00071200,00071200,010,00142666,00000084,001024,002,000,0512
012,00069523,00069523,010,00139315,00000092,001024,002,000,0512
013,00071100,00071100,010,00142485,00000076,001024,002,000,0512
014,00070174,00070174,010,00140598,00000078,001024,002,000,0512
015,00069399,00069399,010,00139021,00000091,001024,002,000,0512
016,00071224,00071224,010,00142714,00000084,001024,002,000,0512
017,00071900,00071900,010,00144085,00000104,001024,002,000,0512
018,00069438,00069438,010,00139135,00000089,001024,002,000,0512
019,00070645,00070645,010,00141583,00000088,001024,002,000,0512
020,00069600,00069600,010,00139500,00000070,001024,002,000,0512
021,00070700,00070700,010,00141666,00000090,001024,002,000,0512
022,00071200,00071200,010,00142664,00000092,001024,002,000,0512
023,00070689,00070689,010,00141618,00000100,001024,002,000,0512
024,00068719,00068719,010,00137730,00000074,001024,002,000,0512
025,00073100,00073100,010,00146534,00000092,001024,002,000,0512
026,00072815,00072815,010,00145929,00000089,001024,002,000,0512
027,00073249,00073249,010,00147091,00000066,001024,002,000,0512
028,00072083,00072083,010,00144436,00000079,001024,002,000,0512
029,00070983,00070983,010,00142242,00000077,001024,002,000,0512
030,00071642,00071642,010,00143656,00000081,001024,002,000,0512
031,00070328,00070328,010,00140927,00000076,001024,002,000,0512
000,00074179,00074179,010,00148823,00000112,001024,003,000,0512
001,00080057,00080057,010,00160684,00000094,001024,003,000,0512
002,00073582,00073582,010,00147628,00000070,001024,003,000,0512
003,00078294,00078294,010,00157170,00000103,001024,003,000,0512
004,00072842,00072842,010,00146141,00000097,001024,003,000,0512
005,00079201,00079201,010,00158830,00000114,001024,003,000,0512
006,00078035,00078035,010,00156486,00000105,001024,003,000,0512
007,00072260,00072260,010,00144975,00000101,001024,003,000,0512
008,00079577,00079577,010,00159673,00000111,001024,003,000,0512
009,00073708,00073708,010,00147900,00000094,001024,003,000,0512
010,00079007,00079007,010,00158534,00000080,001024,003,000,0512
011,00073384,00073384,010,00147148,00000111,001024,003,000,0512
012,00073183,00073183,010,00146832,00000072,001024,003,000,0512
013,00079015,00079015,010,00158515,00000095,001024,003,000,0512
014,00072770,00072770,010,00145985,00000105,001024,003,000,0512
015,00072935,00072935,010,00146338,00000084,001024,003,000,0512
016,00078551,00078551,010,00157566,00000089,001024,003,000,0512
