tid,lock_impl_time(ms)
RUN 0
001,    91.302
002,   114.271
003,    86.882
004,    68.646
005,   174.335
006,   187.507
007,   122.747
008,   207.143
009,   105.476
010,   138.158
011,   131.415
012,   143.564
013,   124.419
014,   138.754
015,    73.489
016,   100.399
-----------------------------------------------------------------------------------------------

RUN 1
001,    94.720
002,    68.074
003,    34.973
004,    73.662
005,   196.371
006,   208.089
007,   133.805
008,   225.903
009,   110.206
010,   163.801
011,    99.965
012,   179.567
013,   100.550
014,   176.187
015,    61.103
016,   138.250
-----------------------------------------------------------------------------------------------

RUN 2
001,   158.594
002,   175.753
003,   112.871
004,   150.517
005,   100.733
006,   136.759
007,    87.798
008,   139.930
009,   185.180
010,    78.115
011,   194.982
012,    69.103
013,   139.150
014,    63.768
015,   112.547
016,    57.177
-----------------------------------------------------------------------------------------------

RUN 3
001,   100.214
002,   105.120
003,    83.787
004,   114.794
005,   173.953
006,   182.610
007,   123.884
008,   194.774
009,   110.933
010,   123.832
011,   120.729
012,   111.784
013,   138.554
014,   141.414
015,    72.782
016,   101.018
-----------------------------------------------------------------------------------------------

RUN 4
001,   144.605
002,   173.953
003,   106.895
004,   136.416
005,   133.154
006,   115.614
007,    80.790
008,   151.294
009,   181.144
010,    92.005
011,   188.965
012,    93.240
013,   187.122
014,    72.017
015,   131.367
016,    68.363
-----------------------------------------------------------------------------------------------

