lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0008226,0000341,0000030,0001006,0004929,0007434,0013746,001024,001,000,0512
0043292,0001001,0000561,0001044,0028214,0042410,0063150,001024,001,000,0512
0008255,0000341,0000030,0001006,0005009,0007434,0013786,001024,002,000,0512
0043903,0001001,0000511,0001044,0029867,0043011,0065494,001024,002,000,0512
0008937,0000350,0000030,0001007,0005300,0008135,0014918,001024,003,000,0512
0045696,0001001,0000361,0001044,0028343,0044774,0075142,001024,003,000,0512
0009578,0000390,0000040,0001007,0005620,0008756,0016070,001024,004,000,0512
0050014,0001001,0000592,0001046,0039494,0049143,0081384,001024,004,000,0512
0008005,0000350,0000030,0001006,0004999,0007193,0013546,001024,001,001,0512
0045025,0001001,0000351,0001046,0032642,0044133,0070633,001024,001,001,0512
0008035,0000350,0000030,0001006,0005009,0007213,0013595,001024,002,001,0512
0045115,0001001,0000531,0001047,0032772,0044193,0070853,001024,002,001,0512
0009377,0000381,0000041,0001007,0005631,0008546,0015850,001024,003,001,0512
0051867,0001001,0000601,0001049,0041027,0051036,0084008,001024,003,001,0512
0008737,0000360,0000030,0001007,0005300,0007925,0014737,001024,004,001,0512
0047469,0001001,0000581,0001047,0032702,0046598,0078597,001024,004,001,0512
0008446,0000341,0000030,0001006,0005019,0007635,0013977,001024,001,002,0512
0051538,0001001,0000561,0001061,0038934,0050696,0082977,001024,001,002,0512
0008406,0000350,0000030,0001006,0004979,0007604,0013916,001024,002,002,0512
0051126,0001001,0000531,0001061,0038863,0050245,0082956,001024,002,002,0512
0009217,0000351,0000030,0001007,0005320,0008406,0015209,001024,003,002,0512
0053471,0001003,0000622,0001061,0039755,0052629,0085881,001024,003,002,0512
0009818,0000381,0000041,0001008,0005631,0008967,0016330,001024,004,002,0512
0058611,0001002,0000591,0001063,0047038,0057738,0092474,001024,004,002,0512
