lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000180,0000030,3141485,0004749,0002775,0002245,0000009,001024,000,000,0032,01
0000000,0250399,0000241,9465814,0548348,0007654,0006963,0099999,001024,000,000,0032,01
0000000,0000171,0000030,3039224,0008597,0004949,0004138,0000035,001024,001,000,0032,01
0000000,0270133,0000241,9723377,0399549,0009468,0008917,0099999,001024,001,000,0032,01
0000000,0000171,0000030,3508793,0008596,0004939,0004128,0000033,001024,002,000,0032,01
0000000,0248153,0000230,9603550,0351298,0007894,0007614,0099999,001024,002,000,0032,01
0000000,0000171,0000030,3124904,0008576,0004929,0004128,0000036,001024,003,000,0032,01
0000000,0244415,0000221,9557466,0470342,0007173,0007644,0099999,001024,003,000,0032,01
