tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     11211,   11211,    0.298188,   10.000000, 9859.150391,  140.912384, 9445.385742,   25.730997,  412.460358,  113.585266,    0.850247,    0.469027,     40067,               0,000,000
001,     11210,   11210,    0.294777,   10.000000, 9861.625000,  137.501434, 9477.873047,   21.560955,  382.420898,  114.325279,    0.835915,    0.463787,     37181,               0,000,000
002,     11210,   11210,    0.294172,   10.000000, 9858.763672,  140.549942, 9476.845703,   25.725569,  380.640106,  113.315468,    0.889899,    0.466946,     37240,               0,000,000
003,     11209,   11209,    0.262169,   10.000000, 9876.139648,  122.831024, 9480.600586,   20.588453,  394.146118,  100.499611,    1.344623,    0.424725,     43595,               0,000,000
004,     11209,   11209,    0.296910,   10.000000, 9862.125000,  136.963638, 9454.070312,   21.493942,  406.724365,  113.813522,    0.804062,    0.468208,     39981,               0,000,000
005,     11210,   11210,    0.294526,   10.000000, 9862.028320,  137.299759, 9445.826172,   21.640417,  414.876373,  114.029350,    0.790679,    0.468100,     40140,               0,000,000
006,     11210,   11210,    0.300008,   10.000000, 9859.804688,  139.893204, 9479.575195,   25.876614,  378.925385,  112.405762,    0.802819,    0.466585,     37319,               0,000,000
007,     11210,   11210,    0.294305,   10.000000, 9863.006836,  136.077408, 9472.238281,   21.818542,  389.416504,  112.620163,    2.019165,    0.468095,     38162,               0,000,000
008,     11209,   11209,    0.294835,   10.000000, 9838.143555,  160.112656, 9335.572266,   26.271378,  500.972260,  131.830643,    1.342148,    0.469306,     41176,               0,000,000
009,     11210,   11210,    0.326932,   10.000000, 9847.995117,  151.604767, 9430.611328,   21.926577,  416.106323,  128.254807,    0.921442,    0.471622,     35827,               0,000,000
010,     11210,   11210,    0.297667,   10.000000, 9846.926758,  152.489807, 9414.641602,   22.721649,  431.007385,  128.243607,    0.805639,    0.479575,     36799,               0,000,000
011,     11210,   11210,    0.294796,   10.000000, 9846.426758,  153.255432, 9422.522461,   22.172525,  422.680573,  129.573090,    0.768075,    0.469938,     36000,               0,000,000
012,     11210,   11210,    0.297072,   10.000000, 9844.144531,  155.114029, 9416.326172,   25.741627,  426.551025,  127.815506,    0.817878,    0.478473,     36861,               0,000,000
013,     11210,   11210,    0.297526,   10.000000, 9843.064453,  156.345444, 9412.113281,   25.680006,  429.694824,  129.237289,    0.797039,    0.479091,     36795,               0,000,000
014,     11210,   11210,    0.311440,   10.000000, 9847.097656,  152.997543, 9407.092773,   22.084362,  438.734436,  129.474792,    0.814653,    0.469563,     37237,               0,000,000
015,     11210,   11210,    0.298825,   10.000000, 9848.220703,  150.955994, 9406.221680,   22.077133,  440.717133,  127.420197,    0.818000,    0.473377,     37663,               0,000,000
