lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001022,0000200,0001002,0002024,0002535,0002034,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001140,0000661,0001006,0002655,0003467,0002695,0000148,001024,000,000,00000008,01,001,002,016,016
0000000,0001024,0000200,0001002,0002014,0002525,0002024,0000009,001024,000,001,00000008,01,001,002,016,016
0000000,0001133,0000651,0001006,0002655,0003416,0002685,0000141,001024,000,001,00000008,01,001,002,016,016
0000000,0001023,0000200,0001002,0002014,0002525,0002024,0000009,001024,000,002,00000008,01,001,002,016,016
0000000,0001136,0000662,0001006,0002655,0003426,0002685,0000144,001024,000,002,00000008,01,001,002,016,016
0000000,0001087,0000191,0001002,0002195,0002865,0002214,0000010,001024,000,000,00000008,01,001,004,016,016
0000000,0001165,0000661,0001005,0002705,0003616,0002735,0000188,001024,000,000,00000008,01,001,004,016,016
0000000,0001076,0000200,0001002,0002204,0002865,0002214,0000010,001024,000,001,00000008,01,001,004,016,016
0000000,0001165,0000612,0001005,0002695,0003616,0002735,0000188,001024,000,001,00000008,01,001,004,016,016
0000000,0001094,0000191,0001002,0002195,0002865,0002214,0000010,001024,000,002,00000008,01,001,004,016,016
0000000,0001165,0000681,0001005,0002866,0003627,0002735,0000188,001024,000,002,00000008,01,001,004,016,016
0000000,0000511,0000110,0001002,0002144,0002645,0002154,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001039,0000591,0001007,0002865,0003607,0002875,0000046,001024,000,000,00000128,01,001,002,016,016
0000000,0000511,0000120,0001002,0002144,0002635,0002154,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001041,0000591,0001007,0002845,0003577,0002855,0000049,001024,000,001,00000128,01,001,002,016,016
0000000,0000511,0000110,0001002,0002144,0002645,0002154,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001037,0000591,0001007,0002866,0003617,0002875,0000045,001024,000,002,00000128,01,001,002,016,016
0000000,0000521,0000210,0001002,0002134,0002625,0002144,0000010,001024,000,000,00000128,01,001,004,016,016
0000000,0001046,0000661,0001006,0002825,0003567,0002835,0000054,001024,000,000,00000128,01,001,004,016,016
0000000,0000521,0000220,0001002,0002124,0002624,0002134,0000010,001024,000,001,00000128,01,001,004,016,016
0000000,0001045,0000671,0001006,0002815,0003566,0002825,0000053,001024,000,001,00000128,01,001,004,016,016
0000000,0000521,0000211,0001002,0002124,0002625,0002134,0000010,001024,000,002,00000128,01,001,004,016,016
0000000,0001049,0000671,0001007,0002825,0003546,0002835,0000056,001024,000,002,00000128,01,001,004,016,016
