tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.171924993, 0.173999161, 0.175809994, 6.844799995,13.858244896,20.876956940, 0.000498333, 0.000527500, 0.000645000, 6.844616890,13.857963562,20.876768112, 0.000263333, 0.000274167, 0.000295000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
001,20.0, 0.172073334, 0.185613334, 0.186048329, 6.842289925,13.842162132,20.862710953, 0.000416667, 0.000500833, 0.000608333, 3.079634905, 3.088461637, 3.103633404, 0.000226667, 0.000285833, 0.000335000, 3.512336731,10.516780853,17.522798538, 0.000000000, 0.000000000, 0.000000000, 0.238319993, 0.239170000, 0.239765003, 0.000000000, 0.000000000, 0.000000000,509.000000000,1527.000000000,2572.000000000,         1048576,000,000001
002,20.0, 0.166993335, 0.169020832, 0.179499999, 6.848613262,13.859470367,20.880332947, 0.000428333, 0.000475833, 0.000548333, 6.848461628,13.859281540,20.880138397, 0.000185000, 0.000230000, 0.000246667, 3.500063419,10.520744324,21.002866745, 0.000000000, 0.000000000, 0.000000000, 0.238429993, 0.239103332, 0.239413336, 0.000000000, 0.000000000, 0.000000000,510.000000000,1554.000000000,3113.000000000,         1048576,000,000001
003,20.0, 0.166958332, 0.167645007, 0.174826667, 6.867410183,13.864935875,20.898960114, 0.000430000, 0.000513333, 0.000528333, 6.867238522,13.864736557,20.898754120, 0.000201667, 0.000291667, 0.000310000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
004,20.0, 0.165350005, 0.167743340, 0.175101668, 6.869783401,13.864705086,20.898252487, 0.000468333, 0.000510833, 0.000563333, 6.869623184,13.864443779,20.898073196, 0.000241667, 0.000281667, 0.000330000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
005,20.0, 0.173043340, 0.174484164, 0.176068336, 6.861511707,13.857885361,20.889226913, 0.000505000, 0.000528333, 0.000676667, 6.861318111,13.857667923,20.889024734, 0.000271667, 0.000286667, 0.000303333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
006,20.0, 0.171106666, 0.173326671, 0.189579993, 6.863076687,13.859175682,20.877408981, 0.000476667, 0.000502500, 0.000598333, 6.862689972,13.858795166,20.877029419, 0.000196667, 0.000223333, 0.000281667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
007,20.0, 0.173223332, 0.176039159, 0.199286669, 6.374370098,13.371199608,20.383646011, 0.484578341, 0.485240012, 0.486028343, 6.374208450,13.370843887,20.383489609, 0.000153333, 0.000156667, 0.000166667, 0.000000000, 0.000000000, 0.000000000, 0.244670004, 0.245061666, 0.245419994, 0.000000000, 0.000000000, 0.000000000, 0.239288330, 0.239616662, 0.240376666, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
008,20.0, 0.177025005, 0.178410828, 0.193201661, 6.859798431,13.854055405,20.870754242, 0.000483333, 0.000561667, 0.000570000, 6.859616756,13.853877068,20.870574951, 0.000253333, 0.000311667, 0.000333333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
009,20.0, 0.167501673, 0.167824998, 0.168651670, 6.849581718,13.865255356,20.883743286, 0.000478333, 0.000501667, 0.000518333, 6.849398136,13.865065575,20.883548737, 0.000258333, 0.000267500, 0.000275000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
010,20.0, 0.176268339, 0.177805007, 0.179590002, 6.857406616,13.855041504,20.888275146, 0.000451667, 0.000481667, 0.000510000, 6.857216835,13.854853630,20.888080597, 0.000220000, 0.000253333, 0.000281667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
011,20.0, 0.167341664, 0.167871669, 0.167966664, 6.869031429,13.863739967,20.896215439, 0.000450000, 0.000473333, 0.000558333, 6.868840218,13.863415718,20.896125793, 0.000215000, 0.000236667, 0.000305000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
012,20.0, 0.165869996, 0.167783335, 0.168148339, 6.851234913,13.864939690,20.883935928, 0.000443333, 0.000457500, 0.000471667, 6.851055145,13.864756584,20.883756638, 0.000218333, 0.000222500, 0.000238333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
013,20.0, 0.176499993, 0.178151667, 0.179069996, 6.837323189,13.856285095,20.873041153, 0.000431667, 0.000445833, 0.000596667, 6.837141514,13.856151581,20.872863770, 0.000191667, 0.000197500, 0.000216667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
014,20.0, 0.165591672, 0.166889995, 0.167958334, 6.849506855,13.867148399,20.885961533, 0.000471667, 0.000488333, 0.000496667, 6.849335194,13.866972923,20.885784149, 0.000251667, 0.000259167, 0.000278333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
015,20.0, 0.175954998, 0.177045837, 0.193903327, 6.842700005,13.855559349,20.871309280, 0.000380000, 0.000513333, 0.000561667, 6.842548370,13.855391502,20.871126175, 0.000203333, 0.000270833, 0.000325000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
000,20.0, 0.177236661, 0.187639162, 0.188859999, 6.851343155,12.108443260,20.871059418, 0.000410000, 0.000495833, 0.000711667, 3.079833746, 3.086478233, 3.096793413, 0.000210000, 0.000230000, 0.000453333, 3.530006647, 8.777022362,17.541707993, 0.000000000, 0.000000000, 0.000000000, 0.238649994, 0.239162505, 0.240441665, 0.000000000, 0.000000000, 0.000000000,514.000000000,1270.000000000,2570.000000000,         1048576,001,000001
001,20.0, 0.165931672, 0.167634159, 0.169108331, 6.867781639,12.124528885,20.893413544, 0.000408333, 0.000425000, 0.000461667, 6.867608547,12.124329567,20.893232346, 0.000193333, 0.000209167, 0.000225000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
002,20.0, 0.171056673, 0.174652502, 0.184981674, 6.849393368,12.115768433,20.886363983, 0.000361667, 0.000460833, 0.000576667, 6.849209785,12.115480423,20.885988235, 0.000183333, 0.000198333, 0.000205000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
003,20.0, 0.165196672, 0.167229995, 0.171428338, 6.869503498,12.123966217,20.893781662, 0.000423333, 0.000442500, 0.000528333, 6.869303226,12.123622894,20.893550873, 0.000193333, 0.000217500, 0.000330000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
004,20.0, 0.172736660, 0.174119994, 0.175658330, 6.865238190,12.108454704,20.881551743, 0.000371667, 0.000432500, 0.000546667, 6.865068436,12.108199120,20.881200790, 0.000173333, 0.000188333, 0.000195000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
005,20.0, 0.166759998, 0.169251665, 0.170093328, 6.867216587,12.123190880,20.889717102, 0.000395000, 0.000424167, 0.000475000, 6.867054939,12.123003006,20.889553070, 0.000183333, 0.000188333, 0.000226667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
006,20.0, 0.172185004, 0.173057497, 0.175610006, 6.851268291,12.114457130,20.887351990, 0.000425000, 0.000434167, 0.000563333, 6.851146698,12.114300728,20.887012482, 0.000186667, 0.000191667, 0.000200000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
007,20.0, 0.166141674, 0.168052495, 0.174923331, 6.857723236,12.120427132,20.888954163, 0.000411667, 0.000434167, 0.000485000, 6.857583523,12.120247841,20.888790131, 0.000188333, 0.000209167, 0.000255000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
008,20.0, 0.176648334, 0.177876666, 0.189060003, 6.846131802,12.112868309,20.884153366, 0.000455000, 0.000460000, 0.000483333, 6.845956802,12.112700462,20.884063721, 0.000208333, 0.000220833, 0.000226667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
009,20.0, 0.166191667, 0.167986661, 0.174158335, 6.873604774,12.113855362,20.891489029, 0.000443333, 0.000468333, 0.000570000, 6.873468399,12.113703728,20.891330719, 0.000213333, 0.000230000, 0.000345000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
010,20.0, 0.176261663, 0.176850006, 0.179140002, 6.847556591,12.112217903,20.882978439, 0.000376667, 0.000439167, 0.000480000, 6.847401619,12.112043381,20.882818222, 0.000191667, 0.000197500, 0.000228333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
011,20.0, 0.168864995, 0.172056660, 0.175510004, 6.382151604,11.623746872,20.392612457, 0.488461673, 0.489730835, 0.490726680, 6.382033348,11.623592377,20.392440796, 0.000140000, 0.000145833, 0.000290000, 0.000000000, 0.000000000, 0.000000000, 0.247125000, 0.247644171, 0.248789996, 0.000000000, 0.000000000, 0.000000000, 0.240836665, 0.241212502, 0.242609993, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
012,20.0, 0.176870003, 0.178207502, 0.192641661, 6.845594883,12.103567123,20.879419327, 0.000423333, 0.000435000, 0.000600000, 6.845461845,12.103392601,20.879247665, 0.000178333, 0.000185000, 0.000196667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
013,20.0, 0.167453334, 0.167949170, 0.168274999, 6.872488499,12.117192268,20.889865875, 0.000421667, 0.000427500, 0.000450000, 6.872354984,12.117073059,20.889709473, 0.000178333, 0.000193333, 0.000198333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
014,20.0, 0.176288337, 0.178298339, 0.179091662, 6.861583233,12.103599548,20.880023956, 0.000370000, 0.000445833, 0.000455000, 6.861423492,12.103437424,20.879852295, 0.000193333, 0.000200833, 0.000213333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
015,20.0, 0.167646661, 0.167859167, 0.168180004, 6.855750084,12.121606827,20.891820908, 0.000376667, 0.000413333, 0.000598333, 6.855583191,12.121443748,20.891670227, 0.000180000, 0.000191667, 0.000380000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
000,20.0, 0.165936664, 0.167958334, 0.168459997, 6.832029819,13.877642632,17.429948807, 0.000451667, 0.000513333, 0.000590000, 6.831824780,13.877478600,17.429647446, 0.000213333, 0.000276667, 0.000331667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
001,20.0, 0.172814995, 0.173406661, 0.175828338, 6.827308178,13.862561226,17.424663544, 0.000445000, 0.000490000, 0.000696667, 6.827123165,13.862310410,17.424470901, 0.000251667, 0.000270833, 0.000336667, 0.000000000, 0.000000000, 0.023656666, 0.000000000, 0.000000000, 0.248776659, 0.000000000, 0.000000000, 0.241921663, 0.000000000, 0.000000000, 0.240109995, 0.000000000, 0.000000000, 1.000000000,         1048576,002,000001
002,20.0, 0.174668327, 0.185809165, 0.211951673, 6.825256348,13.863109589,17.387584686, 0.000440000, 0.000495000, 0.000716667, 3.060995102, 3.071018219, 3.087463379, 0.000260000, 0.000306667, 0.000380000, 3.514293432,10.546063423,14.066983223, 0.000000000, 0.000000000, 0.000000000, 0.238690004, 0.239335835, 0.276573330, 0.000000000, 0.000000000, 0.000000000,511.000000000,1565.000000000,2075.000000000,         1048576,002,000001
003,20.0, 0.165535003, 0.167574167, 0.168268338, 6.835519791,13.885725021,17.428104401, 0.000476667, 0.000510000, 0.000523333, 6.835299969,13.885501862,17.427904129, 0.000266667, 0.000295833, 0.000306667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
004,20.0, 0.173323333, 0.175060004, 0.185454994, 6.336986542,13.383462906,16.933317184, 0.485173345, 0.485505015, 0.491696656, 6.336810112,13.383297920,16.933118820, 0.000173333, 0.000206667, 0.000263333, 0.000000000, 0.000000000, 0.000000000, 0.244870007, 0.245147496, 0.249623328, 0.000000000, 0.000000000, 0.000000000, 0.239515007, 0.239892498, 0.242656663, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
005,20.0, 0.164153337, 0.169708326, 0.170273334, 6.835319996,13.882690430,17.429067612, 0.000415000, 0.000498333, 0.000628333, 6.835231781,13.882529259,17.428842545, 0.000185000, 0.000276667, 0.000436667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
006,20.0, 0.172501668, 0.173454165, 0.189128339, 6.827713490,13.870684624,17.415912628, 0.000415000, 0.000535833, 0.000608333, 6.827536583,13.870561600,17.415735245, 0.000183333, 0.000305000, 0.000368333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
007,20.0, 0.165961668, 0.167896673, 0.168654993, 6.835686684,13.884613037,17.427295685, 0.000478333, 0.000540000, 0.000578333, 6.835531712,13.884415627,17.427078247, 0.000268333, 0.000322500, 0.000356667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
008,20.0, 0.166458338, 0.168020830, 0.168636665, 6.831709862,13.878273010,17.423427582, 0.000520000, 0.000535833, 0.000591667, 6.831570148,13.878101349,17.423229218, 0.000298333, 0.000311667, 0.000363333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,002,000001
009,20.0, 0.176953331, 0.178248331, 0.191881672, 6.820878506,13.868595123,17.418685913, 0.000515000, 0.000568333, 0.000645000, 6.820698261,13.868425369,17.418495178, 0.000303333, 0.000324167, 0.000421667, 3.476924896, 3.503000736, 6.991034985, 0.000000000, 0.000000000, 0.000000000, 0.238635004, 0.239374161, 0.244080007, 0.000000000, 0.000000000, 0.000000000,428.000000000,432.000000000,855.000000000,         1048576,002,000001
