tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1677089, 1677089,   15.623287,   30.000000,11303.385742,11164.913086,   78.440964,  118.693001,11077.034180,10923.241211,   1677089,               0,000,000
000,   1685200, 1685200,   15.838662,   30.000000,11295.130859,11172.956055,   78.599861,  118.820892,11068.498047,10930.826172,   1685200,               0,000,001
