tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,    377043,  377043,    7.627143,   30.000000,15081.236328,14899.903320,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,    377214,  377214,    7.633525,   30.000000,15002.769531,14978.387695,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,    377384,  377384,    7.629544,   30.000000,15089.497070,14891.617188,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,    377828,  377828,    7.622186,   30.000000,15007.829102,14973.298828,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,    377482,  377482,    7.621644,   30.000000,15089.093750,14892.046875,               0
-------------------------------------------------------------------------------------------------------

