tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00061500,00061500,010,00123000,00000000,001024,001,000,0512
001,00061300,00061300,010,00122600,00000000,001024,001,000,0512
002,00061100,00061100,010,00122200,00000000,001024,001,000,0512
003,00061900,00061900,010,00123800,00000000,001024,001,000,0512
004,00061700,00061700,010,00123400,00000000,001024,001,000,0512
005,00061273,00061273,010,00122546,00000000,001024,001,000,0512
006,00062800,00062800,010,00125600,00000000,001024,001,000,0512
007,00063251,00063251,010,00126502,00000000,001024,001,000,0512
008,00063039,00063039,010,00126078,00000000,001024,001,000,0512
009,00061273,00061273,010,00122546,00000000,001024,001,000,0512
010,00062200,00062200,010,00124400,00000000,001024,001,000,0512
011,00064000,00064000,010,00128000,00000000,001024,001,000,0512
012,00064144,00064144,010,00128288,00000000,001024,001,000,0512
013,00061500,00061500,010,00123000,00000000,001024,001,000,0512
014,00063773,00063773,010,00127546,00000000,001024,001,000,0512
015,00064815,00064815,010,00129630,00000000,001024,001,000,0512
016,00061762,00061762,010,00123524,00000000,001024,001,000,0512
017,00064127,00064127,010,00128254,00000000,001024,001,000,0512
018,00063809,00063809,010,00127618,00000000,001024,001,000,0512
019,00064200,00064200,010,00128400,00000000,001024,001,000,0512
020,00063935,00063935,010,00127870,00000000,001024,001,000,0512
021,00064900,00064900,010,00129800,00000000,001024,001,000,0512
022,00064100,00064100,010,00128200,00000000,001024,001,000,0512
023,00063800,00063800,010,00127600,00000000,001024,001,000,0512
024,00063721,00063721,010,00127442,00000000,001024,001,000,0512
025,00064400,00064400,010,00128800,00000000,001024,001,000,0512
026,00064200,00064200,010,00128400,00000000,001024,001,000,0512
027,00064106,00064106,010,00128212,00000000,001024,001,000,0512
028,00064312,00064312,010,00128624,00000000,001024,001,000,0512
029,00064305,00064305,010,00128610,00000000,001024,001,000,0512
030,00063700,00063700,010,00127400,00000000,001024,001,000,0512
031,00064200,00064200,010,00128400,00000000,001024,001,000,0512
000,00061400,00061400,010,00122800,00000000,001024,001,001,0512
001,00068558,00068558,010,00137116,00000000,001024,001,001,0512
002,00061327,00061327,010,00122654,00000000,001024,001,001,0512
003,00068712,00068712,010,00137424,00000000,001024,001,001,0512
004,00061648,00061648,010,00123296,00000000,001024,001,001,0512
005,00070000,00070000,010,00140000,00000000,001024,001,001,0512
006,00067971,00067971,010,00135942,00000000,001024,001,001,0512
007,00063040,00063040,010,00126080,00000000,001024,001,001,0512
008,00062800,00062800,010,00125600,00000000,001024,001,001,0512
009,00068179,00068179,010,00136358,00000000,001024,001,001,0512
010,00061700,00061700,010,00123400,00000000,001024,001,001,0512
011,00071900,00071900,010,00143800,00000000,001024,001,001,0512
012,00063591,00063591,010,00127182,00000000,001024,001,001,0512
013,00071600,00071600,010,00143200,00000000,001024,001,001,0512
014,00064075,00064075,010,00128150,00000000,001024,001,001,0512
015,00072300,00072300,010,00144600,00000000,001024,001,001,0512
016,00069828,00069828,010,00139656,00000000,001024,001,001,0512
017,00071602,00071602,010,00143204,00000000,001024,001,001,0512
018,00061400,00061400,010,00122800,00000000,001024,001,001,0512
019,00064200,00064200,010,00128400,00000000,001024,001,001,0512
020,00064400,00064400,010,00128800,00000000,001024,001,001,0512
021,00071100,00071100,010,00142200,00000000,001024,001,001,0512
022,00071600,00071600,010,00143200,00000000,001024,001,001,0512
023,00063500,00063500,010,00127000,00000000,001024,001,001,0512
024,00072100,00072100,010,00144200,00000000,001024,001,001,0512
025,00064100,00064100,010,00128200,00000000,001024,001,001,0512
026,00063300,00063300,010,00126600,00000000,001024,001,001,0512
027,00071700,00071700,010,00143400,00000000,001024,001,001,0512
028,00064426,00064426,010,00128852,00000000,001024,001,001,0512
029,00071845,00071845,010,00143690,00000000,001024,001,001,0512
030,00063195,00063195,010,00126390,00000000,001024,001,001,0512
031,00071253,00071253,010,00142506,00000000,001024,001,001,0512
000,00064476,00064476,010,00128952,00000000,001024,001,002,0512
001,00063218,00063218,010,00126436,00000000,001024,001,002,0512
002,00064300,00064300,010,00128600,00000000,001024,001,002,0512
003,00063291,00063291,010,00126582,00000000,001024,001,002,0512
004,00064000,00064000,010,00128000,00000000,001024,001,002,0512
005,00063213,00063213,010,00126426,00000000,001024,001,002,0512
006,00064600,00064600,010,00129200,00000000,001024,001,002,0512
007,00062922,00062922,010,00125844,00000000,001024,001,002,0512
008,00064200,00064200,010,00128400,00000000,001024,001,002,0512
009,00065513,00065513,010,00131026,00000000,001024,001,002,0512
010,00064700,00064700,010,00129400,00000000,001024,001,002,0512
011,00064584,00064584,010,00129168,00000000,001024,001,002,0512
012,00065900,00065900,010,00131800,00000000,001024,001,002,0512
013,00067808,00067808,010,00135616,00000000,001024,001,002,0512
