tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.000880,       0.000,    0.002126,    0.000488,             256
000,        32,       1,    0.000644,       0.000,    0.010623,    0.000277,             512
000,        64,       1,    0.001133,       0.000,    0.002930,    0.000308,            1024
000,       128,       1,    0.001393,       0.000,    0.057882,    0.000142,            2048
000,       256,       1,    0.002826,       0.000,    0.050240,    0.000367,            4096
000,       512,       1,    0.005752,       0.000,    0.011894,    0.000468,            8192
000,      1024,       1,    0.010476,       0.001,    0.172316,    0.000438,           16384
000,      2048,       1,    0.019878,       0.001,    0.331268,    0.000370,           32768
000,      4096,       1,    0.039419,       0.002,    1.215798,    0.000530,           65536
000,      8192,       1,    0.067417,       0.004,    1.436607,    0.000333,          131072
000,     16384,       1,    0.136423,       0.007,    1.075987,    0.000283,          262144
000,     32768,       1,    0.273647,       0.010,    0.356390,    0.000550,          524288
000,     65536,       1,    0.756645,       0.019,    5.197768,    0.000665,         1048576
000,    131072,       1,    1.503635,       0.036,    9.937848,    0.000780,         2097152
000,    262144,       1,    2.083217,       0.072,    2.070730,    0.000697,         4194304
000,    524288,       1,    4.093194,       0.135,   46.970490,    0.001233,         8388608
000,   1048576,       1,    7.927804,       0.265,  113.322723,    0.001050,        16777216
001,        16,       1,    0.001185,       0.000,    0.005320,    0.000760,             256
001,        32,       1,    0.001090,       0.000,    0.000955,    0.000600,             512
001,        64,       1,    0.001585,       0.000,    0.011890,    0.000640,            1024
001,       128,       1,    0.002155,       0.000,    0.010335,    0.000365,            2048
001,       256,       1,    0.004790,       0.000,    0.009585,    0.000390,            4096
001,       512,       1,    0.007120,       0.000,    0.141515,    0.000440,            8192
001,      1024,       1,    0.014575,       0.001,    0.162100,    0.000595,           16384
001,      2048,       1,    0.028330,       0.001,    0.386570,    0.000505,           32768
001,      4096,       1,    0.100075,       0.002,    1.444805,    0.000345,           65536
001,      8192,       1,    0.105835,       0.004,    2.082685,    0.000385,          131072
001,     16384,       1,    0.174207,       0.007,    3.001701,    0.000404,          262144
001,     32768,       1,    0.353928,       0.010,    2.233676,    0.000517,          524288
001,     65536,       1,    0.746595,       0.019,    8.438175,    0.000765,         1048576
001,    131072,       1,    0.986617,       0.036,   27.093643,    0.000480,         2097152
001,    262144,       1,    2.036527,       0.072,   33.921387,    0.000700,         4194304
001,    524288,       1,    4.351227,       0.135,   26.513910,    0.001147,         8388608
001,   1048576,       1,    8.071257,       0.265,  121.249481,    0.000847,        16777216
002,        16,       1,    0.001287,       0.000,    0.002540,    0.000813,             256
002,        32,       1,    0.001200,       0.000,    0.003533,    0.000587,             512
002,        64,       1,    0.001413,       0.000,    0.014720,    0.000333,            1024
002,       128,       1,    0.002753,       0.000,    0.021847,    0.000653,            2048
002,       256,       1,    0.004407,       0.000,    0.104160,    0.000327,            4096
002,       512,       1,    0.008500,       0.000,    0.076393,    0.000453,            8192
002,      1024,       1,    0.015813,       0.001,    0.308180,    0.000353,           16384
002,      2048,       1,    0.031267,       0.001,    0.826833,    0.000447,           32768
002,      4096,       1,    0.064907,       0.002,    1.255987,    0.000580,           65536
002,      8192,       1,    0.129587,       0.004,    2.496987,    0.000567,          131072
002,     16384,       1,    0.202067,       0.007,    3.993453,    0.000500,          262144
002,     32768,       1,    0.305587,       0.010,    1.641793,    0.000420,          524288
002,     65536,       1,    0.601467,       0.019,    0.000887,    0.000547,         1048576
002,    131072,       1,    0.998227,       0.036,   34.681274,    0.000747,         2097152
002,    262144,       1,    2.034367,       0.072,   10.339610,    0.000570,         4194304
002,    524288,       1,    4.018816,       0.135,  102.872612,    0.000937,         8388608
002,   1048576,       1,    7.898746,       0.265,  257.066681,    0.000870,        16777216
003,        16,       1,    0.001307,       0.000,    0.007612,    0.000833,             256
003,        32,       1,    0.000634,       0.000,    0.004640,    0.000125,             512
003,        64,       1,    0.001147,       0.000,    0.030480,    0.000140,            1024
003,       128,       1,    0.002167,       0.000,    0.037053,    0.000140,            2048
003,       256,       1,    0.004060,       0.000,    0.062580,    0.000140,            4096
003,       512,       1,    0.008620,       0.000,    0.050693,    0.000427,            8192
003,      1024,       1,    0.015720,       0.001,    0.236040,    0.000307,           16384
003,      2048,       1,    0.031280,       0.001,    0.705167,    0.000433,           32768
003,      4096,       1,    0.064040,       0.002,    0.740187,    0.000627,           65536
003,      8192,       1,    0.128660,       0.004,    0.705620,    0.000613,          131072
003,     16384,       1,    0.259080,       0.007,    1.213967,    0.000740,          262144
003,     32768,       1,    0.287140,       0.010,    1.948323,    0.000440,          524288
003,     65536,       1,    0.580023,       0.019,    4.618363,    0.000627,         1048576
003,    131072,       1,    1.002473,       0.036,   25.090200,    0.000847,         2097152
003,    262144,       1,    3.310198,       0.072,   12.399282,    0.001958,         4194304
003,    524288,       1,    4.105390,       0.135,  127.093094,    0.001287,         8388608
003,   1048576,       1,    8.369683,       0.265,  161.431030,    0.001147,        16777216
004,        16,       1,    0.001051,       0.000,    0.002225,    0.000668,             256
004,        32,       1,    0.000789,       0.000,    0.001331,    0.000356,             512
004,        64,       1,    0.000983,       0.000,    0.029332,    0.000259,            1024
004,       128,       1,    0.001728,       0.000,    0.025571,    0.000288,            2048
004,       256,       1,    0.002880,       0.000,    0.104608,    0.000257,            4096
004,       512,       1,    0.005789,       0.000,    0.102823,    0.000200,            8192
004,      1024,       1,    0.012145,       0.001,    0.251255,    0.000537,           16384
004,      2048,       1,    0.021008,       0.001,    0.656524,    0.000444,           32768
004,      4096,       1,    0.044316,       0.002,    0.254057,    0.000503,           65536
004,      8192,       1,    0.104033,       0.004,    0.001440,    0.000720,          131072
004,     16384,       1,    0.219331,       0.007,    0.001015,    0.000817,          262144
004,     32768,       1,    0.359811,       0.010,    0.001415,    0.000699,          524288
004,     65536,       1,    0.766080,       0.019,    0.602285,    0.000515,         1048576
004,    131072,       1,    1.081780,       0.036,   17.904461,    0.000487,         2097152
004,    262144,       1,    2.169820,       0.072,   23.296221,    0.000847,         4194304
004,    524288,       1,    4.005713,       0.135,   34.912598,    0.001087,         8388608
004,   1048576,       1,    8.031794,       0.265,   40.056763,    0.001153,        16777216
005,        16,       1,    0.002413,       0.000,    0.004480,    0.001900,             256
005,        32,       1,    0.000833,       0.000,    0.006747,    0.000220,             512
005,        64,       1,    0.002000,       0.000,    0.016680,    0.000927,            1024
005,       128,       1,    0.002840,       0.000,    0.017980,    0.000700,            2048
005,       256,       1,    0.004293,       0.000,    0.032207,    0.000260,            4096
005,       512,       1,    0.008300,       0.000,    0.198487,    0.000353,            8192
005,      1024,       1,    0.015740,       0.001,    0.323260,    0.000307,           16384
005,      2048,       1,    0.032387,       0.001,    0.106100,    0.000213,           32768
005,      4096,       1,    0.061987,       0.002,    1.155647,    0.000413,           65536
005,      8192,       1,    0.123573,       0.004,    2.189040,    0.000487,          131072
005,     16384,       1,    0.164455,       0.007,    4.193686,    0.000436,          262144
005,     32768,       1,    0.334393,       0.010,    2.586503,    0.000509,          524288
005,     65536,       1,    0.682724,       0.019,    3.934707,    0.000712,         1048576
005,    131072,       1,    1.311975,       0.036,   21.400574,    0.000655,         2097152
005,    262144,       1,    1.982690,       0.072,   52.119556,    0.000767,         4194304
005,    524288,       1,    5.390934,       0.135,   16.927883,    0.001040,         8388608
005,   1048576,       1,    7.898093,       0.265,   80.842430,    0.001027,        16777216
006,        16,       1,    0.000995,       0.000,    0.003190,    0.000605,             256
006,        32,       1,    0.000650,       0.000,    0.001965,    0.000215,             512
006,        64,       1,    0.001307,       0.000,    0.017467,    0.000220,            1024
006,       128,       1,    0.002313,       0.000,    0.033147,    0.000327,            2048
006,       256,       1,    0.004053,       0.000,    0.053587,    0.000160,            4096
006,       512,       1,    0.008160,       0.000,    0.041813,    0.000420,            8192
006,      1024,       1,    0.015807,       0.001,    0.355900,    0.000380,           16384
006,      2048,       1,    0.032440,       0.001,    0.138553,    0.000347,           32768
006,      4096,       1,    0.064013,       0.002,    1.033653,    0.000780,           65536
006,      8192,       1,    0.106000,       0.004,    1.859345,    0.000505,          131072
006,     16384,       1,    0.211665,       0.007,    3.587065,    0.000565,          262144
006,     32768,       1,    0.371697,       0.010,    4.470156,    0.000505,          524288
006,     65536,       1,    0.537177,       0.019,   16.881130,    0.000513,         1048576
006,    131072,       1,    1.086040,       0.036,   14.735467,    0.000507,         2097152
006,    262144,       1,    1.968733,       0.072,   54.102825,    0.000780,         4194304
006,    524288,       1,    3.945327,       0.135,   98.926170,    0.000790,         8388608
006,   1048576,       1,    8.018527,       0.265,  201.581314,    0.000780,        16777216
007,        16,       1,    0.001258,       0.000,    0.009942,    0.000761,             256
007,        32,       1,    0.001983,       0.000,    0.006359,    0.001467,             512
007,        64,       1,    0.001229,       0.000,    0.021149,    0.000234,            1024
007,       128,       1,    0.002285,       0.000,    0.029081,    0.000320,            2048
007,       256,       1,    0.003862,       0.000,    0.033732,    0.000228,            4096
007,       512,       1,    0.007399,       0.000,    0.183657,    0.000240,            8192
007,      1024,       1,    0.015001,       0.001,    0.127068,    0.000314,           16384
007,      2048,       1,    0.029153,       0.001,    0.470897,    0.000679,           32768
007,      4096,       1,    0.061171,       0.002,    0.193108,    0.000560,           65536
007,      8192,       1,    0.119251,       0.004,    0.220468,    0.000388,          131072
007,     16384,       1,    0.246778,       0.007,    0.399686,    0.000435,          262144
007,     32768,       1,    0.375675,       0.010,    0.629835,    0.000725,          524288
007,     65536,       1,    0.642257,       0.019,    1.366538,    0.000547,         1048576
007,    131072,       1,    0.984600,       0.036,   16.920164,    0.000873,         2097152
007,    262144,       1,    2.980655,       0.072,    4.152983,    0.000955,         4194304
007,    524288,       1,    3.985427,       0.135,   55.012444,    0.001223,         8388608
007,   1048576,       1,    8.011247,       0.265,   56.398941,    0.000853,        16777216
008,        16,       1,    0.000623,       0.000,    0.016328,    0.000329,             256
008,        32,       1,    0.000568,       0.000,    0.011562,    0.000223,             512
008,        64,       1,    0.000863,       0.000,    0.027768,    0.000156,            1024
008,       128,       1,    0.001553,       0.000,    0.024867,    0.000193,            2048
008,       256,       1,    0.002804,       0.000,    0.025684,    0.000286,            4096
008,       512,       1,    0.005120,       0.000,    0.162930,    0.000202,            8192
008,      1024,       1,    0.010026,       0.001,    0.400598,    0.000278,           16384
008,      2048,       1,    0.019680,       0.001,    0.000703,    0.000232,           32768
008,      4096,       1,    0.041255,       0.002,    0.854938,    0.000509,           65536
008,      8192,       1,    0.068563,       0.004,    1.180523,    0.000460,          131072
008,     16384,       1,    0.134540,       0.007,    1.721013,    0.000340,          262144
008,     32768,       1,    0.268823,       0.010,    4.204083,    0.000433,          524288
008,     65536,       1,    0.738280,       0.019,    6.531557,    0.000625,         1048576
008,    131072,       1,    0.995737,       0.036,   31.641527,    0.000497,         2097152
008,    262144,       1,    2.147843,       0.072,   21.149004,    0.001163,         4194304
008,    524288,       1,    4.010350,       0.135,  106.891136,    0.001457,         8388608
008,   1048576,       1,   15.477580,       0.265,    0.001587,    0.001953,        16777216
009,        16,       1,    0.001075,       0.000,    0.013890,    0.000405,             256
009,        32,       1,    0.000610,       0.000,    0.016675,    0.000140,             512
009,        64,       1,    0.001015,       0.000,    0.033230,    0.000135,            1024
009,       128,       1,    0.001815,       0.000,    0.039575,    0.000120,            2048
009,       256,       1,    0.003475,       0.000,    0.047130,    0.000130,            4096
009,       512,       1,    0.009645,       0.000,    0.025505,    0.001260,            8192
009,      1024,       1,    0.013925,       0.001,    0.262710,    0.000655,           16384
009,      2048,       1,    0.026770,       0.001,    0.736940,    0.000335,           32768
009,      4096,       1,    0.055685,       0.002,    0.422460,    0.000530,           65536
009,      8192,       1,    0.110565,       0.004,    0.466780,    0.000515,          131072
009,     16384,       1,    0.184143,       0.007,    0.217760,    0.000228,          262144
009,     32768,       1,    0.347760,       0.010,    3.278324,    0.000484,          524288
009,     65536,       1,    0.608817,       0.019,   18.042406,    0.000553,         1048576
009,    131072,       1,    1.002587,       0.036,   26.092344,    0.000513,         2097152
009,    262144,       1,    1.969253,       0.072,   35.956680,    0.000667,         4194304
009,    524288,       1,    7.549657,       0.135,    0.001813,    0.001165,         8388608
009,   1048576,       1,    7.988230,       0.265,  129.323410,    0.001177,        16777216
010,        16,       1,    0.001033,       0.000,    0.006307,    0.000640,             256
010,        32,       1,    0.001747,       0.000,    0.010560,    0.001060,             512
010,        64,       1,    0.001153,       0.000,    0.031220,    0.000140,            1024
010,       128,       1,    0.002340,       0.000,    0.049687,    0.000347,            2048
010,       256,       1,    0.004640,       0.000,    0.116333,    0.000453,            4096
010,       512,       1,    0.008087,       0.000,    0.164727,    0.000307,            8192
010,      1024,       1,    0.016160,       0.001,    0.078813,    0.000253,           16384
