tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     22577,   22577,    0.220838,   30.000000,21846.316406,  653.286743,21160.248047,   23.447380,  683.509766,  627.839355,               0,000,000
001,     22577,   22577,    0.222076,   30.000000,21861.699219,  638.090698,21193.572266,   21.658138,  665.520142,  614.296875,               0,000,000
002,     22576,   22576,    0.225359,   30.000000,21870.144531,  629.243530,21197.498047,   21.612812,  670.413147,  605.798523,               0,000,000
003,     22576,   22576,    0.227026,   30.000000,21864.783203,  634.788330,21212.500000,   30.653372,  650.161133,  602.356445,               0,000,000
004,     22577,   22577,    0.211458,   30.000000,21886.664062,  613.152466,21247.960938,   20.834648,  636.731750,  590.646729,               0,000,000
005,     22576,   22576,    0.212797,   30.000000,21819.179688,  680.035522,21102.001953,   24.651340,  714.529175,  652.669067,               0,000,000
006,     22577,   22577,    0.210053,   30.000000,21889.722656,  610.165344,21251.982422,   20.483391,  635.538086,  587.827515,               0,000,000
007,     22577,   22577,    0.210149,   30.000000,21881.748047,  618.238770,21245.693359,   29.314468,  634.196777,  587.219910,               0,000,000
008,     22577,   22577,    0.276895,   30.000000,21760.271484,  739.868774,20996.785156,   26.372902,  759.872009,  711.033447,               0,000,000
009,     22576,   22576,    0.224802,   30.000000,21811.187500,  688.263550,21134.572266,   28.636803,  674.996460,  658.226868,               0,000,000
010,     22577,   22577,    0.263131,   30.000000,21803.871094,  696.220398,21119.730469,   23.748402,  682.220825,  670.726379,               0,000,000
011,     22577,   22577,    0.258892,   30.000000,21793.171875,  707.049255,21095.314453,   22.140387,  696.095520,  683.369141,               0,000,000
012,     22576,   22576,    0.216525,   30.000000,21819.888672,  679.593811,21145.699219,   21.045959,  672.547546,  656.986389,               0,000,000
013,     22577,   22577,    0.238253,   30.000000,21814.152344,  685.975342,21123.318359,   21.277422,  689.212830,  663.267578,               0,000,000
014,     22576,   22576,    0.245720,   30.000000,21803.185547,  696.620422,21113.892578,   29.578142,  687.696350,  665.477051,               0,000,000
015,     22576,   22576,    0.245873,   30.000000,21791.507812,  708.225342,21054.199219,   22.447720,  735.395020,  684.122986,               0,000,000
000,     23183,   23183,    0.231787,   30.000000,21831.224609,  668.357666,21149.585938,   30.934980,  679.202820,  635.511658,               0,000,001
001,     23183,   23183,    0.217758,   30.000000,21861.443359,  638.182373,21196.755859,   22.873240,  662.062683,  613.116760,               0,000,001
002,     23184,   23184,    0.218509,   30.000000,21855.208984,  644.791077,21187.771484,   31.323565,  665.254333,  611.556824,               0,000,001
003,     23183,   23183,    0.247227,   30.000000,21838.947266,  660.760132,21143.367188,   32.904732,  692.890076,  625.554443,               0,000,001
004,     23183,   23183,    0.225850,   30.000000,21861.181641,  638.221863,21203.431641,   30.977123,  655.664734,  605.463013,               0,000,001
005,     23183,   23183,    0.214154,   30.000000,21820.679688,  678.704407,21117.089844,   32.469109,  701.034851,  643.515320,               0,000,001
006,     23183,   23183,    0.215907,   30.000000,21881.490234,  617.738708,21234.257812,   29.992790,  644.919250,  586.037720,               0,000,001
007,     23183,   23183,    0.216030,   30.000000,21884.826172,  614.844055,21256.804688,   20.830351,  626.251587,  592.318054,               0,000,001
008,     23183,   23183,    0.231164,   30.000000,21759.310547,  740.709045,21012.392578,   31.299931,  743.765503,  706.949707,               0,000,001
009,     23184,   23184,    0.219586,   30.000000,21832.447266,  667.653625,21165.677734,   20.682829,  665.162415,  645.637207,               0,000,001
010,     23183,   23183,    0.230780,   30.000000,21818.033203,  681.868408,21133.828125,   28.574600,  682.455200,  651.751892,               0,000,001
011,     23183,   23183,    0.224609,   30.000000,21812.001953,  688.124817,21129.082031,   28.697018,  681.204956,  657.926636,               0,000,001
012,     23184,   23184,    0.219367,   30.000000,21831.412109,  668.918884,21154.964844,   21.123541,  674.728455,  646.283997,               0,000,001
013,     23183,   23183,    0.219201,   30.000000,21812.599609,  686.883667,21136.238281,   28.430124,  674.797119,  657.035095,               0,000,001
014,     23184,   23184,    0.218115,   30.000000,21825.283203,  675.160706,21164.417969,   28.935934,  659.311829,  644.824890,               0,000,001
015,     23183,   23183,    0.219193,   30.000000,21789.580078,  709.977112,21054.974609,   28.553028,  732.836792,  679.926147,               0,000,001
