tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    349376,    5459,  285.080750,   30.000000,22218.623047,  283.631836,21751.812500,    2.105768,  465.409485,  280.575073,          262144,000,000
000,    349824,    5466,  284.364990,   30.000000,22217.494141,  282.906036,21748.841797,    1.343667,  467.315430,  280.454956,        16777216,000,000
000,    349312,    5458,  266.834137,   30.000000,22232.867188,  265.731018,21816.255859,    1.177373,  415.536255,  263.647095,       134217728,000,000
001,    349376,    5459,  310.920929,   30.000000,22192.890625,  309.741211,21722.240234,    1.585105,  469.128754,  307.334106,          262144,000,000
001,    349824,    5466,  289.627655,   30.000000,22210.388672,  288.364868,21761.761719,    1.403917,  447.555206,  286.115875,        16777216,000,000
001,    349376,    5459,  295.820129,   30.000000,22204.228516,  294.597198,21751.646484,    1.297598,  451.460693,  292.445435,       134217728,000,000
002,    349312,    5458,  280.613129,   30.000000,22222.837891,  279.274994,21738.511719,    1.490306,  483.019012,  276.613800,          262144,000,000
002,    349824,    5466,  258.529083,   30.000000,22241.185547,  257.462402,21821.802734,    1.211147,  418.338867,  255.376602,        16777216,000,000
002,    349376,    5459,  275.497772,   30.000000,22224.462891,  274.285278,21783.615234,    1.470107,  439.584747,  271.882385,       134217728,000,000
003,    349376,    5459,  261.080658,   30.000000,22242.925781,  260.029633,21819.279297,    1.207048,  422.576630,  257.934479,          262144,000,000
003,    349824,    5466,  264.416229,   30.000000,22235.667969,  263.129242,21798.378906,    1.277682,  436.253448,  260.956726,        16777216,000,000
003,    349376,    5459,  260.106445,   30.000000,22240.023438,  258.914978,21823.667969,    1.237173,  415.259888,  256.769287,       134217728,000,000
004,    349312,    5458,  271.787689,   30.000000,22229.669922,  270.679047,21798.082031,    1.692274,  430.545715,  268.080414,          262144,000,000
004,    349888,    5467,  265.182983,   30.000000,22237.074219,  264.116058,21811.599609,    1.390521,  424.508209,  261.831055,        16777216,000,000
004,    349376,    5459,  268.066833,   30.000000,22233.730469,  266.964874,21808.652344,    1.296302,  424.097046,  264.804382,       134217728,000,000
005,    349376,    5459,  258.053436,   30.000000,22245.888672,  257.053253,21831.140625,    1.366348,  413.680725,  254.807327,          262144,000,000
005,    349888,    5467,  275.823700,   30.000000,22226.841797,  274.532806,21782.847656,    1.451558,  442.813385,  272.174530,        16777216,000,000
005,    349376,    5459,  268.333374,   30.000000,22232.908203,  266.873566,21795.099609,    1.508884,  436.744324,  264.479279,       134217728,000,000
006,    349312,    5458,  262.440186,   30.000000,22239.248047,  261.413727,21808.476562,    1.312958,  429.681396,  259.027679,          262144,000,000
006,    349888,    5467,  262.234711,   30.000000,22239.935547,  261.157074,21815.750000,    1.304118,  423.026550,  258.954590,        16777216,000,000
006,    349376,    5459,  273.221527,   30.000000,22228.570312,  272.086487,21790.248047,    1.409156,  437.210083,  269.780243,       134217728,000,000
007,    349312,    5458,  272.441711,   30.000000,22229.166016,  271.314484,21797.777344,    1.415809,  430.174561,  269.010254,          262144,000,000
007,    349888,    5467,  270.470825,   30.000000,22232.017578,  269.209412,21801.250000,    1.472381,  429.659485,  266.899200,        16777216,000,000
007,    349376,    5459,  277.698792,   30.000000,22224.154297,  276.470673,21780.871094,    1.374699,  442.150085,  274.145935,       134217728,000,000
008,    349312,    5458,  278.236816,   30.000000,22223.470703,  277.002319,21785.673828,    1.448974,  436.674957,  274.653351,          262144,000,000
008,    349824,    5466,  277.488464,   30.000000,22222.978516,  276.042816,21768.492188,    1.653208,  453.333435,  273.476807,        16777216,000,000
008,    349312,    5458,  264.020630,   30.000000,22235.601562,  262.871552,21811.089844,    1.380229,  423.499603,  260.636780,       134217728,000,000
009,    349312,    5458,  293.995850,   30.000000,22207.884766,  292.856628,21758.337891,    1.626186,  448.335052,  290.278809,          262144,000,000
009,    349888,    5467,  294.824036,   30.000000,22207.710938,  293.623291,21750.689453,    1.691126,  455.857788,  290.844238,        16777216,000,000
009,    349376,    5459,  296.453247,   30.000000,22205.123047,  295.205811,21748.070312,    1.711480,  455.820557,  292.545013,       134217728,000,000
010,    349312,    5458,  269.056091,   30.000000,22233.160156,  267.950592,21795.015625,    1.475559,  437.000793,  265.528107,          262144,000,000
010,    349888,    5467,  257.616577,   30.000000,22244.945312,  256.513000,21827.103516,    1.310104,  416.801147,  254.316254,        16777216,000,000
010,    349376,    5459,  274.223846,   30.000000,22227.666016,  273.035889,21791.306641,    1.630522,  435.217926,  270.492676,       134217728,000,000
011,    349312,    5458,  264.365814,   30.000000,22237.558594,  263.179993,21819.855469,    1.329337,  416.583191,  260.922882,          262144,000,000
011,    349888,    5467,  265.105835,   30.000000,22236.998047,  263.884399,21816.962891,    1.366673,  418.940674,  261.597687,        16777216,000,000
011,    349376,    5459,  266.850098,   30.000000,22234.152344,  265.410065,21804.308594,    1.526076,  428.763214,  263.004272,       134217728,000,000
012,    349312,    5458,  267.960754,   30.000000,22233.789062,  266.877960,21807.011719,    1.403174,  425.680450,  264.549591,          262144,000,000
012,    349888,    5467,  264.965576,   30.000000,22237.371094,  263.907593,21812.607422,    1.270417,  423.748077,  261.713135,        16777216,000,000
012,    349376,    5459,  268.818451,   30.000000,22232.691406,  267.405853,21792.789062,    1.624033,  438.786652,  264.790680,       134217728,000,000
013,    349312,    5458,  259.247711,   30.000000,22242.767578,  258.261932,21815.222656,    1.320357,  426.314117,  256.009979,          262144,000,000
013,    349888,    5467,  276.267456,   30.000000,22226.111328,  275.049835,21783.324219,    1.560137,  441.206390,  272.506073,        16777216,000,000
013,    349376,    5459,  267.758789,   30.000000,22234.248047,  266.557800,21810.152344,    1.342779,  422.790314,  264.266815,       134217728,000,000
014,    349312,    5458,  263.231689,   30.000000,22238.847656,  262.196747,21821.365234,    1.346403,  416.264648,  259.938354,          262144,000,000
014,    349888,    5467,  264.247131,   30.000000,22237.972656,  263.254089,21808.636719,    1.407901,  428.220123,  260.941925,        16777216,000,000
014,    349376,    5459,  274.372375,   30.000000,22227.306641,  273.219330,21780.382812,    1.526688,  445.733521,  270.701935,       134217728,000,000
015,    349312,    5458,  273.997040,   30.000000,22228.117188,  272.959534,21793.234375,    1.333671,  433.517151,  270.701172,          262144,000,000
015,    349824,    5466,  275.310944,   30.000000,22226.095703,  273.857330,21777.376953,    1.646394,  447.447357,  271.250427,        16777216,000,000
015,    349312,    5458,  282.126068,   30.000000,22217.712891,  280.835907,21772.257812,    1.464447,  444.110413,  278.403412,       134217728,000,000
016,    349312,    5458,  276.740570,   30.000000,22225.597656,  275.519745,21786.906250,    1.356650,  437.596436,  273.207214,          262144,000,000
016,    349824,    5466,  278.878387,   30.000000,22221.431641,  277.679047,21779.050781,    1.229289,  441.270355,  275.521606,        16777216,000,000
016,    349376,    5459,  277.941528,   30.000000,22222.402344,  276.944763,21793.744141,    1.169377,  427.542999,  274.869049,       134217728,000,000
017,    349312,    5458,  276.031799,   30.000000,22226.408203,  275.039246,21800.503906,    1.134130,  424.805725,  273.000946,          262144,000,000
017,    349824,    5466,  274.622253,   30.000000,22225.714844,  273.703125,21806.056641,    1.029228,  418.567505,  271.801605,        16777216,000,000
017,    349376,    5459,  275.897797,   30.000000,22224.468750,  274.982361,21803.947266,    1.021501,  419.449310,  273.096527,       134217728,000,000
018,    349312,    5458,  269.885345,   30.000000,22232.433594,  268.901154,21809.625000,    1.181836,  421.825531,  266.911774,          262144,000,000
018,    349824,    5466,  268.387390,   30.000000,22231.431641,  267.204346,21806.531250,    1.319993,  423.938995,  265.068726,        16777216,000,000
018,    349376,    5459,  269.139435,   30.000000,22231.076172,  267.940674,21795.652344,    1.256291,  434.486359,  265.883850,       134217728,000,000
019,    349312,    5458,  270.336609,   30.000000,22233.335938,  269.129272,21806.564453,    1.337206,  425.764832,  266.930786,          262144,000,000
019,    349824,    5466,  268.857513,   30.000000,22233.023438,  267.779175,21814.335938,    1.168494,  417.662994,  265.741028,        16777216,000,000
019,    349376,    5459,  271.679382,   30.000000,22229.917969,  270.559845,21811.007812,    1.168116,  417.875732,  268.548584,       134217728,000,000
