lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000151,0000030,0001012,0012875,0013406,0017072,0000049,001024,000,000,0016,01
0000000,0002438,0000561,0002009,0047529,0031540,0033723,0001649,001024,000,000,0016,01
0000000,0000320,0000030,0001005,0005130,0007705,0005190,0000023,001024,001,000,0016,01
0000000,0002950,0001172,0001994,0019266,0027401,0012093,0002166,001024,001,000,0016,01
0000000,0000361,0000030,0001005,0005200,0007704,0005240,0000024,001024,002,000,0016,01
0000000,0002944,0001193,0002011,0019978,0027272,0012714,0002171,001024,002,000,0016,01
0000000,0000151,0000030,0001011,0010490,0013024,0010250,0000036,001024,003,000,0016,01
0000000,0003117,0000531,0002069,0047830,0029515,0034464,0002348,001024,003,000,0016,01
0000000,0000171,0000030,0001014,0015760,0013736,0017533,0000049,001024,000,001,0016,01
0000000,0001810,0000551,0001693,0046457,0030508,0032361,0001003,001024,000,001,0016,01
0000000,0000361,0000030,0001005,0005190,0008746,0005210,0000023,001024,001,001,0016,01
0000000,0001974,0001032,0001755,0019096,0026169,0011743,0001092,001024,001,001,0016,01
0000000,0000391,0000030,0001005,0005270,0008727,0005250,0000023,001024,002,001,0016,01
0000000,0002018,0001182,0001758,0019817,0026240,0012394,0001131,001024,002,001,0016,01
0000000,0000160,0000030,0001012,0011101,0012934,0010539,0000034,001024,003,001,0016,01
0000000,0001994,0000510,0001729,0043482,0028413,0029936,0001119,001024,003,001,0016,01
0000000,0000141,0000030,0001014,0014968,0021931,0025888,0000055,001024,000,000,0128,01
0000000,0001440,0000411,0001372,0057178,0041578,0041337,0000455,001024,000,000,0128,01
0000000,0000151,0000030,0001005,0005170,0013465,0005370,0000022,001024,001,000,0128,01
0000000,0001576,0001192,0001415,0026209,0034305,0021751,0000531,001024,001,000,0128,01
0000000,0000140,0000030,0001005,0005209,0013425,0005370,0000023,001024,002,000,0128,01
0000000,0001591,0000531,0001430,0026139,0034375,0021811,0000545,001024,002,000,0128,01
0000000,0000141,0000040,0001012,0012775,0018074,0020018,0000038,001024,003,000,0128,01
0000000,0001422,0000471,0001377,0051227,0039875,0038402,0000439,001024,003,000,0128,01
0000000,0000141,0000030,0001015,0015339,0021600,0026259,0000060,001024,000,001,0128,01
0000000,0001367,0000431,0001371,0058410,0042189,0042059,0000460,001024,000,001,0128,01
0000000,0000321,0000030,0001005,0005170,0012384,0005370,0000022,001024,001,001,0128,01
0000000,0001553,0001152,0001444,0027221,0034895,0022472,0000530,001024,001,001,0128,01
0000000,0000151,0000030,0001005,0005210,0012373,0005390,0000023,001024,002,001,0128,01
0000000,0001539,0000741,0001442,0027302,0034975,0022482,0000521,001024,002,001,0128,01
0000000,0000141,0000040,0001012,0012424,0016872,0019156,0000037,001024,003,001,0128,01
0000000,0001432,0000461,0001404,0050876,0039996,0038182,0000471,001024,003,001,0128,01
