tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     38764,   38764,    0.493838,   30.000000,22219.117188,  280.180664,21942.003906,    5.705197,  273.978180,  271.941223,     38764,               0,000,000
001,     59584,   59584,    0.686701,   30.000000,22126.171875,  372.564728,21739.400391,    6.749060,  383.571625,  362.956207,     59584,               0,000,000
002,     42792,   42792,    0.534434,   30.000000,22230.640625,  269.078552,21954.142578,    4.449482,  274.342346,  262.411865,     42792,               0,000,000
003,     63729,   63729,    0.741726,   30.000000,22104.042969,  395.161987,21697.097656,    6.659516,  403.936920,  385.489227,     63729,               0,000,000
004,     53609,   53609,    0.631207,   30.000000,22166.144531,  333.247009,21824.888672,    6.245805,  338.425293,  324.315826,     53609,               0,000,000
005,     37966,   37966,    0.440406,   30.000000,22266.429688,  233.445877,22023.974609,    4.250222,  240.616562,  227.351913,     37966,               0,000,000
006,     45022,   45022,    0.561960,   30.000000,22216.322266,  283.169647,21923.300781,    5.229220,  290.629333,  275.606720,     45022,               0,000,000
007,     49919,   49919,    0.702012,   30.000000,22157.146484,  341.999878,21815.830078,    6.116668,  337.807556,  333.082825,     49919,               0,000,000
008,     36367,   36367,    0.548603,   30.000000,22250.083984,  249.528976,21996.482422,    5.103293,  251.031418,  242.193573,     36367,               0,000,000
009,     43886,   43886,    0.521426,   30.000000,22223.734375,  275.629242,21937.144531,    5.179386,  284.412201,  268.286926,     43886,               0,000,000
010,     56155,   56155,    0.647804,   30.000000,22147.074219,  352.366486,21780.060547,    6.641863,  364.258026,  343.061249,     56155,               0,000,000
011,     55698,   55698,    0.636832,   30.000000,22161.474609,  337.661804,21810.521484,    6.290237,  348.288666,  328.751617,     55698,               0,000,000
012,     60151,   60151,    0.736117,   30.000000,22113.039062,  385.814362,21710.136719,    7.311073,  399.843445,  375.323792,     60151,               0,000,000
013,     50767,   50767,    0.579711,   30.000000,22189.818359,  309.426300,21869.943359,    5.692332,  317.304474,  301.333313,     50767,               0,000,000
014,     49512,   49512,    0.614392,   30.000000,22148.882812,  350.349426,21827.548828,    7.875148,  317.588654,  339.160187,     49512,               0,000,000
015,     58560,   58560,    0.810123,   30.000000,22113.109375,  385.676331,21718.431641,    7.522063,  391.142517,  375.068115,     58560,               0,000,000
016,     49864,   49864,    0.587909,   30.000000,22127.111328,  372.448517,21738.744141,    7.587788,  384.059875,  361.462952,     49864,               0,000,000
017,     49825,   49825,    0.580430,   30.000000,22128.796875,  370.680450,21741.001953,    7.654079,  383.481354,  359.529449,     49825,               0,000,000
