tid,wait_acq(ms),wait_rel(ms),client_id,run
000,1.801348805,1.435337543,000,000
000,1.277885675,1.353362799,000,000
000,1.438646197,1.479820371,000,000
001,1.233659029,1.450268388,000,000
001,1.250692487,1.316462755,000,000
001,1.317341208,1.438163400,000,000
002,1.355058789,1.433251262,000,000
002,1.355654955,1.320155621,000,000
002,1.345863700,1.471480370,000,000
003,1.436441302,1.471393108,000,000
003,1.293693781,1.364440322,000,000
003,1.358974695,1.453861833,000,000
004,1.248942494,1.448462129,000,000
004,1.358301520,1.324085593,000,000
004,1.382921219,1.396978140,000,000
005,1.336409092,1.444225311,000,000
005,1.278074980,1.365452766,000,000
005,1.351587176,1.373880982,000,000
006,1.377350569,1.441358447,000,000
006,1.270536542,1.321523428,000,000
006,1.457057834,1.427261233,000,000
007,1.237100601,1.432373405,000,000
007,1.368595362,1.309662223,000,000
007,1.347118139,1.468590975,000,000
008,1.240051866,1.431122780,000,000
008,1.291384697,1.346167445,000,000
008,1.407059073,1.425522208,000,000
009,1.234364033,1.423255324,000,000
009,1.274324059,1.346958756,000,000
009,1.387199998,1.417146564,000,000
010,1.324518800,1.451964378,000,000
010,1.287133098,1.383366585,000,000
010,1.446603775,1.394717813,000,000
011,1.235649347,1.443156600,000,000
011,1.331235051,1.335423708,000,000
011,1.382954121,1.435839415,000,000
012,1.248957157,1.441834688,000,000
012,1.254069328,1.401089072,000,000
012,1.423935652,1.400352240,000,000
013,1.491764069,1.449644089,000,000
013,1.352172136,1.317514658,000,000
013,1.349094391,1.397007227,000,000
014,1.308884025,1.434370279,000,000
014,1.257036567,1.364386916,000,000
014,1.364578128,1.379296899,000,000
015,1.336160660,1.443501592,000,000
015,1.265494704,1.327494383,000,000
015,1.331009030,1.458847523,000,000
016,1.240553379,1.435974360,000,000
016,1.343423486,1.407741547,000,000
016,1.455072165,1.417474747,000,000
017,1.377832532,1.446650624,000,000
017,1.242544651,1.320538163,000,000
017,1.322944641,1.457618475,000,000
018,1.348423123,1.445593119,000,000
018,1.271417856,1.446195006,000,000
018,1.391931534,1.454760909,000,000
019,1.340372801,1.436441302,000,000
019,1.265489101,1.316250920,000,000
019,1.369673491,1.377929091,000,000
020,1.220714092,1.441833735,000,000
020,1.268700957,1.360976219,000,000
020,1.388136506,1.427410364,000,000
021,1.351784945,1.477282524,000,000
021,1.263523102,1.396346211,000,000
021,1.396395922,1.377173424,000,000
022,1.209223151,1.435681820,000,000
022,1.267270327,1.401774406,000,000
022,1.334177852,1.406135678,000,000
023,1.326177239,1.437220335,000,000
023,1.257784724,1.415646553,000,000
023,1.435642481,1.494145274,000,000
024,1.213758707,1.443506241,000,000
024,1.254755616,1.329159379,000,000
024,1.451122522,1.501260042,000,000
025,1.405802846,1.434359074,000,000
025,1.266678691,1.402560949,000,000
025,1.362872839,1.580229402,000,000
026,1.399917245,1.437476277,000,000
026,1.291151285,1.411815047,000,000
026,1.444971561,1.508284688,000,000
027,1.394882798,1.436900616,000,000
027,1.251272798,1.318558097,000,000
027,1.482649684,1.537778497,000,000
028,1.322502136,1.477209330,000,000
028,1.242217541,1.442313790,000,000
028,1.257863402,1.528966904,000,000
029,1.426561832,1.445871592,000,000
029,1.256707549,1.315125942,000,000
029,1.330446601,1.398993731,000,000
030,1.311390996,1.440287828,000,000
030,1.245142460,1.389659047,000,000
030,1.336003184,1.404961824,000,000
031,1.472006202,1.439342856,000,000
031,1.257209063,1.329893470,000,000
031,1.315785050,1.383335590,000,000
000,1.359215617,1.478633404,000,001
000,1.400112152,1.773724675,000,001
000,1.372055650,1.605268121,000,001
001,1.373179674,1.526326895,000,001
001,1.418112159,1.610312819,000,001
001,1.324111819,1.464927197,000,001
002,1.372499943,1.651907802,000,001
002,1.448034406,1.634771228,000,001
002,1.474619985,1.476636529,000,001
003,1.375093102,1.589121580,000,001
003,1.380985260,1.627108097,000,001
003,1.345492482,1.591620922,000,001
004,1.339216828,1.615856290,000,001
004,1.402800918,1.854116201,000,001
004,1.406913757,1.453769088,000,001
005,1.406883717,1.512274742,000,001
005,1.468293786,1.634148717,000,001
005,1.343839645,1.453912497,000,001
006,1.438065052,1.534767151,000,001
006,1.440421820,1.758128405,000,001
006,1.315733433,1.439907193,000,001
007,1.363925576,1.529972792,000,001
007,1.436887860,1.467083454,000,001
007,1.334551930,1.452810049,000,001
008,1.377740622,1.751999974,000,001
008,1.381492496,1.515389085,000,001
008,1.358325958,1.684954643,000,001
009,1.354638696,1.479325294,000,001
009,1.365270019,1.519728780,000,001
009,1.367025018,1.428562522,000,001
010,1.405388474,1.455879331,000,001
010,1.407931924,1.624551535,000,001
010,1.414428711,1.469802141,000,001
011,1.347889662,1.450620890,000,001
011,1.429970622,1.651283383,000,001
011,1.378361225,1.542085290,000,001
012,1.338734984,1.504316211,000,001
012,1.409370899,1.493837833,000,001
012,1.368388176,1.459689379,000,001
013,1.360660315,1.504354715,000,001
013,1.382051229,1.514333487,000,001
013,1.355054975,1.489920020,000,001
014,1.390837550,1.573062181,000,001
014,1.392241836,1.504411817,000,001
014,1.458832502,1.497581244,000,001
015,1.351792455,1.478366256,000,001
015,1.342528105,1.495092154,000,001
015,1.343581915,1.458115339,000,001
016,1.319830298,1.560736895,000,001
016,1.275257826,1.670167446,000,001
016,1.356221199,1.720095038,000,001
017,1.348792553,1.575283170,000,001
017,1.400332451,1.830435991,000,001
017,1.295087814,1.928985953,000,001
018,1.410747170,1.636827230,000,001
018,1.383464098,1.516455889,000,001
018,1.485745311,1.450367808,000,001
019,1.419408798,1.582797170,000,001
019,1.352556586,1.718497515,000,001
019,1.350454688,1.584618807,000,001
020,1.340835333,1.486829996,000,001
020,1.474903107,1.714482188,000,001
020,1.364324093,1.445299745,000,001
021,1.467989087,1.529746890,000,001
021,1.462221503,1.534276843,000,001
021,1.311665654,1.465917230,000,001
022,1.334866881,1.627642512,000,001
022,1.362724662,1.690957546,000,001
022,1.341156602,1.575064659,000,001
023,1.342957497,1.481343746,000,001
023,1.479985356,1.495000362,000,001
023,1.345998764,1.619908094,000,001
024,1.368141532,1.521407843,000,001
024,1.312217832,1.711305976,000,001
024,1.326633692,1.563788414,000,001
025,1.363112807,1.519373417,000,001
025,1.435464382,1.521680593,000,001
025,1.355632544,1.446915984,000,001
026,1.393336892,1.547857523,000,001
026,1.512763143,1.683611274,000,001
026,1.523743153,1.472152472,000,001
027,1.366679072,1.522733450,000,001
027,1.462037802,1.737209082,000,001
027,1.360463381,1.441306829,000,001
028,1.490408421,1.541520000,000,001
028,1.425786614,2.117458105,000,001
028,1.351820588,1.614835262,000,001
029,1.356906533,1.467535257,000,001
029,1.462465286,1.535059690,000,001
029,1.344782829,1.556939006,000,001
030,1.375933170,1.478959680,000,001
030,1.428159356,1.498018146,000,001
030,1.383387208,1.442980289,000,001
031,1.388324022,1.444071531,000,001
031,1.441934943,1.481241584,000,001
031,1.614955306,1.453677177,000,001
000,1.339051843,1.549984694,000,002
000,1.310086846,1.472797513,000,002
000,1.338357210,1.439885616,000,002
001,1.308232546,1.480726838,000,002
001,1.257718086,1.555500984,000,002
001,1.288720369,1.433572531,000,002
002,1.448824644,1.580058694,000,002
002,1.271175027,1.473329067,000,002
002,1.340300679,1.612846851,000,002
003,1.348471880,1.590094686,000,002
003,1.232779741,1.415438414,000,002
003,1.289121509,1.537049055,000,002
004,1.360983729,1.506819367,000,002
004,1.289677501,1.563368440,000,002
004,1.262340903,1.489460588,000,002
005,1.314245582,1.488394737,000,002
005,1.312241197,1.557794094,000,002
005,1.423513174,1.459796309,000,002
006,1.370106578,1.416359067,000,002
006,1.289184332,1.456168175,000,002
006,1.302625299,1.521011233,000,002
007,1.307475924,1.437543750,000,002
007,1.289445996,1.573457837,000,002
007,1.307329655,1.456293702,000,002
008,1.337664366,1.422592521,000,002
008,1.345019102,1.638730288,000,002
008,1.304838777,1.438329339,000,002
009,1.315152168,1.718588471,000,002
009,1.232273459,1.419279337,000,002
009,1.327257156,1.527879357,000,002
010,1.323620677,1.723119378,000,002
010,1.316745996,2.152533770,000,002
010,1.329515576,1.533783793,000,002
011,1.313360572,1.442063451,000,002
011,1.246619105,1.410044074,000,002
011,1.304771304,1.442849040,000,002
012,1.307341933,1.417092204,000,002
012,1.287644982,1.449598074,000,002
012,1.342583418,1.556851864,000,002
013,1.335181594,1.476900578,000,002
013,1.430349350,1.630321860,000,002
013,1.289157152,1.514943719,000,002
014,1.321109056,1.525919080,000,002
014,1.303612471,1.667304397,000,002
014,1.325257540,1.814559340,000,002
015,1.348060369,1.486553431,000,002
015,1.270016193,1.426435351,000,002
015,1.350324392,1.538809657,000,002
016,1.329173088,1.527791262,000,002
016,1.234018087,1.680585027,000,002
016,1.327761531,1.437058091,000,002
017,1.333315253,1.599164009,000,002
017,1.302098393,1.422628164,000,002
017,1.292217135,1.606649041,000,002
018,1.314029098,1.575168729,000,002
018,1.218839049,2.652736902,000,002
018,1.315084696,1.438781261,000,002
019,1.415784359,1.409054995,000,002
019,1.255969644,1.427665353,000,002
019,1.282455921,1.570310593,000,002
020,1.311957240,1.551103115,000,002
020,1.694567800,1.786048174,000,002
020,1.286999941,1.439163804,000,002
021,1.374348760,1.448257208,000,002
021,1.303213120,1.765945315,000,002
021,1.339709997,1.447825313,000,002
022,1.338214636,1.528504729,000,002
022,1.204164386,1.726525307,000,002
022,1.365719080,1.539540052,000,002
023,1.380153775,1.576467156,000,002
023,1.770853162,1.603791595,000,002
023,1.347968459,1.569971204,000,002
024,1.321804643,1.424643755,000,002
024,1.285547137,1.519915342,000,002
024,1.339054704,1.538652182,000,002
025,1.655267835,1.865975618,000,002
025,1.753792524,1.726495266,000,002
025,1.586715937,1.541054010,000,002
026,1.534236193,1.564490914,000,002
026,1.341166854,1.459423184,000,002
026,1.313373804,1.535432816,000,002
027,1.341605663,1.434416294,000,002
027,1.272303700,1.441591859,000,002
027,1.332763076,1.447225332,000,002
028,1.371811867,2.064238071,000,002
028,1.291688442,1.541453481,000,002
028,1.326840997,1.471997857,000,002
