lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000310,0000050,0001010,0030848,0021471,0030818,0000029,001024,000,000,16384
0000000,0001048,0000330,0001018,0042199,0030027,0042089,0000210,001024,000,000,16384
0000000,0000311,0000050,0001010,0030878,0021510,0030848,0000029,001024,000,001,16384
0000000,0001048,0000321,0001018,0042170,0030027,0042059,0000210,001024,000,001,16384
0000000,0000311,0000050,0001010,0030848,0021500,0030818,0000029,001024,000,002,16384
0000000,0001048,0000321,0001018,0042179,0030046,0042069,0000210,001024,000,002,16384
