tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     31831,   31831,    0.784522,   30.000000,28357.013672, 1640.069824,               0
001,     31831,   31831,    0.788813,   30.000000,28388.500000, 1609.073975,               0
002,     31831,   31831,    0.786867,   30.000000,28434.054688, 1563.156128,               0
003,     31831,   31831,    0.787129,   30.000000,28412.433594, 1585.634521,               0
004,     31831,   31831,    0.729818,   30.000000,28196.246094, 1800.604614,               0
005,     31831,   31831,    0.786512,   30.000000,28346.781250, 1650.907715,               0
006,     31831,   31831,    0.794577,   30.000000,28442.361328, 1554.876099,               0
007,     31831,   31831,    0.786975,   30.000000,28418.097656, 1579.951294,               0
008,     31831,   31831,    1.043440,   30.000000,28264.558594, 1732.843018,               0
009,     31831,   31831,    0.857643,   30.000000,28305.283203, 1692.274170,               0
010,     31831,   31831,    0.946200,   30.000000,28248.789062, 1749.237915,               0
011,     31832,   31832,    0.864850,   30.000000,28292.699219, 1705.137573,               0
012,     31829,   31829,    0.890921,   30.000000,28347.744141, 1650.149658,               0
013,     31832,   31832,    0.844070,   30.000000,28238.158203, 1760.132324,               0
014,     31830,   31830,    0.848660,   30.000000,28341.759766, 1656.339111,               0
015,     31830,   31830,    0.924211,   30.000000,28251.236328, 1746.333618,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     31643,   31643,    0.781413,   30.000000,28402.853516, 1593.900391,               0
001,     31644,   31644,    0.781061,   30.000000,28379.294922, 1618.291626,               0
002,     31643,   31643,    0.789837,   30.000000,28438.173828, 1559.020264,               0
003,     31644,   31644,    0.790192,   30.000000,28343.171875, 1654.358154,               0
004,     31644,   31644,    0.724965,   30.000000,28449.332031, 1548.140381,               0
005,     31644,   31644,    0.780130,   30.000000,28384.070312, 1613.346436,               0
006,     31643,   31643,    0.782346,   30.000000,28293.964844, 1703.234497,               0
007,     31643,   31643,    0.781681,   30.000000,28255.691406, 1741.773560,               0
008,     31643,   31643,    0.877714,   30.000000,28238.265625, 1758.773560,               0
009,     31643,   31643,    0.857800,   30.000000,28299.052734, 1698.817017,               0
010,     31644,   31644,    0.842009,   30.000000,28391.648438, 1606.602051,               0
011,     31644,   31644,    0.850094,   30.000000,28301.437500, 1696.681519,               0
012,     31643,   31643,    0.863296,   30.000000,28262.269531, 1735.646729,               0
013,     31644,   31644,    0.885828,   30.000000,28157.853516, 1839.925537,               0
014,     31643,   31643,    0.899967,   30.000000,28365.080078, 1632.642334,               0
015,     31643,   31643,    0.868419,   30.000000,28288.742188, 1709.055908,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     31202,   31202,    0.770378,   30.000000,28390.841797, 1606.053223,               0
001,     31195,   31195,    0.769894,   30.000000,28300.140625, 1697.026733,               0
002,     31202,   31202,    0.771310,   30.000000,28328.683594, 1668.748901,               0
003,     31196,   31196,    0.778071,   30.000000,28462.802734, 1534.957520,               0
004,     31196,   31196,    0.716216,   30.000000,28335.300781, 1661.950317,               0
005,     31202,   31202,    0.783095,   30.000000,28375.675781, 1621.272339,               0
006,     31201,   31201,    0.779759,   30.000000,28295.548828, 1701.207153,               0
007,     31202,   31202,    0.752543,   30.000000,28441.304688, 1556.778931,               0
008,     31202,   31202,    1.035936,   30.000000,28025.785156, 1971.483521,               0
009,     31202,   31202,    0.839962,   30.000000,28319.427734, 1678.645508,               0
010,     31196,   31196,    0.904000,   30.000000,28301.037109, 1697.110107,               0
011,     31196,   31196,    0.828178,   30.000000,28299.203125, 1698.846924,               0
012,     31201,   31201,    0.842925,   30.000000,28198.857422, 1799.246338,               0
013,     31195,   31195,    0.860437,   30.000000,28270.871094, 1726.784058,               0
014,     31202,   31202,    0.864960,   30.000000,28324.962891, 1673.181030,               0
015,     31201,   31201,    0.848512,   30.000000,28250.425781, 1747.138550,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     31763,   31763,    0.784241,   30.000000,28344.162109, 1652.870605,               0
001,     31764,   31764,    0.784135,   30.000000,28356.880859, 1640.823853,               0
002,     31763,   31763,    0.785077,   30.000000,28465.416016, 1531.994873,               0
003,     31763,   31763,    0.784899,   30.000000,28460.253906, 1536.679077,               0
004,     31764,   31764,    0.729472,   30.000000,28449.837891, 1547.771606,               0
005,     31763,   31763,    0.784333,   30.000000,28355.513672, 1641.421631,               0
006,     31762,   31762,    0.785632,   30.000000,28228.097656, 1768.828369,               0
007,     31763,   31763,    0.783678,   30.000000,28442.468750, 1555.183105,               0
