lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004128,0000361,0000050,0001003,0002855,0003316,0003297,0000000,001024,000,000,0512
0007163,0002707,0000451,0001135,0004197,0004749,0004959,0000000,001024,000,000,0512
0006572,0000360,0000050,0001005,0005219,0006222,0005751,0000000,001024,001,000,0512
0011071,0004196,0000471,0001257,0008847,0010039,0009408,0000000,001024,001,000,0512
0006082,0000481,0000070,0001005,0004979,0005640,0005330,0000000,001024,002,000,0512
0007855,0004077,0000391,0001254,0006282,0007053,0006772,0000000,001024,002,000,0512
0006563,0000371,0000051,0001005,0005200,0005771,0005751,0000000,001024,003,000,0512
0010099,0004142,0000411,0001254,0007384,0008105,0008235,0000000,001024,003,000,0512
0004789,0000311,0000051,0001003,0003236,0004459,0003948,0000000,001024,000,001,0512
0009268,0003038,0000351,0001168,0007454,0008616,0008666,0000000,001024,000,001,0512
0007143,0000371,0000050,0001005,0005200,0006322,0005751,0000000,001024,001,001,0512
0011051,0004077,0000421,0001242,0007665,0009588,0008185,0000000,001024,001,001,0512
0006692,0000481,0000070,0001005,0005009,0006252,0005371,0000000,001024,002,001,0512
0009748,0004874,0000391,0001333,0006452,0009157,0006723,0000000,001024,002,001,0512
0007134,0000371,0000050,0001005,0005200,0006312,0005741,0000000,001024,003,001,0512
0010941,0004104,0000491,0001247,0007544,0009508,0008185,0000000,001024,003,001,0512
0004147,0000361,0000050,0001003,0002855,0003336,0003306,0000000,001024,000,002,0512
0006863,0002699,0000450,0001135,0003987,0004789,0005009,0000000,001024,000,002,0512
0006573,0000351,0000050,0001005,0005210,0006232,0005741,0000000,001024,001,002,0512
0011172,0004199,0000391,0001256,0009077,0010219,0009438,0000000,001024,001,002,0512
0006102,0000471,0000070,0001005,0005009,0005661,0005370,0000000,001024,002,002,0512
0007884,0004051,0000410,0001245,0006322,0007144,0006693,0000000,001024,002,002,0512
0006582,0000371,0000051,0001005,0005200,0005780,0005751,0000000,001024,003,002,0512
0010349,0004170,0000451,0001255,0007755,0008335,0008286,0000000,001024,003,002,0512
