tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00388280,020,00194875,00000000,00000000,001024,000,000,00016384,00194875
001,00000000,00386274,020,00194187,00000000,00000000,001024,000,000,00016384,00194187
002,00000000,00387342,020,00194423,00000000,00000000,001024,000,000,00016384,00194423
003,00000000,00386383,020,00194166,00000000,00000000,001024,000,000,00016384,00194166
004,00000000,00387236,020,00194748,00000000,00000000,001024,000,000,00016384,00194748
005,00000000,00387116,020,00194363,00000000,00000000,001024,000,000,00016384,00194363
006,00000000,00387913,020,00194994,00000000,00000000,001024,000,000,00016384,00194994
007,00000000,00388014,020,00195006,00000000,00000000,001024,000,000,00016384,00195006
008,00000000,00389235,020,00195283,00000000,00000000,001024,000,000,00016384,00195283
009,00000000,00388375,020,00195273,00000000,00000000,001024,000,000,00016384,00195273
010,00000000,00387947,020,00194626,00000000,00000000,001024,000,000,00016384,00194626
011,00000000,00385759,020,00193981,00000000,00000000,001024,000,000,00016384,00193980
012,00000000,00387112,020,00194635,00000000,00000000,001024,000,000,00016384,00194634
013,00000000,00385925,020,00194222,00000000,00000000,001024,000,000,00016384,00194222
014,00000000,00387165,020,00194370,00000000,00000000,001024,000,000,00016384,00194370
015,00000000,00386047,020,00194352,00000000,00000000,001024,000,000,00016384,00194350
016,00000000,00386069,020,00194022,00000000,00000000,001024,000,000,00016384,00194022
017,00000000,00387113,020,00194637,00000000,00000000,001024,000,000,00016384,00194637
018,00000000,00387329,020,00194465,00000000,00000000,001024,000,000,00016384,00194464
019,00000000,00388481,020,00195296,00000000,00000000,001024,000,000,00016384,00195295
020,00000000,00386957,020,00194749,00000000,00000000,001024,000,000,00016384,00194748
021,00000000,00387780,020,00194789,00000000,00000000,001024,000,000,00016384,00194789
022,00000000,00385850,020,00194097,00000000,00000000,001024,000,000,00016384,00194097
023,00000000,00387108,020,00194753,00000000,00000000,001024,000,000,00016384,00194753
024,00000000,00388046,020,00194825,00000000,00000000,001024,000,000,00016384,00194825
025,00000000,00388137,020,00194953,00000000,00000000,001024,000,000,00016384,00194953
026,00000000,00386802,020,00194684,00000000,00000000,001024,000,000,00016384,00194684
027,00000000,00386477,020,00194537,00000000,00000000,001024,000,000,00016384,00194537
028,00000000,00386875,020,00194996,00000000,00000000,001024,000,000,00016384,00194996
029,00000000,00384744,020,00193827,00000000,00000000,001024,000,000,00016384,00193827
030,00000000,00386590,020,00194079,00000000,00000000,001024,000,000,00016384,00194079
031,00000000,00387937,020,00194934,00000000,00000000,001024,000,000,00016384,00194934
000,00000000,00385199,020,00193573,00000000,00000000,001024,000,001,00016384,00193572
001,00000000,00386537,020,00194105,00000000,00000000,001024,000,001,00016384,00194105
002,00000000,00388263,020,00194702,00000000,00000000,001024,000,001,00016384,00194702
003,00000000,00387527,020,00194220,00000000,00000000,001024,000,001,00016384,00194220
004,00000000,00387402,020,00194848,00000000,00000000,001024,000,001,00016384,00194847
005,00000000,00387928,020,00194801,00000000,00000000,001024,000,001,00016384,00194801
006,00000000,00387303,020,00194429,00000000,00000000,001024,000,001,00016384,00194428
007,00000000,00389012,020,00194932,00000000,00000000,001024,000,001,00016384,00194932
008,00000000,00388773,020,00195064,00000000,00000000,001024,000,001,00016384,00195064
