lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0008436,0000892,0000130,0001005,0015620,0007664,0015579,001024,001,000,0512
0015740,0001010,0000861,0001014,0032521,0014667,0032261,001024,001,000,0512
0007354,0000931,0000130,0001005,0013696,0006562,0013655,001024,002,000,0512
0012775,0001010,0000882,0001017,0020098,0011763,0019827,001024,002,000,0512
0008466,0001001,0000170,0001005,0015600,0007654,0015539,001024,003,000,0512
0015019,0001013,0000992,0001014,0030298,0013937,0030027,001024,003,000,0512
0007384,0000932,0000131,0001005,0013766,0006573,0013716,001024,004,000,0512
0014147,0001012,0000891,0001017,0022712,0012845,0022422,001024,004,000,0512
0007254,0000862,0000130,0001005,0013526,0006492,0013476,001024,001,001,0512
0013696,0001010,0000852,0001018,0021210,0012564,0020910,001024,001,001,0512
0008306,0000872,0000121,0001005,0015409,0007554,0015359,001024,002,001,0512
0016912,0001010,0000861,0001015,0041128,0015970,0040877,001024,002,001,0512
0008326,0001001,0000161,0001005,0015349,0007514,0015289,001024,003,001,0512
0015679,0001013,0001032,0001015,0034945,0014587,0034685,001024,003,001,0512
0007343,0000942,0000131,0001005,0013726,0006532,0013685,001024,004,001,0512
0015970,0001012,0000921,0001018,0024426,0014588,0024105,001024,004,001,0512
0007394,0000891,0000130,0001005,0013736,0006592,0013686,001024,001,002,0512
0015279,0001010,0000862,0001019,0023044,0014146,0022763,001024,001,002,0512
0008416,0000911,0000130,0001005,0015509,0007645,0015460,001024,002,002,0512
0018655,0001010,0000882,0001016,0037521,0017713,0037240,001024,002,002,0512
0007434,0000922,0000130,0001005,0013836,0006622,0013795,001024,003,002,0512
0017363,0001012,0000902,0001018,0025999,0016120,0025739,001024,003,002,0512
0008486,0001001,0000170,0001005,0015620,0007665,0015559,001024,004,002,0512
0016421,0001013,0001052,0001015,0041458,0015399,0041188,001024,004,002,0512
